gene,condition,k562_logfc_r,k562_donor_corr_mean,n_degs_mash
SELENOF,Stim8hr,0.194589781901688,,16.0
GOLIM4,Stim8hr,0.1942535266223486,,29.0
PHF14,Stim8hr,0.1942204704753736,,18.0
SRSF11,Stim8hr,0.1940259492924805,-0.0402659311355981,51.0
RBM45,Stim8hr,0.1939078709855264,,8.0
AGPS,Stim8hr,0.1937574769023882,,5.0
CARHSP1,Stim8hr,0.193477398426403,,3.0
TRIM37,Stim8hr,0.1934095993278445,,5.0
ZFP82,Stim8hr,0.1933491372016116,0.2087941783314166,59.0
BTBD10,Stim8hr,0.1928690424341284,,7.0
FAM53B,Stim8hr,0.1920525820200131,,14.0
DDA1,Stim8hr,0.1919268648742152,0.636074668530011,143.0
CSPP1,Stim8hr,0.1913488529427927,,5.0
ZNF253,Stim8hr,0.1912561181690888,,12.0
TP53BP1,Stim8hr,0.191161000822043,,15.0
UBE2G1,Stim8hr,0.1908777582546596,,15.0
SETDB2,Stim8hr,0.1903434174104534,,7.0
SNX12,Stim8hr,0.1901295136262107,,4.0
MAPKAPK5,Stim8hr,0.1901291883776522,,5.0
MKNK1,Stim8hr,0.1897302600463438,,6.0
ZC3H7B,Stim8hr,0.1896789458203701,,11.0
LY6E,Stim8hr,0.1895124752504668,,3.0
SP140L,Stim8hr,0.1894924678520472,,50.0
NAB1,Stim8hr,0.1894778838958911,,3.0
TRADD,Stim8hr,0.1893528131397639,0.3010807545442818,17.0
CCDC138,Stim8hr,0.1892911847567163,-0.0079616962763286,131.0
YIF1B,Stim8hr,0.1888695295287674,,8.0
CLN5,Stim8hr,0.1886344374034987,,18.0
TCF12,Stim8hr,0.1884937116631457,,4.0
KCTD2,Stim8hr,0.1884314364067921,,10.0
FNIP1,Stim8hr,0.1883671260125963,,11.0
MINPP1,Stim8hr,0.1877791212102006,,5.0
UHMK1,Stim8hr,0.1870715481120147,,5.0
SDR39U1,Stim8hr,0.1867133517643623,,9.0
SH3KBP1,Stim8hr,0.1865692814937363,,5.0
TMEM115,Stim8hr,0.186420141129643,,7.0
ALKBH8,Stim8hr,0.1863291046768788,,34.0
NLRP1,Stim8hr,0.186170263611609,,8.0
LRRC58,Stim8hr,0.1859730396786318,,15.0
ST3GAL2,Stim8hr,0.1859617586737806,,13.0
AIMP2,Stim8hr,0.1858135082641051,,10.0
TRPC4AP,Stim8hr,0.1854635363201472,,13.0
CMSS1,Stim8hr,0.1852526380713392,,6.0
C6orf120,Stim8hr,0.1849747159969936,0.2527570805851686,42.0
CISD1,Stim8hr,0.1849476357270714,0.0177924352032112,33.0
ALDH1B1,Stim8hr,0.1848205740111526,,39.0
USP32,Stim8hr,0.1845146263602503,,5.0
CCNE1,Stim8hr,0.1842356963944375,0.4698323782582119,5.0
PDK2,Stim8hr,0.1834964804486633,,5.0
FABP5,Stim8hr,0.1832285944212847,,7.0
ELOA,Stim8hr,0.1830373942623399,,18.0
KIF9,Stim8hr,0.1830329911240032,,18.0
PMAIP1,Stim8hr,0.1829576884525213,,14.0
JKAMP,Stim8hr,0.182780507913312,,11.0
SLC37A1,Stim8hr,0.1827717769526967,,13.0
BFAR,Stim8hr,0.182636055766982,,9.0
DLGAP5,Stim8hr,0.1824568526016376,,18.0
PTPN11,Stim8hr,0.1811328505967717,,33.0
SMARCB1,Stim8hr,0.1810180685083296,0.5481209609684777,654.0
RAD54L,Stim8hr,0.1809691886179529,,4.0
EI24,Stim8hr,0.1809397201290005,0.0893389224743742,26.0
XPO7,Stim8hr,0.1808612165847175,,13.0
MGAT2,Stim8hr,0.179416058675269,,5.0
STAM,Stim8hr,0.1789421360196371,,16.0
MOB1A,Stim8hr,0.1788258759756253,,38.0
GIPC1,Stim8hr,0.1783825079157585,,13.0
URGCP,Stim8hr,0.1780520336887007,,12.0
HERPUD1,Stim8hr,0.177543150513452,,5.0
ANAPC7,Stim8hr,0.1772145780285896,,16.0
MIB1,Stim8hr,0.1762738248943626,,33.0
HIF1A,Stim8hr,0.176108576730526,,9.0
ARMCX3,Stim8hr,0.1757599586810849,,9.0
PYGB,Stim8hr,0.1749856392908789,,3.0
TTPAL,Stim8hr,0.1745506037312834,,6.0
GMFB,Stim8hr,0.1744583478430673,,6.0
CD320,Stim8hr,0.1736022486788058,,6.0
SLC35A1,Stim8hr,0.1735849904663694,,26.0
UBE2Q1,Stim8hr,0.1734300292366892,,10.0
RBM23,Stim8hr,0.1734174509087448,,14.0
SMARCC2,Stim8hr,0.1732099959914228,,27.0
HPRT1,Stim8hr,0.1726621321356772,,18.0
FAM241A,Stim8hr,0.1722695274360004,,22.0
VKORC1,Stim8hr,0.1722490428967259,,23.0
PIEZO1,Stim8hr,0.1716670391623074,,4.0
COX6B1,Stim8hr,0.1711569112256549,0.6750051278272565,47.0
PPARA,Stim8hr,0.1707081881633874,,26.0
DVL1,Stim8hr,0.1697008796337735,,5.0
ZNF354A,Stim8hr,0.169685613288395,,8.0
NPRL2,Stim8hr,0.1691601385843621,,8.0
PTS,Stim8hr,0.1691485628104439,,7.0
C4orf48,Stim8hr,0.1686865335518986,,18.0
BAZ2A,Stim8hr,0.166777456244649,,7.0
IRGQ,Stim8hr,0.166718137023856,,31.0
RNF166,Stim8hr,0.1664592711164985,,12.0
POMT1,Stim8hr,0.1663867592491627,,9.0
CAMKMT,Stim8hr,0.1663258266230913,,6.0
SLC35F2,Stim8hr,0.1657140612949703,,13.0
PIK3CA,Stim8hr,0.1653497361057526,,9.0
NIPA1,Stim8hr,0.165199291850732,,14.0
CD53,Stim8hr,0.1651038716834612,,21.0
TOR1AIP2,Stim8hr,0.1647526696304619,,7.0
RCCD1,Stim8hr,0.1640691442556118,,22.0
ZNF644,Stim8hr,0.1637769789139799,0.5867619932078824,196.0
FBXO8,Stim8hr,0.1636099215744796,,4.0
ZKSCAN5,Stim8hr,0.1635531783100183,,9.0
OXR1,Stim8hr,0.1635035575005999,,10.0
LMF2,Stim8hr,0.1632072275971294,,7.0
KLF12,Stim8hr,0.1628479955823415,,6.0
RASSF1,Stim8hr,0.1627299700371983,,12.0
TSC22D2,Stim8hr,0.1624811603063209,,8.0
REEP5,Stim8hr,0.1624694372821262,,17.0
CALM2,Stim8hr,0.1624209335578939,,7.0
WDR26,Stim8hr,0.1621805388847236,,16.0
CYBA,Stim8hr,0.1620741674854463,,7.0
APRT,Stim8hr,0.1618235973906634,,4.0
GPR108,Stim8hr,0.1617053068453553,,23.0
C15orf40,Stim8hr,0.1614294487816908,,7.0
ZNF736,Stim8hr,0.1608589790924661,,11.0
PSAT1,Stim8hr,0.1606128681263238,,8.0
FTO,Stim8hr,0.1600419691938858,,45.0
CAT,Stim8hr,0.1600352220485669,,6.0
YIPF5,Stim8hr,0.1597076478633751,,5.0
CAPNS1,Stim8hr,0.1593965978916696,,5.0
STK16,Stim8hr,0.1592099556141248,,8.0
IDH3B,Stim8hr,0.159070922867775,,11.0
ZNF546,Stim8hr,0.1588911128851566,,7.0
UBE2N,Stim8hr,0.1583873850464543,0.2780507909208048,41.0
VDAC3,Stim8hr,0.1579500622758694,,16.0
RABAC1,Stim8hr,0.1576102378013915,,8.0
SLC15A4,Stim8hr,0.1570928547602425,,5.0
JMJD4,Stim8hr,0.1564235193127963,,4.0
CCNF,Stim8hr,0.1560439412767542,0.6532852741132609,106.0
RNF146,Stim8hr,0.1547872248214925,,16.0
SGTB,Stim8hr,0.1536625050436024,,5.0
METTL26,Stim8hr,0.1531574533042949,,12.0
KLF10,Stim8hr,0.152879135618793,-0.1290069652976997,44.0
KDM4A,Stim8hr,0.1518674224259062,,42.0
C19orf47,Stim8hr,0.151568685282535,,11.0
ATP6V0E1,Stim8hr,0.1508068236344121,,19.0
NAP1L4,Stim8hr,0.1504570764539109,,6.0
ATP9B,Stim8hr,0.14984826937218,,13.0
IGFLR1,Stim8hr,0.1495787747074885,,4.0
ACOX1,Stim8hr,0.1488829442373613,,29.0
IRF7,Stim8hr,0.148853877051396,,7.0
TMEM241,Stim8hr,0.1486705265172038,,4.0
IAH1,Stim8hr,0.1476823245009331,,10.0
HDGF,Stim8hr,0.1471803155373905,,11.0
SELENOS,Stim8hr,0.1470236614872427,,10.0
ZNF692,Stim8hr,0.1469052076362958,,11.0
KPNA5,Stim8hr,0.1468976129892515,,9.0
BHLHE40,Stim8hr,0.1460246424269666,0.7372858443192283,570.0
ERCC5,Stim8hr,0.1457221522920306,,4.0
RABEP2,Stim8hr,0.1456222014549837,,6.0
PPP2R3C,Stim8hr,0.1451244515643867,,35.0
N4BP2L2,Stim8hr,0.1444337582189836,,5.0
SMIM29,Stim8hr,0.1440925556698699,,21.0
TWSG1,Stim8hr,0.1435644914304708,,8.0
LSM1,Stim8hr,0.1434375292689388,,3.0
APOBR,Stim8hr,0.1430843243837191,,10.0
NFATC2IP,Stim8hr,0.1421347033719259,,32.0
ZSWIM7,Stim8hr,0.1420494115183491,,40.0
CEP170,Stim8hr,0.1414713798891178,,7.0
PLEKHB2,Stim8hr,0.139621159288927,,7.0
ANP32A,Stim8hr,0.1391736819832422,,10.0
ZNF473,Stim8hr,0.1383277215964318,,6.0
FIZ1,Stim8hr,0.1381127977392648,,5.0
DRAM1,Stim8hr,0.1378100009222189,,8.0
VAPB,Stim8hr,0.1376723897321128,,16.0
QKI,Stim8hr,0.1376670283988083,,11.0
ZNF227,Stim8hr,0.1375013454630573,,4.0
DYNLT3,Stim8hr,0.1362193282367559,,5.0
TCF7,Stim8hr,0.1354883237943417,,4.0
MEX3C,Stim8hr,0.1353139943971305,,5.0
PDLIM1,Stim8hr,0.1352757469504554,,14.0
ATP5MG,Stim8hr,0.1350601545179044,,35.0
CLEC16A,Stim8hr,0.1345616280455075,,5.0
CRIM1,Stim8hr,0.1340110307914038,,17.0
LETMD1,Stim8hr,0.1322049969078575,,4.0
IFT88,Stim8hr,0.1320619743890861,,4.0
SPTLC1,Stim8hr,0.1313759156455339,,16.0
ACAD10,Stim8hr,0.1310656278024872,,39.0
HK1,Stim8hr,0.1310277815282995,,27.0
ACOT9,Stim8hr,0.1309814098500612,,5.0
UBE2W,Stim8hr,0.1299277132221432,,7.0
KIAA0319L,Stim8hr,0.1297252127028102,,7.0
TCHP,Stim8hr,0.1293152728277683,,10.0
C5orf51,Stim8hr,0.1282087489745146,,7.0
ANAPC15,Stim8hr,0.12807781339517,,3.0
GGA1,Stim8hr,0.1273582183050456,,7.0
ATP2C1,Stim8hr,0.1270169096583498,,13.0
KAT6B,Stim8hr,0.1268340171660991,,3.0
FAM210B,Stim8hr,0.1267238705773227,,22.0
PCLAF,Stim8hr,0.1267106575328051,,10.0
GTF2I,Stim8hr,0.1266765128200368,,28.0
RNF130,Stim8hr,0.1263866547193994,,28.0
RFXANK,Stim8hr,0.125804943158332,0.6317546315959369,20.0
UBAP2,Stim8hr,0.1243933424500921,,3.0
RBM4B,Stim8hr,0.1239104008165217,,3.0
CDKN3,Stim8hr,0.123206179395138,,8.0
RASA3,Stim8hr,0.1228279337675561,,45.0
HIST2H2BE,Stim8hr,0.1226954728169476,,8.0
CDK5RAP1,Stim8hr,0.1224362120907807,,8.0
ANKRD40,Stim8hr,0.1222939846453433,,41.0
TMEM203,Stim8hr,0.1219489698748288,,7.0
ZNF512,Stim8hr,0.1211478425848784,,3.0
TDP1,Stim8hr,0.1199861689763345,,7.0
DUSP23,Stim8hr,0.1199064089186217,,16.0
SEC24D,Stim8hr,0.1198757827603244,,4.0
REPIN1,Stim8hr,0.1194219829214349,,10.0
IFT80,Stim8hr,0.1171835566684921,,4.0
ZNF75D,Stim8hr,0.1161263354483496,,8.0
SLC25A44,Stim8hr,0.1158586606726854,,5.0
CCDC34,Stim8hr,0.1147517200530882,,8.0
METTL22,Stim8hr,0.1138485595491643,,9.0
ZNF430,Stim8hr,0.1135216088217705,,28.0
GYPC,Stim8hr,0.1135029642819918,0.4563278022237797,49.0
ABHD5,Stim8hr,0.1126553387452015,,7.0
PPM1A,Stim8hr,0.1115484409407011,,5.0
EZR,Stim8hr,0.1101661927520178,,8.0
PURA,Stim8hr,0.1100132132936133,,8.0
MTFR1,Stim8hr,0.1095763523795773,,23.0
TM2D2,Stim8hr,0.1085217502636473,,13.0
ATOX1,Stim8hr,0.1081065423860164,,8.0
DAAM1,Stim8hr,0.1080739939847262,,14.0
SNAP47,Stim8hr,0.1079009258470365,,5.0
TRPV2,Stim8hr,0.1055793593110655,,24.0
CEBPB,Stim8hr,0.1044580717542191,,24.0
METTL8,Stim8hr,0.1040335674171167,,33.0
CIRBP,Stim8hr,0.103263250796239,,3.0
JUN,Stim8hr,0.1023208584861469,,7.0
EID1,Stim8hr,0.1022725536768007,,10.0
SSR4,Stim8hr,0.1021770292129921,,37.0
DYNC2LI1,Stim8hr,0.1021015953606853,,9.0
PIGW,Stim8hr,0.1012935947989417,0.1153473899538292,21.0
HAT1,Stim8hr,0.1006819065490428,,18.0
DDI2,Stim8hr,0.0995272958361021,,55.0
PPP1R12A,Stim8hr,0.0994617167170294,0.3074487627041981,53.0
ATG2A,Stim8hr,0.0989898245477929,,12.0
TYW5,Stim8hr,0.0988702192419476,,4.0
ELMOD2,Stim8hr,0.0985705455876987,,7.0
FKBP11,Stim8hr,0.0978173797891145,,13.0
CCNL1,Stim8hr,0.0975687736883166,,24.0
ENGASE,Stim8hr,0.0973682933568724,,22.0
STAT5A,Stim8hr,0.0972483529522404,,48.0
MTRF1L,Stim8hr,0.0966842641554812,,17.0
TUBA1C,Stim8hr,0.0964235115161991,,16.0
ERP29,Stim8hr,0.0963115721156447,,10.0
PGBD2,Stim8hr,0.09468780564436,0.5172277975672944,14.0
CLCN6,Stim8hr,0.0938718409539562,,3.0
CLASP2,Stim8hr,0.0937623546989047,,13.0
PTTG1IP,Stim8hr,0.0929208717866406,,8.0
NF1,Stim8hr,0.0912767043811174,,6.0
GPANK1,Stim8hr,0.0911801874875816,,6.0
GCLM,Stim8hr,0.0895122903114132,,11.0
SHISA5,Stim8hr,0.0893914691755167,,4.0
SH3GL1,Stim8hr,0.0868488466190527,,51.0
ZNF184,Stim8hr,0.0867794520355222,,7.0
SHLD2,Stim8hr,0.0864788827599775,,11.0
ITPR3,Stim8hr,0.0850964453094104,,9.0
SRSF8,Stim8hr,0.0840848301946808,,20.0
GSTO1,Stim8hr,0.0836207637984683,,16.0
ZNF394,Stim8hr,0.0805551757087684,,23.0
ARL6IP6,Stim8hr,0.0804071822486381,,16.0
GADD45A,Stim8hr,0.0792497600088964,,15.0
SNX27,Stim8hr,0.0788400192572888,,4.0
DLGAP4,Stim8hr,0.0783107129247414,,4.0
IRF2BP1,Stim8hr,0.0778160998595089,0.7056332410618893,64.0
ZNF771,Stim8hr,0.0768411783220024,,10.0
TMEM150A,Stim8hr,0.0749605251589128,,14.0
SGPL1,Stim8hr,0.0747287897064507,,8.0
GAB3,Stim8hr,0.0712248251829694,,10.0
DEGS1,Stim8hr,0.0702869220913606,0.8165768087628665,85.0
MTMR12,Stim8hr,0.0702806135141949,,5.0
PARP4,Stim8hr,0.0699793751865196,,6.0
NCK1,Stim8hr,0.0688340556174843,,15.0
ITPKC,Stim8hr,0.0678745432625424,,15.0
RAD23B,Stim8hr,0.0642800954955651,,6.0
IKBIP,Stim8hr,0.0591685844107837,,3.0
PCMT1,Stim8hr,0.0562363225153311,,11.0
TRIM59,Stim8hr,0.0511497746674338,,8.0
XYLB,Stim8hr,0.0467508194282694,,5.0
STRN3,Stim8hr,0.0464489587697822,,4.0
SOS1,Stim8hr,0.040731465513236,,18.0
SPN,Stim8hr,0.0372984694641529,,6.0
MTHFR,Stim8hr,0.0364307822291134,,3.0
GNPDA1,Stim8hr,0.0340343659603018,,6.0
SLC19A2,Stim8hr,0.0287409825761485,,10.0
FASTK,Stim8hr,0.027722584871027,,7.0
TRIM14,Stim8hr,-0.0215712508152334,,24.0
STOML2,Stim8hr,-0.2515340001559292,,6.0
SLC30A1,Stim48hr,0.9420213771594224,,23.0
PROSER1,Stim48hr,0.8278211087152016,,44.0
C2orf76,Stim48hr,0.8132986430698241,,7.0
CASC3,Stim48hr,0.7603900218645007,0.4856044798196526,657.0
RMDN1,Stim48hr,0.7590195829763774,,10.0
OPN3,Stim48hr,0.7530398486716536,,9.0
DCAF17,Stim48hr,0.7430164374854438,,4.0
SMG7,Stim48hr,0.7411513271133294,0.4329989064743378,671.0
SREBF2,Stim48hr,0.7322524422491722,0.5540230614929963,36.0
ACAD8,Stim48hr,0.7208493909792605,,5.0
MLH1,Stim48hr,0.7203242573246229,,8.0
ZFC3H1,Stim48hr,0.7192891054721902,0.5690956714986769,230.0
KCTD9,Stim48hr,0.7164575900418662,,12.0
CRYZ,Stim48hr,0.7059829231307272,,6.0
SCAF8,Stim48hr,0.7023434579239053,0.6518395821819852,92.0
PTDSS2,Stim48hr,0.701706193166679,0.3077730453080813,77.0
FOXN2,Stim48hr,0.6966608478251273,0.8235250738651536,203.0
INTS13,Stim48hr,0.6878799158702225,0.3952787904770212,449.0
CDKN2AIP,Stim48hr,0.686636449021039,0.7508431541837037,125.0
SEC63,Stim48hr,0.6842851469779849,0.5793249112896993,287.0
TMEM131L,Stim48hr,0.6760203014590858,0.5515744408587795,274.0
DNAJB9,Stim48hr,0.6748285894931256,0.5235194887128103,213.0
APIP,Stim48hr,0.6737844908556712,,8.0
EID2,Stim48hr,0.6670393857903123,0.1009299915287416,98.0
SIN3B,Stim48hr,0.6650359363885008,0.5510203393673737,923.0
CETN2,Stim48hr,0.6649627217719525,,23.0
UBR5,Stim48hr,0.6617855344967843,0.6624792967878221,783.0
TXNRD2,Stim48hr,0.6610156229281516,,7.0
RPRD2,Stim48hr,0.6570968826706123,0.5491856419491061,1014.0
CCDC18,Stim48hr,0.6534897196548202,,7.0
SRSF10,Stim48hr,0.6525623900389184,0.4565533840490204,409.0
SMG8,Stim48hr,0.6523661628128051,0.6260649342340938,528.0
KEAP1,Stim48hr,0.6504420479272994,0.3400152104381866,75.0
INTS10,Stim48hr,0.6481216948621409,0.544508565419154,763.0
WDR61,Stim48hr,0.64615645654018,0.5976581070426353,635.0
CELF2,Stim48hr,0.6436678463323791,,98.0
CLUH,Stim48hr,0.6391434787528802,0.4267926641636384,102.0
AP1B1,Stim48hr,0.6371506246418579,,8.0
INSIG1,Stim48hr,0.6359920830943916,0.3426473843877644,174.0
YTHDF2,Stim48hr,0.6355599244927936,0.5798157101137172,897.0
RFX1,Stim48hr,0.6313010261945776,0.4483461413814257,176.0
CBX5,Stim48hr,0.6284095941189789,0.6404923956907721,307.0
SP1,Stim48hr,0.6280280420742927,0.5224221121523072,246.0
PPP1R11,Stim48hr,0.6266025790845249,0.4246481877030632,201.0
PRRC2A,Stim48hr,0.6252543256492967,0.5486360250123005,95.0
STYXL1,Stim48hr,0.6232319801176777,0.463377072182406,234.0
C7orf26,Stim48hr,0.6225062075535559,0.4360897037830947,130.0
WIZ,Stim48hr,0.6222099834590218,0.782997334291118,237.0
LEO1,Stim48hr,0.6220398497127055,0.6103807327330165,1000.0
INO80C,Stim48hr,0.6217242308472011,0.5047126776488463,312.0
STRAP,Stim48hr,0.6215530743677881,0.3764396293551835,596.0
ARNT,Stim48hr,0.6192406919416874,0.7795996739351114,1100.0
MTA2,Stim48hr,0.618625151877235,0.565835273294177,515.0
MCTS1,Stim48hr,0.617566931283138,0.6368540887916411,773.0
TSC2,Stim48hr,0.6167560127130249,0.3961178678402255,367.0
PPP1R3D,Stim48hr,0.6157209236432537,,8.0
LAMTOR2,Stim48hr,0.61426351376959,0.576873423199124,484.0
UBE2G2,Stim48hr,0.6130299898609282,0.2631317273805493,131.0
EIF3J,Stim48hr,0.6125958491466399,,99.0
THAP11,Stim48hr,0.6121813375480281,0.4079616360139548,449.0
MLX,Stim48hr,0.6065210917400734,,29.0
ELAVL1,Stim48hr,0.6032525043379172,0.6519898615577651,1026.0
TAF11,Stim48hr,0.6023465044458081,0.5067729852404987,980.0
ZNF507,Stim48hr,0.6016973590549722,0.2639318188190546,50.0
NELFCD,Stim48hr,0.5976476362946259,0.0184243938006398,214.0
CREBBP,Stim48hr,0.5964162849131216,0.6798162034925976,843.0
NUDCD2,Stim48hr,0.5955410826286555,,23.0
STIP1,Stim48hr,0.5941140278717187,0.6607867561296902,458.0
MFSD4B,Stim48hr,0.5939019345243453,0.7697766713899453,56.0
MCM8,Stim48hr,0.5929304221728702,0.5628332955167077,132.0
DDRGK1,Stim48hr,0.5919901398693488,0.6148520062271358,707.0
HMGXB3,Stim48hr,0.5904179571690852,0.2881258878353114,44.0
PHKB,Stim48hr,0.5891208939093158,,5.0
MTHFD1,Stim48hr,0.5889770290664184,,107.0
CAND1,Stim48hr,0.5873300693124199,0.5451189345440685,459.0
THRAP3,Stim48hr,0.5870257232011138,0.6299942126952168,313.0
RBM12,Stim48hr,0.5869409083169738,0.5355381985138349,216.0
TDP2,Stim48hr,0.5847559007646229,,3.0
NCAPG2,Stim48hr,0.5842791988565119,0.4198373002189739,522.0
ALG3,Stim48hr,0.5828515466133717,,40.0
ABHD14B,Stim48hr,0.5807331791153171,,11.0
TMEM131,Stim48hr,0.5781705625521969,0.7748333841470633,100.0
INO80B,Stim48hr,0.5777782470436795,0.3464011816697992,138.0
RPTOR,Stim48hr,0.5776384040330195,0.5271478425970297,198.0
RBM10,Stim48hr,0.5775506719289417,0.6408199714924917,367.0
ACTR8,Stim48hr,0.5761441619320549,0.5663143276145157,306.0
TAF6L,Stim48hr,0.5751551627956064,0.5449062381046539,1813.0
GABPB1,Stim48hr,0.5743299455572173,0.5026395465237891,433.0
RNF41,Stim48hr,0.5723295390046449,0.5050567514386025,106.0
INTS14,Stim48hr,0.5713221896925118,0.3912236173019514,337.0
ZC3H3,Stim48hr,0.5704072526491686,0.1252915705258499,124.0
C12orf4,Stim48hr,0.5693103276467628,,14.0
DHX36,Stim48hr,0.5690459556168038,0.5957430843162715,978.0
PDS5B,Stim48hr,0.5686990757768151,0.5383413003773931,72.0
SUPT7L,Stim48hr,0.5677842388584596,0.4793070964023544,1680.0
ELOF1,Stim48hr,0.5666239102384982,0.515506084169419,2106.0
SCOC,Stim48hr,0.5664975810070902,,13.0
C16orf72,Stim48hr,0.5650738027849477,0.5918932193118772,488.0
TMED10,Stim48hr,0.5643980917697162,0.5185502562275285,271.0
ZC3H4,Stim48hr,0.5632757536116162,0.3137791898640616,133.0
FLCN,Stim48hr,0.5629709125368212,0.5749810102775491,76.0
WDR89,Stim48hr,0.5623294632222363,,40.0
MAU2,Stim48hr,0.5621064247527148,0.4565912705896902,139.0
NUDCD1,Stim48hr,0.5616213626850995,0.6684113268790508,646.0
BTF3L4,Stim48hr,0.5610210581908266,,7.0
NCOA4,Stim48hr,0.5600229483418259,,15.0
HCCS,Stim48hr,0.5598850840006454,0.4778137742067014,350.0
PGGT1B,Stim48hr,0.5587941265443932,,184.0
MMAB,Stim48hr,0.5571711817948934,0.2057247862027189,357.0
LAMTOR4,Stim48hr,0.5569789467412407,0.5727263594398977,201.0
GPATCH8,Stim48hr,0.556826599555428,0.3710876222870738,184.0
FUBP1,Stim48hr,0.5567320419900976,0.492259245033063,606.0
DPH6,Stim48hr,0.5552142922352783,0.4551677650756268,155.0
SLC31A1,Stim48hr,0.5550511133208991,0.0209410967004053,196.0
CNOT11,Stim48hr,0.5528846734345789,0.4312354008427738,195.0
ATF4,Stim48hr,0.5510074227657616,0.5064704433889318,165.0
DHPS,Stim48hr,0.5502332680549559,0.4093628257642918,156.0
PPRC1,Stim48hr,0.5501637873749001,0.3051275607113516,67.0
PCGF6,Stim48hr,0.5499789560471184,0.7247857301921471,34.0
TMED2,Stim48hr,0.5496832445821426,0.3502414334852273,118.0
LARP7,Stim48hr,0.548979627593835,,37.0
CDK2,Stim48hr,0.547779920536493,0.5811813579043191,87.0
RBM27,Stim48hr,0.5466943858476251,0.2935695827516974,183.0
RBPJ,Stim48hr,0.5460317823319958,0.6909315230495908,120.0
MKS1,Stim48hr,0.5457826921923449,,15.0
DENR,Stim48hr,0.5457373471986275,0.5513202752351553,1127.0
EIF3L,Stim48hr,0.5453433124920064,0.1835910450638304,109.0
VAV1,Stim48hr,0.5445164752342926,0.6607359154750968,1351.0
ZNF384,Stim48hr,0.5443721884031314,0.5631595142541514,68.0
LCP2,Stim48hr,0.5431707783909914,0.5292536764056631,516.0
ZCCHC8,Stim48hr,0.5421536427333102,0.3548822801234351,74.0
UBN1,Stim48hr,0.5412138776319637,0.5771950422586909,76.0
RGS10,Stim48hr,0.5398076763425876,,5.0
VPS26B,Stim48hr,0.5389473588913518,0.7224841140532653,50.0
ANKZF1,Stim48hr,0.5388520664749124,,54.0
ACLY,Stim48hr,0.5371274848581798,0.5895239131438289,647.0
TBC1D22A,Stim48hr,0.5359246885234783,,8.0
SP2,Stim48hr,0.5346813292511942,0.6151339250152139,541.0
ATF7IP2,Stim48hr,0.5345867327619644,0.4158749464747546,805.0
CREB1,Stim48hr,0.534406564387716,0.5542370876635695,302.0
KIFAP3,Stim48hr,0.5328952976257881,0.4754832317286547,646.0
THOC6,Stim48hr,0.5303671298720807,0.546929705738809,213.0
UFM1,Stim48hr,0.5303349062248592,0.6058446812555193,833.0
GTF2A2,Stim48hr,0.5285243139328726,,24.0
SCAF4,Stim48hr,0.5284364046992215,0.6644515079629031,208.0
SMAD3,Stim48hr,0.5281116336395604,-0.0670621181562805,236.0
TMEM214,Stim48hr,0.5278084639778402,0.4579683810717574,259.0
EIF3K,Stim48hr,0.5277484916923225,0.3212786530764032,245.0
PNPT1,Stim48hr,0.5277221757812629,0.3989332632794711,245.0
USP22,Stim48hr,0.5243548786919192,0.5875319495440188,931.0
SLC3A2,Stim48hr,0.5242650721151367,0.5084875923356545,82.0
RHBDD1,Stim48hr,0.5238661554166261,,12.0
SARNP,Stim48hr,0.5230979279668637,0.3466261778337842,101.0
KYAT3,Stim48hr,0.5217901576421939,,12.0
RCOR1,Stim48hr,0.5211313679690278,0.454812658914546,235.0
NKAPD1,Stim48hr,0.5208849210247917,0.5714662208942961,262.0
CDK13,Stim48hr,0.520734228329353,0.6611064756838126,448.0
WDR59,Stim48hr,0.5197863007962202,0.6266985903660731,399.0
WAC,Stim48hr,0.5184671467343814,0.6513937705631246,787.0
ADRM1,Stim48hr,0.518096804149141,,49.0
SLC39A6,Stim48hr,0.5175985151235395,0.8147268220878662,169.0
TMX1,Stim48hr,0.5168999497164174,0.7009748661601596,522.0
TSC1,Stim48hr,0.5167791713510765,0.6700827177885339,401.0
BRD8,Stim48hr,0.5163661583624418,0.4037393561809355,713.0
UBR4,Stim48hr,0.5159615070375972,0.5283964348123598,268.0
MED12,Stim48hr,0.5146236197440827,0.6920505813159682,1181.0
NCAPD3,Stim48hr,0.5145629284634174,0.3826278451387233,29.0
FBXO46,Stim48hr,0.5132865521516156,0.0113365294147649,72.0
L3MBTL2,Stim48hr,0.5129416967136539,0.7874991286491383,292.0
SLC25A1,Stim48hr,0.5124638896303059,0.5252001855325857,115.0
ATP23,Stim48hr,0.5121705346403336,0.6397554883690749,93.0
GMEB1,Stim48hr,0.5104440183209267,0.6605704329460521,385.0
PTPA,Stim48hr,0.5080116822661451,0.4537188558246682,316.0
RPE,Stim48hr,0.5069361611478113,0.3979845304984206,123.0
TOE1,Stim48hr,0.5055254125230519,0.663336391565779,58.0
DDX17,Stim48hr,0.5052643789823259,0.3451934809994532,394.0
COQ4,Stim48hr,0.5045885656796718,0.3282279348741749,43.0
COA3,Stim48hr,0.504221911423284,0.3881336739466767,141.0
EMC2,Stim48hr,0.504107862542125,0.0944296879860637,102.0
ARGLU1,Stim48hr,0.5038851864178377,,72.0
ZNF148,Stim48hr,0.5038814731397024,0.154824147524195,583.0
