gene,condition,aging_coef_rank,is_known_aging_reg
NEMP2,Stim48hr,0.644020659515296,False
NEMP2,Stim8hr,0.6709097716211156,False
NENF,Stim48hr,0.1799761620977354,False
NEUROD2,Rest,0.8948213568847853,False
NEUROD2,Stim48hr,0.8772348033373063,False
NEUROD2,Stim8hr,0.8899288655934107,False
NF1,Rest,0.6093938177438779,False
NFASC,Rest,0.4347651545564031,False
NFASC,Stim8hr,0.5046798951703482,False
NFAT5,Rest,0.8956242472902449,False
NFATC2,Stim48hr,0.599523241954708,False
NFATC2,Stim8hr,0.2703107450393111,False
NFATC2IP,Rest,0.981533520674428,False
NFATC2IP,Stim8hr,0.7076001497566454,False
NFATC4,Stim48hr,0.9336511720301948,False
NFATC4,Stim8hr,0.9880194683639086,False
NFE2L1,Rest,0.9052589321557608,False
NFE2L1,Stim48hr,0.812077870480731,False
NFE2L1,Stim8hr,0.8745788094346687,False
NFE2L2,Rest,0.2794058610999598,False
NFE2L2,Stim8hr,0.0741295394983152,False
NFIC,Stim48hr,0.4553039332538736,False
NFIX,Stim48hr,0.0210568136670639,False
NFIX,Stim8hr,0.1864470235866716,False
NFKB1,Rest,0.9622641509433962,False
NFKB1,Stim48hr,0.3897497020262216,False
NFKB1,Stim8hr,0.6536877573942343,False
NFKB2,Rest,0.0212765957446808,False
NFKB2,Stim48hr,0.2741358760429082,False
NFKB2,Stim8hr,0.0471733433171097,False
NFKBIB,Rest,0.346447209955841,False
NFKBID,Rest,0.2529104777197912,False
NFKBID,Stim48hr,0.3659117997616209,False
NFKBID,Stim8hr,0.059153874953201,False
NFKBIL1,Rest,0.4901645925331192,False
NFKBIL1,Stim48hr,0.3520063567739372,False
NFKBIL1,Stim8hr,0.9685511044552602,False
NFRKB,Rest,0.0305098354074668,False
NFRKB,Stim48hr,0.467222884386174,False
NFRKB,Stim8hr,0.3743916136278547,False
NFU1,Stim48hr,0.2820818434644418,False
NFU1,Stim8hr,0.652190190939723,False
NGLY1,Stim48hr,0.1859356376638855,False
NGRN,Stim48hr,0.2463249900675407,False
NHLRC2,Stim48hr,0.610647596344855,False
NHLRC2,Stim8hr,0.9850243354548858,False
NIP7,Stim8hr,0.4155746911269187,False
NIPAL4,Rest,0.9429947812123644,False
NIPAL4,Stim8hr,0.9827779857731188,False
NIPBL,Rest,0.378964271376957,False
NIPBL,Stim48hr,0.124751688518077,False
NIPBL,Stim8hr,0.3803818794459004,False
NIPSNAP1,Stim48hr,0.2506952721493842,False
NIPSNAP3A,Stim8hr,0.355672032946462,False
NKAPD1,Rest,0.6346848655158571,False
NKAPD1,Stim48hr,0.7087802940007946,False
NKAPD1,Stim8hr,0.1710969674279296,False
NKTR,Rest,0.8137294259333601,False
NKTR,Stim48hr,0.6861342868494239,False
NKTR,Stim8hr,0.5638337701235492,False
NKX2-2,Rest,0.732637494981935,False
NKX2-2,Stim48hr,0.6642828764402066,False
NKX2-2,Stim8hr,0.2669412205166604,False
NKX2-3,Stim48hr,0.4334525228446563,False
NKX2-8,Rest,0.5857085507828181,False
NKX6-3,Rest,0.7948615014050582,False
NLGN2,Rest,0.199919710959454,False
NLGN2,Stim48hr,0.7727453317441398,False
NLN,Stim48hr,0.6559396106475963,False
NLRC5,Rest,0.6575672420714572,False
NLRX1,Rest,0.7551184263348053,False
NLRX1,Stim48hr,0.9106078665077472,False
NLRX1,Stim8hr,0.6652938974166979,False
NMI,Stim8hr,0.3223511793335829,False
NMNAT3,Rest,0.4965877157767964,False
NMNAT3,Stim8hr,0.7491576188693373,False
NMRAL1,Rest,0.3693295865114412,False
NMT1,Rest,0.2830188679245283,False
NMT1,Stim48hr,0.5506555423122765,False
NMT2,Rest,0.9698916097952628,False
NMT2,Stim48hr,0.4513309495431069,False
NMT2,Stim8hr,0.0415574691126918,False
NMUR1,Stim8hr,0.0730063646574316,False
NNAT,Rest,0.2131674026495383,False
NOA1,Stim48hr,0.6722288438617402,False
NOC2L,Stim8hr,0.1497566454511419,False
NOL12,Rest,0.8546768366118025,False
NOL12,Stim48hr,0.9658323400874056,False
NOL3,Rest,0.7065435568044962,False
NOL7,Rest,0.2432757928542754,False
NOL7,Stim48hr,0.7524831148192292,False
NOL7,Stim8hr,0.5990265818045676,False
NOM1,Stim8hr,0.5698240359415949,False
NOMO2,Rest,0.3653151344841429,False
NONO,Rest,0.5780810919309515,False
NONO,Stim48hr,0.3174413984902662,False
NONO,Stim8hr,0.2976413328341445,False
NOP14,Stim8hr,0.4118307749906402,False
NOP53,Rest,0.6262545162585307,False
NOP53,Stim48hr,0.4207389749702026,False
NOP53,Stim8hr,0.2560838637214526,False
NOP9,Stim8hr,0.2849120179707974,False
NPAS1,Stim48hr,0.2240762812872467,False
NPAS1,Stim8hr,0.3148633470610258,False
NPAS2,Rest,0.9502207948615012,False
NPAS2,Stim48hr,0.8955105284068335,False
NPAT,Stim48hr,0.4608661104489471,False
NPAT,Stim8hr,0.8742044178210409,False
NPC1,Rest,0.8177438779606584,False
NPC2,Rest,0.2549177037334403,False
NPC2,Stim48hr,0.4803337306317044,False
NPC2,Stim8hr,0.2463496817671284,False
NPDC1,Stim48hr,0.5399284862932062,False
NPEPPS,Rest,0.932557205941389,False
NPHP4,Rest,0.1645925331192292,False
NPHP4,Stim8hr,0.8030700112317484,False
NPIPA7,Rest,0.2978723404255319,False
NPIPA7,Stim48hr,0.11124354390147,False
NPIPA7,Stim8hr,0.4709846499438412,False
NPIPB3,Stim48hr,0.479539133889551,False
NPIPB3,Stim8hr,0.6038936727817297,False
NPM1,Rest,0.8659173022882376,False
NPM1,Stim8hr,0.3459378509921377,False
NPRL3,Rest,0.9991971095945404,True
NR2C2,Rest,0.6623845845042152,False
NR2C2,Stim48hr,0.8736591179976162,False
NR2C2,Stim8hr,0.9681767128416324,False
NR2C2AP,Rest,0.6531513448414291,False
NR2C2AP,Stim48hr,0.2260627731426301,False
NR2C2AP,Stim8hr,0.2171471359041557,False
NR2E1,Rest,0.2533119229225211,False
NR2F6,Rest,0.5475712565234846,False
NR4A1,Rest,0.0501806503412284,False
NR4A3,Stim48hr,0.4080254270957489,False
NR4A3,Stim8hr,0.6027704979408461,False
NRAS,Rest,0.9899638699317544,False
NRAS,Stim48hr,0.920937624155741,False
NRAS,Stim8hr,0.8962935230250842,False
NRBP1,Rest,0.4500200722601365,False
NRBP1,Stim48hr,0.6185935637663885,False
NRBP1,Stim8hr,0.9254960688880568,False
NRG2,Rest,0.1003613006824568,False
NRG2,Stim48hr,0.3623361144219308,False
NRG2,Stim8hr,0.6173717708723324,False
NRIP2,Stim48hr,0.432657926102503,False
NRIP2,Stim8hr,0.7401722201422688,False
NSD1,Rest,0.0321156162183861,False
NSD1,Stim48hr,0.080254270957489,False
NSD1,Stim8hr,0.015350056158742,False
NSD2,Rest,0.7386591730228824,False
NSD2,Stim48hr,0.7532777115613826,False
NSD2,Stim8hr,0.9546986147510296,False
NSG1,Stim48hr,0.5947556615017878,False
NSG1,Stim8hr,0.2231374017222014,False
NSL1,Stim8hr,0.4140771246724073,False
NSMCE2,Stim48hr,0.4278903456495828,False
NSMCE2,Stim8hr,0.4953201048296518,False
NSUN2,Rest,0.9124849458048976,False
NSUN2,Stim48hr,0.9483512117600318,False
NSUN2,Stim8hr,0.8644702358667166,False
NSUN4,Rest,0.7788036932958651,False
NSUN4,Stim48hr,0.7667858561779897,False
NSUN4,Stim8hr,0.9831523773867464,False
NSUN6,Stim48hr,0.7516885180770759,False
NTHL1,Stim8hr,0.1759640584050917,False
NTN5,Stim48hr,0.1736193881605085,False
NTPCR,Rest,0.7181854676836612,False
NUBPL,Stim48hr,0.2495033770361541,False
NUDCD1,Rest,0.4002408671216379,False
NUDCD1,Stim48hr,0.4636471990464839,False
NUDCD1,Stim8hr,0.8820666417072257,False
NUDCD2,Stim8hr,0.247472856608012,False
NUDCD3,Rest,0.2328382175832998,False
NUDCD3,Stim8hr,0.6503182328715836,False
NUDT1,Rest,0.7996788438378162,False
NUDT12,Stim8hr,0.6600524148259079,False
NUDT13,Rest,0.5226816539542353,False
NUDT15,Stim8hr,0.5073006364657432,False
NUDT16,Rest,0.8731433159373746,False
NUDT16,Stim48hr,0.6543504171632897,False
NUDT16,Stim8hr,0.7798577311868214,False
NUDT19,Rest,0.3424327579285428,False
NUDT19,Stim48hr,0.8045292014302742,False
NUDT19,Stim8hr,0.541370273305878,False
NUDT22,Rest,0.1521477318346046,False
NUDT22,Stim48hr,0.8251887167262614,False
NUDT5,Rest,0.7021276595744681,False
NUDT5,Stim8hr,0.4548858105578435,False
NUFIP1,Rest,0.802488960256925,False
NUFIP1,Stim8hr,0.3728940471733433,False
NUFIP2,Rest,0.5074267362505018,False
NUMA1,Stim48hr,0.0,False
NUMA1,Stim8hr,0.0516660426806439,False
NUMB,Stim48hr,0.056813667063965,False
NUMB,Stim8hr,0.1703481842006739,False
NUP133,Stim48hr,0.66507747318236,False
NUP188,Rest,0.1951023685266961,False
NUP188,Stim48hr,0.1303138657131505,False
NUP188,Stim8hr,0.4110819917633845,False
NUP35,Stim48hr,0.6416368692888359,False
NUP37,Stim48hr,0.954310687326182,False
NUSAP1,Stim48hr,0.33373063170441,False
NUSAP1,Stim8hr,0.3163609135155372,False
NXT1,Stim48hr,0.9785458879618594,False
OAF,Rest,0.6696105981533521,False
OAZ3,Stim48hr,0.6042908224076281,False
OCIAD2,Stim48hr,0.9451728247914184,False
OCIAD2,Stim8hr,0.8307749906402097,False
ODC1,Stim48hr,0.0230433055224473,False
ODC1,Stim8hr,0.0310745039311119,False
ODR4,Stim8hr,0.8056907525271434,False
OGA,Rest,0.8755519871537535,False
OGA,Stim8hr,0.4728566080119805,False
OGT,Rest,0.1963067041348856,False
OGT,Stim8hr,0.4219393485585923,False
OIP5,Stim8hr,0.414825907899663,False
OLIG2,Rest,0.6852669610598153,False
OPA1,Rest,0.3560818948213569,False
OPA1,Stim8hr,0.4863347061025833,False
OPN3,Stim8hr,0.1355297641332834,False
OPRL1,Stim8hr,0.6806439535754399,False
OPRM1,Stim8hr,0.7090977162111569,False
ORAI1,Stim48hr,0.5045689312673818,False
ORAI1,Stim8hr,0.4099588169225009,False
ORAI2,Stim48hr,0.1481922924116011,False
ORAI2,Stim8hr,0.2785473605391239,False
ORC4,Rest,0.4516258530710558,False
ORC4,Stim48hr,0.6972586412395709,False
ORC4,Stim8hr,0.2253837514039685,False
ORC6,Stim48hr,0.4135876042908224,False
ORMDL2,Rest,0.5102368526696106,False
OS9,Rest,0.8073063026896828,False
OSBP2,Stim8hr,0.8689629352302508,False
OSGEP,Rest,0.6178241670012043,False
OSGEP,Stim8hr,0.3800074878322725,False
OSR1,Rest,0.4423926134082698,False
OSR1,Stim48hr,0.088994835121176,False
OST4,Rest,0.5800883179446006,False
OST4,Stim48hr,0.6197854588796186,False
OST4,Stim8hr,0.8843129913889929,False
OSTC,Stim8hr,0.7690003743916136,False
OSTF1,Rest,0.0678442392613408,False
OSTF1,Stim8hr,0.0089853987270685,False
OTUB1,Rest,0.8474508229626656,False
OTUB1,Stim48hr,0.9948351211760031,False
OTUB1,Stim8hr,0.974541370273306,False
OTUD1,Rest,0.5620232838217584,False
OTUD1,Stim48hr,0.7226857369884784,False
OTUD1,Stim8hr,0.9779108947959566,False
OTUD4,Rest,0.592934564431955,False
OTUD4,Stim48hr,0.0119189511323003,False
OTUD4,Stim8hr,0.2616997379258705,False
OTUD5,Stim48hr,0.964243146603099,False
OTUD6B,Rest,0.8908069048574869,False
OTUD6B,Stim48hr,0.5113230035756854,False
OTX2,Stim8hr,0.5937850992137776,False
OXA1L,Rest,0.3151344841429145,False
OXA1L,Stim48hr,0.6912991656734208,False
OXA1L,Stim8hr,0.7970797454137027,False
OXSM,Rest,0.90686471296668,False
OXSM,Stim48hr,0.4179578863726659,False
OXSM,Stim8hr,0.947959565705728,False
P4HB,Rest,0.2087515054195102,False
P4HB,Stim48hr,0.5804529201430274,False
P4HB,Stim8hr,0.4402845376263571,False
P4HTM,Stim8hr,0.2388618494945713,False
PA2G4,Rest,0.6423123243677238,False
PA2G4,Stim48hr,0.0758839888756456,False
PA2G4,Stim8hr,0.0501684762261325,False
PABPC4,Stim8hr,0.4769749157618869,False
PACS2,Rest,0.1132075471698113,False
PACS2,Stim48hr,0.3647199046483909,False
PACS2,Stim8hr,0.0737551478846873,False
PACSIN2,Rest,0.4885588117221999,False
PACSIN3,Rest,0.9927739863508632,False
PACSIN3,Stim48hr,0.9733810091378624,False
PACSIN3,Stim8hr,0.992137776113815,False
PAGR1,Rest,0.446407065435568,False
PAGR1,Stim48hr,0.3579658323400874,False
PAGR1,Stim8hr,0.5964058405091726,False
PAICS,Stim48hr,0.1410409217322209,False
PAIP1,Rest,0.2842232035327178,False
PAIP1,Stim48hr,0.3218116805721097,False
PAIP1,Stim8hr,0.1183077499064021,False
PAK1,Rest,0.2818145323163388,False
PAK1,Stim8hr,0.9221265443654062,False
PAK2,Rest,0.4058610999598555,False
PAK2,Stim48hr,0.9634485498609456,False
PAK2,Stim8hr,0.8831898165481094,False
PALD1,Stim48hr,0.3245927691696464,False
PAN2,Stim48hr,0.1867302344060389,False
PAN2,Stim8hr,0.6065144140771247,False
PAN3,Rest,0.8506623845845042,False
PAN3,Stim48hr,0.7119586809694081,False
PAN3,Stim8hr,0.6870086110071134,False
PANK4,Stim48hr,0.5387365911799762,False
PANK4,Stim8hr,0.512916510670161,False
PAPOLA,Rest,0.0421517462866318,False
PAPOLA,Stim48hr,0.0814461660707191,False
PAPOLA,Stim8hr,0.2265069262448521,False
PAPSS1,Rest,0.939381774387796,False
PAQR7,Rest,0.4797270172621437,False
PAQR7,Stim48hr,0.1636869288835915,False
PAQR7,Stim8hr,0.0292025458629726,False
PAQR8,Stim48hr,0.8820023837902264,False
PARD6A,Rest,0.4363709353673223,False
PARK7,Stim48hr,0.7838696861342869,False
PARL,Stim48hr,0.8478347238776321,False
PARP14,Rest,0.1866720192693697,False
PARP14,Stim48hr,0.1505760826380612,False
PARP14,Stim8hr,0.7315612130288282,False
PARP2,Stim48hr,0.0297973778307508,False
PARP2,Stim8hr,0.0213403219767877,False
PARP3,Rest,0.4319550381372942,False
PARP3,Stim48hr,0.4640444974175606,False
PARP3,Stim8hr,0.388992886559341,False
PARP8,Rest,0.7964672822159775,False
PARP8,Stim8hr,0.2077873455634593,False
PARP9,Rest,0.551184263348053,False
PARP9,Stim48hr,0.7365911799761621,False
PARP9,Stim8hr,0.7031074503931112,False
PARS2,Rest,0.5712565234845444,False
PARS2,Stim48hr,0.3412793007548669,False
PARS2,Stim8hr,0.8176712841632348,False
PATJ,Stim48hr,0.4092173222089789,False
PATJ,Stim8hr,0.3541744664919505,False
PATL1,Rest,0.3380168606985146,False
PAX6,Rest,0.5969490164592534,False
PAX6,Stim8hr,0.4575065518532384,False
PAX7,Stim48hr,0.6432260627731426,False
PAX9,Rest,0.6037735849056604,False
PAXIP1,Rest,0.3107185869128864,False
PAXIP1,Stim48hr,0.7024235200635678,False
PAXIP1,Stim8hr,0.6147510295769375,False
PBLD,Stim48hr,0.2109654350417163,False
PBX2,Rest,0.8261742272179847,False
PBX2,Stim48hr,0.8212157330154947,False
PBX2,Stim8hr,0.2328715836765256,False
PCBP1,Rest,0.3817743877960658,False
PCBP1,Stim48hr,0.9737783075089392,False
PCBP1,Stim8hr,0.3309621864470236,False
PCBP2,Rest,0.5270975511842634,False
PCBP2,Stim48hr,0.589590782677791,False
PCBP2,Stim8hr,0.3025084238113066,False
PCBP4,Rest,0.7816138097149739,False
PCBP4,Stim48hr,0.4052443384982122,False
PCBP4,Stim8hr,0.6769000374391614,False
PCGF1,Rest,0.6290646326776395,False
PCGF1,Stim48hr,0.9924513309495432,False
PCGF1,Stim8hr,0.9906402096593036,False
PCGF3,Stim48hr,0.4628526023043305,False
PCGF3,Stim8hr,0.7442905278921752,False
PCGF6,Rest,0.0140505820955439,False
PCGF6,Stim48hr,0.3436630909813269,False
PCGF6,Stim8hr,0.0022463496817671,False
PCM1,Rest,0.8522681653954235,False
PCM1,Stim48hr,0.4294795391338895,False
PCM1,Stim8hr,0.9007862223886184,False
PCNX3,Rest,0.0473705339221196,False
PCNX3,Stim48hr,0.2908224076281287,False
PCNX3,Stim8hr,0.074503931111943,False
PCNX4,Rest,0.3617021276595745,False
PCSK5,Stim8hr,0.0280793710220891,False
PCSK7,Rest,0.9851465274989964,False
PCSK7,Stim8hr,0.9629352302508424,False
PCYT2,Rest,0.9971898835808912,False
PCYT2,Stim48hr,0.8625347636074692,False
PCYT2,Stim8hr,0.7278172968925496,False
PDAP1,Rest,0.2039341629867523,False
PDAP1,Stim8hr,0.481842006739049,False
PDCD10,Rest,0.4191087916499398,False
PDCD10,Stim48hr,0.0933651172030194,False
PDCD10,Stim8hr,0.1890677648820666,False
PDCD2,Stim8hr,0.4766005241482591,False
PDCD2L,Rest,0.1176234443998394,False
PDCD2L,Stim48hr,0.6758045292014303,False
PDCD2L,Stim8hr,0.3174840883564208,False
PDCD5,Rest,0.6350863107185869,False
PDCD5,Stim48hr,0.1473976956694477,False
PDCD5,Stim8hr,0.8292774241856983,False
PDCL,Rest,0.9261340826977118,False
PDCL,Stim48hr,0.9149781485895908,False
PDCL,Stim8hr,0.928116810183452,False
PDE3B,Stim48hr,0.7457290425109258,False
PDE6D,Stim48hr,0.8422725466825586,False
PDGFB,Stim48hr,0.844259038537942,False
PDHA1,Rest,0.067442794058611,False
PDHA1,Stim48hr,0.0313865713150576,False
PDHA1,Stim8hr,0.0475477349307375,False
PDHB,Stim48hr,0.5454906634882797,False
PDIA3,Rest,0.6198313930148535,False
PDIA3,Stim48hr,0.464839094159714,False
PDIA3,Stim8hr,0.8262822912766754,False
PDIA6,Rest,0.1071858691288639,False
PDIA6,Stim48hr,0.1843464441795788,False
PDIA6,Stim8hr,0.2545862972669412,False
PDK1,Rest,0.4078683259735046,False
PDK3,Stim48hr,0.9137862534763608,False
PDLIM2,Rest,0.2356483340024086,False
PDLIM2,Stim48hr,0.2427493047278506,False
PDLIM2,Stim8hr,0.2295020591538749,False
PDPK1,Rest,0.1718185467683661,False
PDPK1,Stim48hr,0.1064759634485498,False
PDPK1,Stim8hr,0.3264694870834893,False
PDS5B,Rest,0.9763147330389402,False
PDS5B,Stim48hr,0.9272943980929678,False
PDS5B,Stim8hr,0.9902658180456758,False
PDSS1,Rest,0.4142914492171818,False
PDSS1,Stim48hr,0.8859753675009933,False
PDSS1,Stim8hr,0.2661924372894047,False
PDSS2,Rest,0.8052990766760337,False
PDSS2,Stim48hr,0.8255860150973381,False
PDSS2,Stim8hr,0.4211905653313366,False
PEAK1,Stim48hr,0.4592769169646404,False
PEAK3,Rest,0.1356884785226816,False
PEAR1,Rest,0.1826575672420714,False
PELI2,Rest,0.4652749899638699,False
PELO,Rest,0.8578883982336412,False
PELO,Stim48hr,0.5979340484704013,False
PELO,Stim8hr,0.4672407338075627,False
PET117,Stim48hr,0.1485895907826777,False
PET117,Stim8hr,0.0879820292025458,False
PEX1,Stim48hr,0.8629320619785459,False
PEX1,Stim8hr,0.5866716585548484,False
PEX11B,Stim48hr,0.5256257449344458,False
PEX16,Rest,0.8185467683661181,False
PEX19,Stim8hr,0.1834518906776488,False
PEX3,Rest,0.8799678843837816,False
PEX3,Stim48hr,0.8339292808899483,False
PEX3,Stim8hr,0.9191314114563832,False
PEX5,Stim48hr,0.232419547079857,False
PEX5,Stim8hr,0.8798202920254586,False
PEX6,Rest,0.5455640305098354,False
PEX6,Stim48hr,0.1259435836313071,False
PEX6,Stim8hr,0.1988019468363908,False
PFAS,Rest,0.8089120835006022,False
PFAS,Stim8hr,0.9835267690003744,False
PFDN4,Rest,0.5584102769971899,False
PFDN4,Stim48hr,0.0822407628128724,False
PFDN4,Stim8hr,0.5301385248970423,False
PFDN5,Rest,0.5447611401043757,False
PFDN5,Stim8hr,0.3032572070385623,False
PFDN6,Stim8hr,0.6192437289404717,False
PFKM,Rest,0.1160176635889201,False
PFN2,Rest,0.0618225612203934,False
PGAM1,Rest,0.4745082296266559,False
PGAM1,Stim48hr,0.2999602701628923,False
PGAM1,Stim8hr,0.8723324597529015,False
PGAP2,Stim48hr,0.3802145411203814,False
PGBD2,Stim8hr,0.2763010108573568,False
PGD,Stim8hr,0.8551104455260202,False
PGGT1B,Rest,0.1312725812926535,False
PGGT1B,Stim48hr,0.2232816845450933,False
PGGT1B,Stim8hr,0.4526394608760763,False
PGK1,Rest,0.8289843436370935,False
PGK1,Stim48hr,0.3718712753277711,False
PGK1,Stim8hr,0.9730438038187944,False
PGLS,Stim48hr,0.5311879221295193,False
PGLS,Stim8hr,0.0782478472482216,False
PGLYRP1,Stim48hr,0.5931664680174811,False
PGM1,Rest,0.8362103572862304,False
PGM1,Stim48hr,0.591974572904251,False
PGM1,Stim8hr,0.8113066267315612,False
PGP,Stim48hr,0.7059992054032579,False
PGS1,Rest,0.3203532717784022,False
PGS1,Stim48hr,0.8839888756456099,False
PGS1,Stim8hr,0.8285286409584426,False
PHACTR4,Rest,0.2476916900843035,False
PHF10,Rest,0.5660377358490566,False
PHF10,Stim48hr,0.7063965037743345,False
PHF10,Stim8hr,0.7326843878697117,False
PHF11,Stim8hr,0.2867839760389367,False
PHF12,Rest,0.281413087113609,False
PHF12,Stim48hr,0.4286849423917362,False
PHF12,Stim8hr,0.5750655185323849,False
PHF19,Rest,0.3034925732637495,False
PHF19,Stim8hr,0.1920628977910894,False
PHF20,Stim48hr,0.6130313865713151,False
PHF20,Stim8hr,0.8513665293897417,False
PHF20L1,Stim8hr,0.1149382253837514,False
PHF23,Rest,0.5909273384183059,False
PHF23,Stim48hr,0.3388955105284068,False
PHF23,Stim8hr,0.3818794459004118,False
PHF3,Rest,0.9446005620232838,False
PHF3,Stim48hr,0.7826777910210568,False
PHF3,Stim8hr,0.56196181205541,False
PHF6,Rest,0.6772380570052188,False
PHF6,Stim48hr,0.1366706396503774,False
PHF6,Stim8hr,0.8416323474354175,False
PHF8,Rest,0.3063026896828583,False
PHF8,Stim48hr,0.4831148192292411,False
PHF8,Stim8hr,0.8828154249344815,False
PHGR1,Rest,0.6109995985547972,False
PHIP,Stim48hr,0.7870480731029003,False
PHIP,Stim8hr,0.9756645451141894,False
PHLPP2,Stim8hr,0.0572819168850617,False
PHOSPHO1,Stim48hr,0.3381009137862534,False
PHOSPHO2,Rest,0.3508631071858691,False
PHOSPHO2,Stim8hr,0.5511044552602021,False
PI16,Stim8hr,0.3463122426057656,False
PIAS1,Rest,0.3865917302288237,False
PIBF1,Rest,0.3235648334002409,False
PIBF1,Stim48hr,0.1239570917759237,False
PIBF1,Stim8hr,0.2845376263571696,False
PICALM,Stim48hr,0.9837107667858562,False
PICALM,Stim8hr,0.9217521527517784,False
PIGB,Rest,0.9333600963468488,False
PIGB,Stim48hr,0.6714342471195868,False
PIGB,Stim8hr,0.8296518157993261,False
PIGF,Rest,0.4110798875953432,False
PIGF,Stim48hr,0.875248311481923,False
PIGH,Rest,0.2938578883982336,False
PIGH,Stim8hr,0.3863721452639461,False
PIGN,Rest,0.1481332798073063,False
PIGN,Stim48hr,0.2006356773937226,False
PIGN,Stim8hr,0.7596405840509173,False
PIGP,Stim48hr,0.5605880015891935,False
PIGV,Stim8hr,0.2512167727442905,False
PIGW,Stim8hr,0.793710220891052,False
PIGX,Rest,0.3709353673223605,False
PIK3C2B,Rest,0.5784825371336813,False
PIK3C3,Stim48hr,0.245927691696464,False
PIK3CD,Stim48hr,0.323798172427493,False
PIK3CG,Rest,0.2079486150140505,False
PIK3R4,Rest,0.6551585708550783,False
PIK3R4,Stim48hr,0.344854986094557,False
PIK3R4,Stim8hr,0.5432422313740172,False
PIKFYVE,Rest,0.7073464472099559,False
PIKFYVE,Stim8hr,0.2905278921752153,False
PIM1,Rest,0.1529506222400642,False
PIM1,Stim8hr,0.4721078247847248,False
PIN1,Stim48hr,0.7691696464044497,False
PIP,Rest,0.9080690485748696,False
PIP4K2B,Rest,0.7719791248494581,False
PIP4K2B,Stim48hr,0.7739372268573699,False
PIP4P1,Rest,0.1200321156162183,False
PIP4P1,Stim48hr,0.3253873659117998,False
PIP4P1,Stim8hr,0.5069262448521153,False
PIP4P2,Rest,0.639502207948615,False
PIP4P2,Stim8hr,0.6110071134406589,False
PIP5K1B,Stim48hr,0.2967818831942789,False
PITHD1,Stim8hr,0.3698989142643205,False
PITPNB,Stim48hr,0.9300754866905044,False
PITRM1,Rest,0.381372942593336,False
PITRM1,Stim48hr,0.1855383392928089,False
PITRM1,Stim8hr,0.5855484837139648,False
PJA1,Stim48hr,0.2765196662693683,False
PJA2,Rest,0.0658370132476916,False
PJA2,Stim8hr,0.4002246349681767,False
PKM,Rest,0.5921316740264954,False
PKM,Stim48hr,0.6170043702820819,False
PKM,Stim8hr,0.8805690752527143,False
PKN1,Rest,0.7310317141710156,False
PKN3,Stim48hr,0.5073500198649186,False
PKNOX1,Rest,0.3368125250903251,False
PKNOX1,Stim48hr,0.6575288041319031,False
