gene_id,condition,n_guides_tested,n_guides_signif_kd,best_kd_tstat,frac_guides_signif_kd
ENSG00000100221,Stim48hr,2,2,-49.39228321844518,1.0
ENSG00000100221,Stim8hr,2,2,-55.62768607842703,1.0
ENSG00000100225,Rest,2,2,-11.049830680008927,1.0
ENSG00000100225,Stim48hr,2,2,-18.15900361811176,1.0
ENSG00000100225,Stim8hr,2,2,-13.645397600445223,1.0
ENSG00000100226,Rest,2,1,-73.62288221336598,0.5
ENSG00000100226,Stim48hr,2,2,-57.64506665390286,1.0
ENSG00000100226,Stim8hr,2,2,-64.51009455422032,1.0
ENSG00000100227,Rest,2,1,-9.664757187692429,0.5
ENSG00000100227,Stim48hr,2,2,-7.559964492521368,1.0
ENSG00000100227,Stim8hr,2,2,-11.016543731588929,1.0
ENSG00000100228,Rest,2,0,-0.6120195395153484,0.0
ENSG00000100228,Stim48hr,2,0,-0.2658028079646755,0.0
ENSG00000100228,Stim8hr,2,0,-0.2994459310058809,0.0
ENSG00000100234,Rest,2,0,-0.0185718098365487,0.0
ENSG00000100234,Stim48hr,2,0,-0.0358335372437689,0.0
ENSG00000100234,Stim8hr,2,0,-0.3837456819362477,0.0
ENSG00000100239,Rest,2,2,-69.26018689044446,1.0
ENSG00000100239,Stim48hr,2,2,-54.10994319822111,1.0
ENSG00000100239,Stim8hr,2,2,-82.82411928381188,1.0
ENSG00000100241,Rest,2,2,-36.13123262957893,1.0
ENSG00000100241,Stim48hr,2,2,-25.71968800322705,1.0
ENSG00000100241,Stim8hr,2,2,-22.47035603254857,1.0
ENSG00000100242,Rest,2,2,-84.36506063214473,1.0
ENSG00000100242,Stim48hr,2,2,-55.09769132134955,1.0
ENSG00000100242,Stim8hr,2,2,-46.8139760165583,1.0
ENSG00000100243,Rest,2,2,-41.87408220359222,1.0
ENSG00000100243,Stim48hr,2,2,-29.986656135525223,1.0
ENSG00000100243,Stim8hr,2,2,-136.7985135214916,1.0
ENSG00000100246,Rest,2,2,-23.09455357873296,1.0
ENSG00000100246,Stim48hr,2,2,-50.40319090980084,1.0
ENSG00000100246,Stim8hr,2,2,-34.683984214167864,1.0
ENSG00000100258,Rest,2,2,-24.657820711620488,1.0
ENSG00000100258,Stim48hr,2,2,-40.26592965093558,1.0
ENSG00000100258,Stim8hr,2,2,-18.462053305953187,1.0
ENSG00000100263,Rest,2,2,-12.113430201048727,1.0
ENSG00000100263,Stim48hr,2,2,-22.5556386040028,1.0
ENSG00000100263,Stim8hr,2,2,-29.64696049966852,1.0
ENSG00000100266,Rest,2,1,-19.66155181324797,0.5
ENSG00000100266,Stim48hr,2,1,-25.098717741240897,0.5
ENSG00000100266,Stim8hr,2,1,-60.6270876128588,0.5
ENSG00000100271,Rest,2,2,-71.50382567801697,1.0
ENSG00000100271,Stim48hr,2,2,-26.558215219592853,1.0
ENSG00000100271,Stim8hr,2,2,-81.92248072138959,1.0
ENSG00000100280,Rest,2,2,-72.99036554541861,1.0
ENSG00000100280,Stim48hr,2,2,-35.02550740780779,1.0
ENSG00000100280,Stim8hr,2,2,-61.42007436447615,1.0
ENSG00000100281,Rest,2,2,-31.088133750831144,1.0
ENSG00000100281,Stim48hr,2,2,-54.83107830331071,1.0
ENSG00000100281,Stim8hr,2,2,-55.328890777855655,1.0
ENSG00000100284,Rest,2,2,-61.84050443796525,1.0
ENSG00000100284,Stim48hr,2,2,-35.8557367311482,1.0
ENSG00000100284,Stim8hr,2,2,-77.26092313158935,1.0
ENSG00000100288,Rest,2,2,-64.45209525312055,1.0
ENSG00000100288,Stim48hr,2,2,-40.380541851936,1.0
ENSG00000100288,Stim8hr,2,2,-46.764578446310566,1.0
ENSG00000100290,Rest,2,2,-15.12710140704589,1.0
ENSG00000100290,Stim48hr,2,2,-12.72643147230379,1.0
ENSG00000100290,Stim8hr,2,1,-5.843015202985929,0.5
ENSG00000100292,Rest,2,2,-63.81180903751966,1.0
ENSG00000100292,Stim48hr,2,2,-22.84340117281408,1.0
ENSG00000100292,Stim8hr,2,2,-43.45125562888833,1.0
ENSG00000100294,Rest,2,2,-18.7420134758868,1.0
ENSG00000100294,Stim48hr,2,2,-14.835860597199067,1.0
ENSG00000100294,Stim8hr,2,2,-31.018538582024355,1.0
ENSG00000100296,Rest,1,0,-1.2073175952524506,0.0
ENSG00000100296,Stim48hr,1,1,-4.130550810107053,1.0
ENSG00000100296,Stim8hr,1,0,-0.2836653378262442,0.0
ENSG00000100297,Rest,2,1,-105.96213149147653,0.5
ENSG00000100297,Stim48hr,1,0,-0.370425087930377,0.0
ENSG00000100297,Stim8hr,2,0,0.0053663155166898,0.0
ENSG00000100298,Rest,2,2,-40.764503814055466,1.0
ENSG00000100298,Stim48hr,2,2,-44.41833995056585,1.0
ENSG00000100298,Stim8hr,2,2,-27.95479344725424,1.0
ENSG00000100299,Rest,2,2,-48.49372639773146,1.0
ENSG00000100299,Stim48hr,2,2,-13.917642984921685,1.0
ENSG00000100299,Stim8hr,2,2,-16.441280312339337,1.0
ENSG00000100300,Rest,2,2,-149.73079140339482,1.0
ENSG00000100300,Stim48hr,2,2,-128.8664841389408,1.0
ENSG00000100300,Stim8hr,2,2,-119.10935236527202,1.0
ENSG00000100302,Rest,2,0,-1.0166155828853756,0.0
ENSG00000100302,Stim48hr,2,2,-3.194843354017147,1.0
ENSG00000100302,Stim8hr,2,2,-3.5560945706646945,1.0
ENSG00000100304,Rest,2,2,-54.45972578123296,1.0
ENSG00000100304,Stim48hr,2,2,-45.61235603724267,1.0
ENSG00000100304,Stim8hr,2,2,-55.58355050854068,1.0
ENSG00000100307,Rest,2,1,-30.51014757066433,0.5
ENSG00000100307,Stim48hr,2,2,-38.13224219083497,1.0
ENSG00000100307,Stim8hr,2,2,-34.413219409391424,1.0
ENSG00000100311,Rest,2,1,-2.218592517376886,0.5
ENSG00000100311,Stim48hr,2,2,-17.549138519267654,1.0
ENSG00000100311,Stim8hr,2,2,-2.453843055032392,1.0
ENSG00000100316,Rest,2,0,0.0,0.0
ENSG00000100316,Stim48hr,2,0,0.0,0.0
ENSG00000100316,Stim8hr,2,0,0.0,0.0
ENSG00000100319,Rest,2,1,-14.376859888186408,0.5
ENSG00000100319,Stim48hr,2,2,-82.6161312395414,1.0
ENSG00000100319,Stim8hr,2,1,-8.992296333254147,0.5
ENSG00000100321,Rest,2,0,-0.3588198606855931,0.0
ENSG00000100321,Stim48hr,2,0,-1.405391505382004,0.0
ENSG00000100321,Stim8hr,2,0,-0.2818947133170363,0.0
ENSG00000100324,Rest,2,2,-36.59506289147129,1.0
ENSG00000100324,Stim48hr,2,2,-16.273569338078328,1.0
ENSG00000100324,Stim8hr,2,2,-34.37053279300898,1.0
ENSG00000100325,Rest,2,2,-20.315620842439685,1.0
ENSG00000100325,Stim48hr,2,2,-38.57392701839836,1.0
ENSG00000100325,Stim8hr,2,2,-20.28530919360709,1.0
ENSG00000100330,Rest,2,2,-53.975951125544185,1.0
ENSG00000100330,Stim48hr,2,1,-35.98938521360494,0.5
ENSG00000100330,Stim8hr,2,2,-70.80889530337592,1.0
ENSG00000100335,Rest,2,2,-40.975976736452736,1.0
ENSG00000100335,Stim48hr,2,2,-67.02150397399932,1.0
ENSG00000100335,Stim8hr,2,2,-93.5647254228831,1.0
ENSG00000100342,Rest,2,2,-57.811658913814114,1.0
ENSG00000100342,Stim48hr,2,2,-31.15986831407023,1.0
ENSG00000100342,Stim8hr,2,2,-63.32240078039667,1.0
ENSG00000100345,Rest,2,2,-16.527734179984122,1.0
ENSG00000100345,Stim48hr,2,2,-14.62355870573904,1.0
ENSG00000100345,Stim8hr,2,2,-16.25610803815019,1.0
ENSG00000100346,Rest,2,0,-1.6197929363150911,0.0
ENSG00000100346,Stim48hr,2,0,-1.1008700993483225,0.0
ENSG00000100346,Stim8hr,2,1,-1.8135975366028367,0.5
ENSG00000100347,Rest,2,2,-77.50451796093655,1.0
ENSG00000100347,Stim48hr,1,1,-51.40838479766333,1.0
ENSG00000100347,Stim8hr,2,1,-111.23098818542849,0.5
ENSG00000100348,Rest,2,2,-22.30310224067363,1.0
ENSG00000100348,Stim48hr,2,2,-22.437752881523384,1.0
ENSG00000100348,Stim8hr,2,2,-35.6887343654164,1.0
ENSG00000100350,Rest,2,1,-52.65597623089533,0.5
ENSG00000100350,Stim48hr,2,2,-104.50754534011126,1.0
ENSG00000100350,Stim8hr,2,2,-111.4276087041599,1.0
ENSG00000100351,Rest,1,1,-11.103768064344557,1.0
ENSG00000100351,Stim48hr,1,1,-4.400911101415469,1.0
ENSG00000100351,Stim8hr,1,1,-4.972713780351355,1.0
ENSG00000100353,Rest,1,0,-0.0071264235324304,0.0
ENSG00000100354,Rest,2,1,-2.155436911808877,0.5
ENSG00000100354,Stim48hr,2,0,-1.2162963068799146,0.0
ENSG00000100354,Stim8hr,2,2,-2.7112655770055385,1.0
ENSG00000100359,Rest,2,2,-31.52353038940113,1.0
ENSG00000100359,Stim48hr,2,2,-43.66109941028788,1.0
ENSG00000100359,Stim8hr,2,2,-37.8146236064004,1.0
ENSG00000100360,Rest,2,2,-46.345608987295726,1.0
ENSG00000100360,Stim48hr,2,2,-68.42929217352092,1.0
ENSG00000100360,Stim8hr,2,2,-37.92013001324241,1.0
ENSG00000100364,Rest,2,2,-48.41274931648728,1.0
ENSG00000100364,Stim48hr,2,2,-37.07556111369127,1.0
ENSG00000100364,Stim8hr,2,2,-69.15292543321472,1.0
ENSG00000100365,Rest,2,2,-97.06759243960936,1.0
ENSG00000100365,Stim48hr,2,2,-67.9505592303155,1.0
ENSG00000100365,Stim8hr,2,2,-148.39718097673435,1.0
ENSG00000100368,Rest,2,2,-58.138378372513074,1.0
ENSG00000100368,Stim48hr,2,2,-102.77406968487269,1.0
ENSG00000100368,Stim8hr,2,2,-15.166780279575974,1.0
ENSG00000100372,Rest,2,2,-38.99997395991872,1.0
ENSG00000100372,Stim48hr,2,2,-33.92436597417012,1.0
ENSG00000100372,Stim8hr,2,2,-48.87697370343975,1.0
ENSG00000100376,Rest,2,2,-21.12925759576106,1.0
ENSG00000100376,Stim48hr,2,2,-50.45984038792897,1.0
ENSG00000100376,Stim8hr,2,2,-33.61485464709548,1.0
ENSG00000100379,Rest,2,2,-99.46560319783296,1.0
ENSG00000100379,Stim48hr,2,2,-43.95955618155746,1.0
ENSG00000100379,Stim8hr,2,2,-39.154045372712666,1.0
ENSG00000100380,Rest,2,2,-12.045237134649566,1.0
ENSG00000100380,Stim48hr,2,2,-15.550514607659096,1.0
ENSG00000100380,Stim8hr,2,2,-18.617272967987816,1.0
ENSG00000100385,Rest,2,2,-186.4508045685876,1.0
ENSG00000100385,Stim48hr,2,2,-26.70046828000025,1.0
ENSG00000100385,Stim8hr,2,2,-25.39641080114733,1.0
ENSG00000100387,Rest,1,0,2.0504833406217857,0.0
ENSG00000100387,Stim48hr,1,0,-0.2690013474840564,0.0
ENSG00000100387,Stim8hr,1,0,-2.3330135084841426,0.0
ENSG00000100393,Rest,2,2,-45.05859697579194,1.0
ENSG00000100393,Stim48hr,2,2,-31.105075374472914,1.0
ENSG00000100393,Stim8hr,2,2,-32.910046586376,1.0
ENSG00000100395,Rest,2,2,-81.94950316129565,1.0
ENSG00000100395,Stim48hr,2,2,-69.05738938884159,1.0
ENSG00000100395,Stim8hr,2,2,-92.30996092298602,1.0
ENSG00000100401,Rest,1,0,-0.0047076065904401,0.0
ENSG00000100401,Stim48hr,1,0,-0.0004424621794581,0.0
ENSG00000100401,Stim8hr,2,0,-0.0112964531722563,0.0
ENSG00000100403,Rest,2,2,-57.654492341535246,1.0
ENSG00000100403,Stim48hr,2,2,-48.42789255229206,1.0
ENSG00000100403,Stim8hr,2,2,-65.8870752560662,1.0
ENSG00000100410,Stim8hr,1,0,-0.0097339166064868,0.0
ENSG00000100412,Rest,2,0,-1.3040448283304862,0.0
ENSG00000100412,Stim48hr,2,0,-1.610163495489649,0.0
ENSG00000100412,Stim8hr,2,1,-2.724124903808009,0.5
ENSG00000100413,Rest,2,1,-3.2052912283392647,0.5
ENSG00000100413,Stim48hr,2,2,-4.6719281554013214,1.0
ENSG00000100413,Stim8hr,2,2,-7.0866654175776445,1.0
ENSG00000100416,Rest,2,2,-52.851441629021934,1.0
ENSG00000100416,Stim48hr,2,2,-40.42259520268157,1.0
ENSG00000100416,Stim8hr,2,2,-35.19959006072636,1.0
ENSG00000100417,Rest,2,2,-33.164902755719794,1.0
ENSG00000100417,Stim48hr,2,2,-44.68521463186425,1.0
ENSG00000100417,Stim8hr,2,2,-18.802874377370834,1.0
ENSG00000100418,Rest,2,1,-12.528352001049228,0.5
ENSG00000100418,Stim48hr,2,1,-34.61689954154604,0.5
ENSG00000100418,Stim8hr,2,1,-49.09518068698787,0.5
ENSG00000100422,Rest,2,2,-68.7822675557547,1.0
ENSG00000100422,Stim48hr,2,2,-57.09233959907157,1.0
ENSG00000100422,Stim8hr,2,2,-60.60506495357852,1.0
ENSG00000100425,Rest,2,2,-20.215857651675982,1.0
ENSG00000100425,Stim48hr,2,2,-17.41876654422883,1.0
ENSG00000100425,Stim8hr,2,2,-22.18598371224376,1.0
ENSG00000100426,Rest,2,1,-45.04362321468774,0.5
ENSG00000100426,Stim48hr,2,2,-32.19624356554509,1.0
ENSG00000100426,Stim8hr,2,1,-37.10696571696658,0.5
ENSG00000100429,Rest,2,1,-60.74813182630929,0.5
ENSG00000100429,Stim48hr,2,1,-35.04505306107928,0.5
ENSG00000100429,Stim8hr,2,2,-65.85254515646773,1.0
ENSG00000100439,Rest,2,2,-32.967196983443884,1.0
ENSG00000100439,Stim48hr,2,2,-41.80236791505386,1.0
ENSG00000100439,Stim8hr,2,2,-17.217503155218477,1.0
ENSG00000100441,Rest,2,2,-36.04750884227415,1.0
ENSG00000100441,Stim48hr,2,2,-52.92919770032909,1.0
ENSG00000100441,Stim8hr,2,1,-60.2552611197337,0.5
ENSG00000100442,Rest,2,1,-43.076261796648765,0.5
ENSG00000100442,Stim48hr,2,1,-36.82493298708098,0.5
ENSG00000100442,Stim8hr,2,2,-29.95148738178581,1.0
ENSG00000100445,Rest,2,2,-30.355870026349884,1.0
ENSG00000100445,Stim48hr,2,2,-40.14093375162594,1.0
ENSG00000100445,Stim8hr,2,2,-33.4584276795741,1.0
ENSG00000100450,Rest,2,2,-18.77192717071156,1.0
ENSG00000100450,Stim48hr,2,2,-21.555695132666923,1.0
ENSG00000100450,Stim8hr,2,2,-28.14613867061905,1.0
ENSG00000100453,Rest,2,1,-19.22067133180129,0.5
ENSG00000100453,Stim48hr,2,2,-33.33756885334422,1.0
ENSG00000100453,Stim8hr,2,2,-41.50044480930468,1.0
ENSG00000100461,Rest,2,2,-31.184859964545524,1.0
ENSG00000100461,Stim48hr,2,2,-35.25171940647164,1.0
ENSG00000100461,Stim8hr,2,2,-46.20953031365025,1.0
ENSG00000100462,Rest,2,2,-36.90218076417028,1.0
ENSG00000100462,Stim48hr,2,1,-3.0454311319808447,0.5
ENSG00000100462,Stim8hr,2,2,-4.1422718229534725,1.0
ENSG00000100478,Rest,1,1,-32.34329362922296,1.0
ENSG00000100478,Stim48hr,1,1,-24.43447408319925,1.0
ENSG00000100478,Stim8hr,1,1,-35.27334977195064,1.0
ENSG00000100479,Rest,1,1,-2.184857114777749,1.0
ENSG00000100479,Stim48hr,2,1,-5.153237438839871,0.5
ENSG00000100479,Stim8hr,1,1,-2.985597625657984,1.0
ENSG00000100483,Rest,2,2,-20.13201952780948,1.0
ENSG00000100483,Stim48hr,2,2,-12.873297272285798,1.0
ENSG00000100483,Stim8hr,2,2,-31.640818227783537,1.0
ENSG00000100485,Rest,2,1,-24.956567233351684,0.5
ENSG00000100485,Stim48hr,2,1,-21.315212608190617,0.5
ENSG00000100485,Stim8hr,2,1,-19.522465952328147,0.5
ENSG00000100490,Rest,2,0,-0.1501957653663349,0.0
ENSG00000100490,Stim48hr,2,0,-0.6868773418001304,0.0
ENSG00000100490,Stim8hr,2,2,-3.74153908401854,1.0
ENSG00000100503,Rest,2,2,-81.94606949852155,1.0
ENSG00000100503,Stim48hr,2,2,-68.56662773441788,1.0
ENSG00000100503,Stim8hr,2,2,-53.980126068841166,1.0
ENSG00000100504,Rest,2,0,-0.1648440087244539,0.0
ENSG00000100504,Stim48hr,2,2,-3.5002614765778244,1.0
ENSG00000100504,Stim8hr,2,0,-0.4893594276252364,0.0
ENSG00000100519,Rest,1,0,0.0092553905409422,0.0
ENSG00000100519,Stim48hr,2,0,-0.84509121652943,0.0
ENSG00000100519,Stim8hr,1,0,-0.4623539356457384,0.0
ENSG00000100522,Rest,2,2,-99.61883383870236,1.0
ENSG00000100522,Stim48hr,2,2,-141.34367846708673,1.0
ENSG00000100522,Stim8hr,2,2,-11.896560807318773,1.0
ENSG00000100523,Rest,2,2,-35.93369809050797,1.0
ENSG00000100523,Stim48hr,2,2,-30.02295776653404,1.0
ENSG00000100523,Stim8hr,2,2,-39.208819064393545,1.0
ENSG00000100526,Rest,2,2,-46.852195334544426,1.0
ENSG00000100526,Stim48hr,2,2,-55.880424730387965,1.0
ENSG00000100526,Stim8hr,2,2,-40.76944065032166,1.0
ENSG00000100528,Rest,2,2,-31.06899070594064,1.0
ENSG00000100528,Stim48hr,2,2,-37.78109266919228,1.0
ENSG00000100528,Stim8hr,2,2,-36.0721304731179,1.0
ENSG00000100532,Rest,2,2,-48.83433577981173,1.0
ENSG00000100532,Stim48hr,2,2,-34.05329728373503,1.0
ENSG00000100532,Stim8hr,2,2,-35.106400798816004,1.0
ENSG00000100554,Rest,2,1,-6.372799626008088,0.5
ENSG00000100554,Stim48hr,2,1,-3.0631251077088697,0.5
ENSG00000100554,Stim8hr,2,0,-1.1684004114389654,0.0
ENSG00000100558,Rest,2,0,-0.5589400980931593,0.0
ENSG00000100558,Stim48hr,2,0,-0.7424642705563266,0.0
ENSG00000100558,Stim8hr,2,1,-2.198525432632325,0.5
ENSG00000100564,Rest,2,2,-23.55537004962181,1.0
ENSG00000100564,Stim48hr,2,2,-12.611042876400196,1.0
ENSG00000100564,Stim8hr,2,1,-28.963487482685693,0.5
ENSG00000100567,Rest,1,0,0.0025727236271069,0.0
ENSG00000100567,Stim48hr,1,1,-8.746252901893204,1.0
ENSG00000100567,Stim8hr,1,0,1.2940626839680842,0.0
ENSG00000100568,Rest,2,1,-8.114236788816868,0.5
ENSG00000100568,Stim48hr,2,2,-170.6232402282816,1.0
ENSG00000100568,Stim8hr,2,2,-167.3495286022058,1.0
ENSG00000100575,Rest,2,2,-8.147108229108515,1.0
ENSG00000100575,Stim48hr,2,2,-11.900211710315338,1.0
ENSG00000100575,Stim8hr,2,2,-11.529630881469672,1.0
ENSG00000100577,Rest,2,2,-46.47870884716056,1.0
ENSG00000100577,Stim48hr,2,2,-39.48279049632341,1.0
ENSG00000100577,Stim8hr,2,2,-133.2536271602036,1.0
ENSG00000100578,Rest,2,2,-15.0507998419337,1.0
ENSG00000100578,Stim48hr,2,2,-8.386913888129339,1.0
ENSG00000100578,Stim8hr,2,2,-61.90420714610761,1.0
ENSG00000100580,Rest,2,2,-50.92286147790273,1.0
ENSG00000100580,Stim48hr,2,2,-49.16757386493919,1.0
ENSG00000100580,Stim8hr,2,2,-69.35206360774112,1.0
ENSG00000100591,Rest,2,2,-55.68902478163998,1.0
ENSG00000100591,Stim48hr,2,2,-43.7371322518061,1.0
ENSG00000100591,Stim8hr,2,2,-71.43111661866028,1.0
ENSG00000100592,Rest,2,2,-106.86635225748688,1.0
ENSG00000100592,Stim48hr,2,2,-54.6275518284086,1.0
ENSG00000100592,Stim8hr,2,2,-26.06160452797739,1.0
ENSG00000100596,Rest,2,2,-25.869390326181097,1.0
ENSG00000100596,Stim48hr,2,2,-238.2402405463917,1.0
ENSG00000100596,Stim8hr,2,2,-234.0029275574641,1.0
ENSG00000100599,Rest,2,0,0.001370565131714,0.0
ENSG00000100599,Stim48hr,2,1,-8.538537241319155,0.5
ENSG00000100599,Stim8hr,2,1,-7.127210835428665,0.5
ENSG00000100600,Rest,2,2,-41.174517178611445,1.0
ENSG00000100600,Stim48hr,2,2,-11.810005304133922,1.0
ENSG00000100600,Stim8hr,2,2,-58.41215863784418,1.0
ENSG00000100601,Rest,2,1,-5.531825818503793,0.5
ENSG00000100601,Stim48hr,2,1,-10.084380203048458,0.5
ENSG00000100601,Stim8hr,2,2,-3.769427341966948,1.0
ENSG00000100603,Rest,2,1,-2.2511316848509337,0.5
ENSG00000100603,Stim48hr,2,0,-0.9722649129284486,0.0
ENSG00000100603,Stim8hr,2,0,-1.9346785497374792,0.0
ENSG00000100605,Rest,2,2,-320.337208464188,1.0
ENSG00000100605,Stim48hr,2,2,-36.82778393831734,1.0
ENSG00000100605,Stim8hr,2,2,-16.959188281306822,1.0
ENSG00000100612,Rest,2,2,-45.24779000653374,1.0
ENSG00000100612,Stim48hr,2,2,-139.7352576371285,1.0
ENSG00000100612,Stim8hr,2,2,-29.70722370264748,1.0
ENSG00000100614,Rest,2,2,-50.46732101761134,1.0
ENSG00000100614,Stim48hr,2,2,-72.84956488534795,1.0
ENSG00000100614,Stim8hr,2,2,-54.377837510548986,1.0
ENSG00000100625,Rest,2,0,-1.4805382990372515,0.0
ENSG00000100625,Stim48hr,2,2,-58.8657162323312,1.0
ENSG00000100625,Stim8hr,2,2,-5.462989880415669,1.0
ENSG00000100628,Rest,2,2,-10.793250380254973,1.0
ENSG00000100628,Stim48hr,2,2,-7.682581586133316,1.0
ENSG00000100628,Stim8hr,2,2,-20.17917763246341,1.0
ENSG00000100629,Rest,2,2,-42.95860345707565,1.0
ENSG00000100629,Stim48hr,2,2,-53.085629356604926,1.0
ENSG00000100629,Stim8hr,2,2,-33.30316638700952,1.0
ENSG00000100632,Rest,1,1,-4.221228586362137,1.0
ENSG00000100632,Stim48hr,1,0,-0.0970132504208917,0.0
ENSG00000100632,Stim8hr,1,1,-2.11534015034281,1.0
ENSG00000100644,Rest,2,2,-12.955669792651086,1.0
ENSG00000100644,Stim48hr,2,2,-5.660101544499104,1.0
ENSG00000100644,Stim8hr,2,2,-9.5707595601382,1.0
ENSG00000100647,Rest,2,2,-127.60766421130728,1.0
ENSG00000100647,Stim48hr,2,2,-13.015381941034432,1.0
ENSG00000100647,Stim8hr,2,2,-24.3319640845876,1.0
ENSG00000100650,Rest,2,2,-31.06641956613368,1.0
ENSG00000100650,Stim48hr,2,2,-20.858986026246622,1.0
ENSG00000100650,Stim8hr,2,2,-38.1998651794761,1.0
ENSG00000100652,Rest,2,0,-0.004168336297836,0.0
ENSG00000100652,Stim48hr,2,0,-0.0175533096186533,0.0
ENSG00000100652,Stim8hr,2,0,-0.0028543431311048,0.0
ENSG00000100664,Rest,2,2,-7.376434555884887,1.0
ENSG00000100664,Stim48hr,2,2,-5.116420671131205,1.0
ENSG00000100664,Stim8hr,2,2,-8.184325639918073,1.0
ENSG00000100697,Rest,1,1,-65.91364649694324,1.0
ENSG00000100697,Stim48hr,1,0,-0.00611261750334,0.0
ENSG00000100697,Stim8hr,1,0,-0.0073812584952802,0.0
ENSG00000100711,Rest,2,2,-15.823234160553628,1.0
ENSG00000100711,Stim48hr,2,2,-10.489040464973392,1.0
ENSG00000100711,Stim8hr,2,2,-177.875801798151,1.0
ENSG00000100714,Rest,2,2,-31.05663621389313,1.0
ENSG00000100714,Stim48hr,2,2,-8.175529524518153,1.0
ENSG00000100714,Stim8hr,2,2,-26.76829666417082,1.0
ENSG00000100721,Rest,2,0,-0.0215028052744963,0.0
ENSG00000100721,Stim48hr,2,0,-0.0732608778333764,0.0
ENSG00000100721,Stim8hr,2,0,-0.0279119756505662,0.0
ENSG00000100722,Rest,2,2,-68.98830324397579,1.0
ENSG00000100722,Stim48hr,2,2,-18.171543194590647,1.0
ENSG00000100722,Stim8hr,2,2,-24.59537246535023,1.0
ENSG00000100726,Rest,2,1,-41.05535959565426,0.5
ENSG00000100726,Stim48hr,2,0,-0.0023806781322364,0.0
ENSG00000100726,Stim8hr,2,2,-101.50964788493312,1.0
ENSG00000100731,Rest,2,2,-24.091496822085976,1.0
ENSG00000100731,Stim48hr,2,2,-21.85671004582059,1.0
ENSG00000100731,Stim8hr,2,2,-25.99046582231004,1.0
ENSG00000100744,Rest,2,2,-27.31492532696444,1.0
ENSG00000100744,Stim48hr,2,2,-24.19406418173261,1.0
ENSG00000100744,Stim8hr,2,2,-21.06980751859718,1.0
ENSG00000100749,Rest,2,2,-35.78966581949516,1.0
ENSG00000100749,Stim48hr,2,2,-26.64098961415084,1.0
ENSG00000100749,Stim8hr,2,2,-32.92457328069097,1.0
ENSG00000100764,Rest,2,1,-4.47760036622333,0.5
ENSG00000100764,Stim48hr,2,0,-1.8245748433844209,0.0
ENSG00000100764,Stim8hr,2,0,-0.6598841803324428,0.0
ENSG00000100784,Rest,2,0,0.0,0.0
ENSG00000100784,Stim48hr,2,0,0.0,0.0
ENSG00000100784,Stim8hr,2,0,0.0,0.0
ENSG00000100796,Rest,3,2,-15.292566915290656,0.6666666666666666
ENSG00000100796,Stim48hr,3,2,-14.472762126823143,0.6666666666666666
ENSG00000100796,Stim8hr,3,3,-12.953326283220754,1.0
ENSG00000100802,Rest,2,2,-62.17899595170839,1.0
ENSG00000100802,Stim48hr,2,2,-39.01343044690668,1.0
ENSG00000100802,Stim8hr,2,2,-8.553471044645015,1.0
ENSG00000100804,Rest,2,2,-29.94948777482882,1.0
ENSG00000100804,Stim48hr,2,2,-52.79699078538759,1.0
ENSG00000100804,Stim8hr,2,2,-52.37836001860013,1.0
ENSG00000100811,Rest,2,2,-14.301037513713,1.0
ENSG00000100811,Stim48hr,2,2,-8.158545587773789,1.0
ENSG00000100811,Stim8hr,2,2,-17.320095915539326,1.0
ENSG00000100813,Rest,1,1,-4.58337553814727,1.0
ENSG00000100813,Stim48hr,1,1,-2.65216888403893,1.0
ENSG00000100813,Stim8hr,1,1,-4.036994170585553,1.0
ENSG00000100814,Rest,2,2,-21.724450164731795,1.0
ENSG00000100814,Stim48hr,2,2,-33.4399264047448,1.0
ENSG00000100814,Stim8hr,2,2,-17.8200671531134,1.0
ENSG00000100815,Rest,2,2,-5.145905078596622,1.0
ENSG00000100815,Stim48hr,2,2,-9.345767253306946,1.0
ENSG00000100815,Stim8hr,2,2,-7.259745140990588,1.0
ENSG00000100823,Rest,2,2,-52.29848799559388,1.0
ENSG00000100823,Stim48hr,2,2,-32.4419756558094,1.0
ENSG00000100823,Stim8hr,2,2,-57.28978466548524,1.0
ENSG00000100836,Rest,2,0,0.0,0.0
ENSG00000100836,Stim48hr,2,0,0.0,0.0
ENSG00000100836,Stim8hr,2,0,0.0,0.0
ENSG00000100852,Rest,2,2,-49.30911550755248,1.0
ENSG00000100852,Stim48hr,2,2,-73.3317753791955,1.0
ENSG00000100852,Stim8hr,2,2,-37.25360327550318,1.0
ENSG00000100865,Rest,2,0,-0.0022921531785612,0.0
ENSG00000100865,Stim48hr,2,0,-1.4621287288229976,0.0
ENSG00000100865,Stim8hr,1,1,-3.983993094881048,1.0
ENSG00000100867,Rest,2,0,-1.4417625716612277,0.0
ENSG00000100867,Stim48hr,2,1,-5.072454220270774,0.5
ENSG00000100867,Stim8hr,2,1,-2.833922202702808,0.5
ENSG00000100883,Rest,2,2,-7.808165173033182,1.0
ENSG00000100883,Stim48hr,2,2,-11.203640938269636,1.0
ENSG00000100883,Stim8hr,2,2,-11.251500040934316,1.0
ENSG00000100888,Rest,2,0,-0.8014914235942975,0.0
ENSG00000100888,Stim48hr,2,1,-4.424856309016949,0.5
ENSG00000100888,Stim8hr,2,0,-0.997641277699076,0.0
ENSG00000100889,Rest,2,2,-58.91430398617759,1.0
ENSG00000100889,Stim48hr,2,2,-59.96463588001581,1.0
