gene,condition,guide_correlation,correlation_ceiling,n_signif_union
PRKD2,Stim48hr,0.9420018415383006,0.9761125037926814,6
PRKRA,Stim48hr,0.0074640117908815,0.9110045110041296,38
PRPF39,Stim48hr,0.3313682297798008,0.4793632615654944,170
PRR12,Stim48hr,0.5289435545560189,0.9537790654574728,8
PRRC2A,Stim48hr,0.7589781392936417,0.9309410569371984,16
PRTN3,Stim48hr,-0.485746491382366,,15
PSIP1,Stim48hr,0.6589972198138436,0.5129828193863677,211
PSMB9,Stim48hr,0.1805962758458377,0.0846920453202081,131
PTDSS1,Stim48hr,0.1335656255130734,0.3983374001043554,118
PTEN,Stim48hr,0.7053667007973841,0.8850937893371074,28
PTPA,Stim48hr,0.6596595287094646,0.7003404848892696,494
PTPN11,Stim48hr,0.560574455513673,0.8381953323120175,4
PUM1,Stim48hr,0.6623792711237759,0.932725676698034,22
PXMP4,Stim48hr,0.0433981961513375,,127
QRSL1,Stim48hr,0.7830232474790375,0.92683386489388,6
R3HCC1L,Stim48hr,0.718581879058121,0.9000246417191351,43
RAB1A,Stim48hr,0.6144340142684158,0.8812562306822117,18
RAB2B,Stim48hr,0.8180238513154651,0.929581441784163,8
RAB11FIP1,Stim48hr,-0.0329876402641253,,121
RAB21,Stim48hr,0.1008368425545669,0.4367792012802095,6
RAB27B,Stim48hr,0.5180713148041093,0.7503359404886122,19
RABGEF1,Stim48hr,0.775041076762471,0.93332563112803,5
RAC2,Stim48hr,0.5716193386622042,0.7492871471059729,231
RAD21,Stim48hr,-0.6380772742290223,,5
RAD23A,Stim48hr,0.2512135496478859,0.8624931480184814,30
RANBP1,Stim48hr,0.2955864493629249,0.9096640841478076,36
RASA2,Stim48hr,0.7133339561567212,0.8827195621826751,21
RASAL3,Stim48hr,0.9733772389697806,0.9959535088313428,5
RAVER1,Stim48hr,0.6494845503609123,0.9866478468525312,12
RBCK1,Stim48hr,0.7335485349493073,0.9046964933680508,81
RBFA,Stim48hr,0.4547815082455894,0.8336455667021859,281
RBM5,Stim48hr,0.871099476366114,0.9565400796831396,14
RBM10,Stim48hr,0.8300132060170555,0.9289409129133938,149
RBM12,Stim48hr,0.7607863782840313,0.7683232456433746,64
RBM18,Stim48hr,0.6250079930284672,0.8556548074150745,160
RBM27,Stim48hr,0.3727096836166225,0.7674990435429966,69
RBM33,Stim48hr,0.1871578341922635,0.7859116909926364,139
RBPJ,Stim48hr,0.9130531224761272,0.9403309125713828,10
RC3H1,Stim48hr,0.8875631063644035,0.8285547416111197,32
RCC1L,Stim48hr,0.8648010142588557,0.885635563436266,173
RCOR1,Stim48hr,0.7702722720168144,0.9195191470864852,34
REEP3,Stim48hr,0.1728208581484575,0.936499838172329,12
RELA,Stim48hr,0.1211672323755315,0.9005101518514224,12
RELL2,Stim48hr,0.4384883723429627,0.733288836005029,110
RELT,Stim48hr,0.7586672781228196,0.958291447310977,21
RFX1,Stim48hr,0.6226040383345566,0.8921457063230155,92
RHBDD3,Stim48hr,0.0330674290702234,0.6668307801860577,108
RHNO1,Stim48hr,0.4737695478834763,0.9247831952195328,39
RHOF,Stim48hr,0.2152364044288335,0.6890191788750765,186
RIC8A,Stim48hr,0.2694198965228327,0.7348879805694587,6
RIC8B,Stim48hr,0.5376177910415487,0.8575977754907091,11
RICTOR,Stim48hr,0.8299627703266121,0.9199777024861084,13
RIPK1,Stim48hr,0.6534586421685169,0.952188940776279,4
RNASEH1,Stim48hr,0.5132491570676141,0.8006744850510922,521
RNF8,Stim48hr,0.5099375827998964,0.9152368338385268,47
RNF19B,Stim48hr,-0.1153263718686738,,1118
RNF41,Stim48hr,0.0804975195176614,0.9681610618751226,16
RNFT1,Stim48hr,0.0439729968625056,0.7887891597613329,37
RNFT2,Stim48hr,0.7638040955640671,0.8411712201558164,620
RP9,Stim48hr,0.5263238840927903,0.854481594158885,92
RPL36A-HNRNPH2,Stim48hr,0.8321596649788197,0.8958374883660432,127
RPRD2,Stim48hr,0.7550709194043199,0.8327986927959807,985
RPS6KA1,Stim48hr,0.2130456528892895,,52
RPS6KA3,Stim48hr,-0.5465108715367117,0.4676702494502419,4
RPTOR,Stim48hr,0.1517259272177606,0.2135637742515312,380
RPUSD3,Stim48hr,0.8147100990315689,0.9206810079056164,48
RRAGC,Stim48hr,0.6981247405696049,0.8773190508686631,232
RREB1,Stim48hr,0.7279718486939857,0.960792974326382,25
RTN4IP1,Stim48hr,0.6874233224997027,0.8744721935457053,77
SAMD1,Stim48hr,0.5798984494686643,0.4307261575616128,106
SAP30,Stim48hr,0.6651562485873895,0.948112727156353,5
SARNP,Stim48hr,0.268753939787083,0.9099945867242808,26
SARS2,Stim48hr,0.4598465192813053,0.7318641150557429,40
SCAP,Stim48hr,0.4915190382937773,0.8013473561872307,153
SCAPER,Stim48hr,0.5227590862050808,0.8898276615634273,5
SCO2,Stim48hr,0.0654557960862701,0.9139739147013084,21
SCRT2,Stim48hr,-0.5840174674088383,0.3937808974399161,46
SEC14L1,Stim48hr,0.3354266883182393,0.7802050146436279,81
SEC14L5,Stim48hr,-0.236305192052445,0.9005780722050967,46
SEC63,Stim48hr,0.6548347586916765,0.679368811382988,851
SENP1,Stim48hr,0.9238940300643738,0.9716437989793502,14
SENP5,Stim48hr,-0.0209167663489065,,2186
SERF2,Stim48hr,0.989162509603098,0.9416827948497926,4
SERGEF,Stim48hr,0.6761707044058832,0.9455642871568588,9
SET,Stim48hr,-0.0304560372586018,0.1585597086213198,19
SETD1B,Stim48hr,0.893727610372422,0.9359768562450488,12
SETD2,Stim48hr,0.5724613018473037,0.7198145580920621,149
SETDB1,Stim48hr,0.9096491710414916,0.8841856861029539,373
SFXN1,Stim48hr,0.2678833687309194,0.8305467437149286,30
SGF29,Stim48hr,0.8547149976107745,0.8654169960082889,2918
SHLD1,Stim48hr,0.3365526611065801,0.3610479788518073,209
SHMT2,Stim48hr,0.6698688642663242,0.7163039595311922,19
SHOC2,Stim48hr,0.7324286478776297,0.9148872805780612,46
SIK3,Stim48hr,0.8130024244973214,0.8714559393180029,627
SIN3B,Stim48hr,0.6993227961156914,0.8041772723117295,546
SKA2,Stim48hr,0.9627255827942112,0.9287817926563386,4
SLC3A2,Stim48hr,0.0025050762115743,,741
SLC4A7,Stim48hr,0.4052490571287237,0.9429820723473072,11
SLC5A6,Stim48hr,-0.4536594265628336,,34
SLC9A5,Stim48hr,-0.027574742877272,0.4207032540524911,466
SLC9A6,Stim48hr,0.2252433508710422,0.8869965217604734,204
SLC16A1,Stim48hr,0.844101350603527,0.8552486853159407,72
SLC24A1,Stim48hr,0.6856210522691488,0.8270119248056768,669
SLC25A1,Stim48hr,0.7800235725672173,0.8420823435403507,109
SLC25A10,Stim48hr,0.4694645995878089,0.8834273849349508,62
SLC25A27,Stim48hr,-0.1163632700284063,,20
SLC25A28,Stim48hr,0.7624909719402281,0.8981685992243035,4
SLC31A1,Stim48hr,0.0448816172734814,0.7815760250899877,115
SLC39A6,Stim48hr,0.8163116042248513,0.9182078297248948,9
SLTM,Stim48hr,0.0174811413286552,0.9418136121747912,5
SMAD3,Stim48hr,0.0257923682202868,,106
SMAD4,Stim48hr,0.9261789783448156,0.979459201103133,6
SMARCB1,Stim48hr,0.5925792349429161,0.7020882661870775,588
SMARCD1,Stim48hr,0.3946572648351302,0.81908612234421,28
SMG7,Stim48hr,0.47600223874568,0.5866172542529793,754
SMG8,Stim48hr,0.8633022113175178,0.8944105775017881,90
SMG9,Stim48hr,0.8832704453180192,0.919441431842474,222
SNRPB2,Stim48hr,0.2076815082695181,0.9025028054804628,11
SNU13,Stim48hr,0.1398104630249221,0.8418712089514074,13
SOCS4,Stim48hr,0.4291621372029127,0.5815453313680211,75
SP1,Stim48hr,0.8797339225770382,0.9087881597053676,46
SP3,Stim48hr,0.7369872200616788,0.8899125486532051,6
SP100,Stim48hr,-0.0245500382271555,,44
SPTLC2,Stim48hr,0.4499808122751608,0.6812497511475514,45
SPTSSA,Stim48hr,0.2481592161705536,0.7743238662343861,279
SREBF2,Stim48hr,0.7181067988012352,0.8188892369744812,24
SRR,Stim48hr,0.0863553592020795,,258
SRSF6,Stim48hr,-0.4704814328238325,0.4109846988614054,13
SRSF10,Stim48hr,0.5691728112767246,0.8522282432740171,102
SS18L2,Stim48hr,0.7807676993936324,0.8860029432616172,20
SSBP1,Stim48hr,0.5254629208140381,0.83055845474644,628
ST8SIA1,Stim48hr,0.2062878950892243,,412
STARD7,Stim48hr,0.9992635240552497,0.9548675400616432,3
STAT3,Stim48hr,0.7283450166341957,0.8529357065574379,784
STAT5A,Stim48hr,0.8766956148239783,0.9279901618824916,4
STAT6,Stim48hr,0.6793958052960827,0.8948490270510054,296
STIP1,Stim48hr,0.8343781056724123,0.8915659042385686,242
STK11,Stim48hr,0.3210755726281754,0.310697194531899,727
STRAP,Stim48hr,0.6104656807660888,0.8815285988596337,382
STX16,Stim48hr,0.040062423517902,,198
STYXL1,Stim48hr,0.3201938858330916,0.9008199659339284,129
SUCLG1,Stim48hr,0.9729167745458022,0.9835669481463551,8
SUPT7L,Stim48hr,0.6750079165981732,0.8454706337723278,1398
SUPT20H,Stim48hr,0.7470092425022695,0.7321551919039726,2045
SUPV3L1,Stim48hr,-0.0511487542177255,,235
SYK,Stim48hr,0.1355766874100807,,185
SZRD1,Stim48hr,0.5427987038354714,0.8305382172732678,32
TADA1,Stim48hr,0.7740997785519148,0.8436508407303486,1712
TADA2A,Stim48hr,0.5999913667894274,0.8975336957346534,33
TADA2B,Stim48hr,0.8695910071863481,0.866221991492324,3317
TADA3,Stim48hr,0.0840673109925795,0.8991872806612272,86
TAF6L,Stim48hr,0.8196352335950897,0.8624507019533574,1550
TAF11,Stim48hr,0.3076130833163699,0.6981878710701753,1031
TAF13,Stim48hr,0.7613406564924979,0.8686084278112303,879
TANK,Stim48hr,-0.2433020769271811,0.3715951521510433,19
TARBP2,Stim48hr,0.6816512190137551,,18
TARS2,Stim48hr,0.4651814409893261,0.7223677255271442,222
TASP1,Stim48hr,0.9101868293734702,0.949380977541152,13
TBCA,Stim48hr,0.3572959279174253,0.8911627265884345,43
TBL1XR1,Stim48hr,0.2926796743101521,0.9086014637659816,51
TBPL1,Stim48hr,0.5845165792446587,0.9550279806352404,11
TBRG1,Stim48hr,0.389639262169582,0.9637312868004428,5
TBX22,Stim48hr,0.3625994021480657,,594
TCEAL2,Stim48hr,-0.1624824475629071,,10
TCEAL3,Stim48hr,0.1430740300199338,,169
TCF21,Stim48hr,-0.511897862423646,0.8297784871649978,6
TEAD4,Stim48hr,0.3115819714460348,0.2132598849185255,23
TENT5C,Stim48hr,0.2154513922708945,0.5809674020967246,48
TESK2,Stim48hr,0.329859894414671,0.6675008834319277,12
TESPA1,Stim48hr,0.086806039169302,0.3485447676930424,90
TET2,Stim48hr,0.9973307637429888,0.9918084044197314,3
TEX45,Stim48hr,0.1136156167151107,0.6103362713566156,144
TFAM,Stim48hr,0.7715982751691722,0.8355889859361681,1741
TFAP4,Stim48hr,0.6162177377836914,0.8573755328131607,135
TFB1M,Stim48hr,0.8956139569652695,0.9704471929168316,15
TFDP1,Stim48hr,0.0063760662762559,,220
TFG,Stim48hr,0.9998620260314024,0.9863453363295664,3
TGIF2,Stim48hr,0.3882982446214749,0.8466653419515536,18
THAP2,Stim48hr,0.6409609016639923,0.8228988199819969,48
THAP5,Stim48hr,0.4723196982864626,0.8925239875075056,7
THAP11,Stim48hr,0.7280624744310455,0.8361785650866789,326
THAP12,Stim48hr,0.2453997379728402,0.8747559157196959,99
THOC6,Stim48hr,0.6723395806903398,0.9150082708065246,84
THRA,Stim48hr,-0.0334507093147817,0.937938188965612,13
THRAP3,Stim48hr,0.8312915545497052,0.9146974209347888,22
TIAL1,Stim48hr,0.4785484769707969,0.9240991546675688,26
TIMMDC1,Stim48hr,0.8329023507246798,0.9173321754225396,31
TIMP1,Stim48hr,0.4012174595221146,0.8285539654942873,7
TIPARP,Stim48hr,0.3945108521778252,0.8265722276214135,26
TIPRL,Stim48hr,0.7331603062067509,0.9058715822893056,31
TLN1,Stim48hr,0.7400751422323356,0.908149883625632,7
TM2D1,Stim48hr,0.2771204692021791,0.3211677204549338,67
TM9SF3,Stim48hr,0.9009144749754308,0.954507608958456,26
TMED2,Stim48hr,0.8029207570279219,0.7783197026286928,27
TMED4,Stim48hr,0.5156016565498535,0.6184488327710628,34
TMED9,Stim48hr,0.184382668140246,0.547051110670184,386
TMED10,Stim48hr,0.5133291206166067,0.2714627856594778,501
TMEM30A,Stim48hr,0.7468632644766493,0.8935424275999575,10
TMEM44,Stim48hr,-0.6528845196204319,0.7635475026197595,16
TMEM123,Stim48hr,0.1780246385908101,0.8111723080341685,29
TMEM126B,Stim48hr,0.4692845012352116,0.6883733119257632,32
TMEM131,Stim48hr,0.907299889381574,0.9758106070897052,13
TMEM131L,Stim48hr,0.3052659251064423,0.5344816240671468,48
TMEM140,Stim48hr,0.1826592194103518,0.9160216831387568,24
TMEM167A,Stim48hr,0.8707904302272819,0.9557235431417976,23
TMEM263,Stim48hr,0.6241480713610996,0.8918695874236755,10
TMX1,Stim48hr,0.8412308866451448,0.8792317877057125,424
TNNC1,Stim48hr,0.1127417137009403,,24
TNPO1,Stim48hr,0.5999913183311892,0.735663285091632,496
TNRC6A,Stim48hr,0.6583487688918473,0.895961333983208,282
TOMM70,Stim48hr,0.3167140351546923,0.5506310737386596,188
TOR1A,Stim48hr,0.5444726315104681,0.6435928677708385,26
TP53,Stim48hr,0.9692890094574984,0.9579161870852052,32
TP53INP2,Stim48hr,0.043410840036619,,1279
TP73,Stim48hr,0.0349815289491782,0.6865853712985329,90
TPD52L1,Stim48hr,-0.3301740915866414,,31
TPGS2,Stim48hr,0.7343813027298752,0.9278751502417808,38
TPT1,Stim48hr,0.7677764717381798,0.8001456441415985,180
TRAF3,Stim48hr,0.7173135776467899,0.82309167184674,383
TRAF6,Stim48hr,0.4689367854979464,0.493703957576192,6
TRIM25,Stim48hr,0.6322148354166598,0.9642692515665932,8
TRIM39,Stim48hr,-0.7055225023503939,,5
TRIP12,Stim48hr,0.7758504663596941,0.9211583097234578,40
TRMT10C,Stim48hr,0.6966623464980389,0.7792650150993953,105
TRMT61A,Stim48hr,0.8955843726054621,0.9607511076186032,5
TROVE2,Stim48hr,0.7152897970177381,0.9623043891664014,32
TRUB2,Stim48hr,0.6442613574367858,,70
TSC1,Stim48hr,0.6954946060393966,0.869220863227583,265
TSC2,Stim48hr,0.8016049481321184,0.8410649827131678,58
TSFM,Stim48hr,0.2688789663399337,0.8392833039540935,16
TSTD2,Stim48hr,0.1771425018633129,0.7032495186410941,22
TWNK,Stim48hr,0.7889652561448525,0.8168376750098648,477
TXLNB,Stim48hr,0.0879588766932391,0.9126373707823856,13
TXNDC9,Stim48hr,0.7905933882435586,0.9159367187342208,3
TXNIP,Stim48hr,0.3976818623495105,0.7439772169950696,105
UBA5,Stim48hr,0.3435869859761092,0.8908483476242081,135
UBAP2L,Stim48hr,0.9532275379811164,0.9764384236928204,7
UBC,Stim48hr,-0.0637697452647662,,57
UBE2E2,Stim48hr,0.0442252854596156,0.4440587483057668,658
UBE2G2,Stim48hr,0.2745231144408659,0.7343655924898116,407
UBE2J1,Stim48hr,0.7533135184224479,0.9490163069585492,4
UBE2L3,Stim48hr,0.2330786224466707,,641
UBE2V2,Stim48hr,0.1104174024370717,0.7205611768582962,16
UBIAD1,Stim48hr,0.5762001315857478,0.724232474663248,196
UBN1,Stim48hr,0.6376191825032287,0.8836145881601662,14
UBR1,Stim48hr,0.3290300238535469,0.6007795377078884,41
UBR4,Stim48hr,0.7587630651149487,0.9329814039884762,24
UBR5,Stim48hr,0.875258783941707,0.8423595877953677,92
UBXN1,Stim48hr,0.0031777662149214,,354
UBXN6,Stim48hr,0.0076123020473612,0.6854721234134671,122
UFM1,Stim48hr,0.4828505337063529,0.8166371906535632,458
UQCRB,Stim48hr,0.2736316038503514,0.7149161986138315,204
URM1,Stim48hr,0.982695319533574,0.962474816441382,3
USP4,Stim48hr,0.0715861547664408,0.6825429074548953,386
USP10,Stim48hr,0.5670129551154942,0.8962695892600827,44
USP22,Stim48hr,0.7148416419575355,0.6846087490098254,602
USP24,Stim48hr,0.5784992944377392,0.94625095749387,5
USP28,Stim48hr,-0.1182461436492895,,81
VBP1,Stim48hr,0.9032682210997502,0.9794655448616112,7
VHL,Stim48hr,0.7433909051565829,0.7779389446580968,43
VPS4A,Stim48hr,0.7478345372655733,0.8696622716170485,34
VPS8,Stim48hr,0.8986241735780071,0.9389526999840426,28
VPS13A,Stim48hr,0.7635547760350195,0.8050008001535683,57
VPS26B,Stim48hr,0.3816859148217696,0.9360751036966832,19
VPS41,Stim48hr,0.0818198099303218,0.8209082623390751,221
VWF,Stim48hr,-0.6924392657483386,,7
WAC,Stim48hr,0.7990238985197278,0.8602138219059431,457
WARS2,Stim48hr,0.7437812414763278,0.8760018935972643,115
WAS,Stim48hr,0.6846342257137054,0.966026815589716,4
WASL,Stim48hr,0.9912359255249108,0.9763318527505348,17
WBP4,Stim48hr,0.670833387051066,0.9346400563696244,11
WDFY1,Stim48hr,-0.0183242982414424,,28
WDR54,Stim48hr,0.0967650018330272,,28
WDR59,Stim48hr,0.7763314088259259,0.8969732729283438,313
WIZ,Stim48hr,0.5241887304132429,0.9202949387801702,40
WNK1,Stim48hr,0.5024932365089444,0.7448681843534501,7
WRAP53,Stim48hr,0.2802090857479948,0.8775968935782553,283
XBP1,Stim48hr,0.5212786538040366,0.8423889775652419,191
XPOT,Stim48hr,0.5297002998705004,0.8520086950731973,25
XRN1,Stim48hr,0.2387047660875614,0.797377575917352,36
XRRA1,Stim48hr,0.4574890518454587,0.4090223081778469,24
YME1L1,Stim48hr,-0.2566930103939089,0.9227006969642652,22
YPEL2,Stim48hr,0.5135926800122241,0.9468387879834914,8
YTHDF2,Stim48hr,0.7860540772723364,0.8706929476112913,850
YY1,Stim48hr,0.6211827274051518,0.7791553309645032,37
ZBED3,Stim48hr,-0.4058768626694907,0.2416700911963215,2088
ZBTB1,Stim48hr,0.711949700806743,0.8746854902585505,58
ZBTB7A,Stim48hr,0.1510038896288116,0.6528971838890082,14
ZBTB21,Stim48hr,0.6631194289274497,0.9416450348049792,36
ZBTB32,Stim48hr,0.8488512831546194,0.9115314178500888,18
ZBTB33,Stim48hr,0.2186995163488345,0.8667246000197831,29
ZBTB39,Stim48hr,0.0581324843131998,,582
ZC3H3,Stim48hr,-0.1082702468546496,,75
ZC3H4,Stim48hr,0.7139408309969445,0.6153191145790353,40
ZC3H10,Stim48hr,0.6325009176615995,0.9401673613834772,10
ZC3H12A,Stim48hr,0.0672800058054526,0.8872958483829544,46
ZC3H14,Stim48hr,0.9774717226475876,0.9541193478258572,8
ZC3HC1,Stim48hr,-0.0190741032672158,0.6553220776072537,34
ZEB1,Stim48hr,0.8842208813816295,0.9366755699822704,109
ZFAT,Stim48hr,0.4056677660444836,0.8632697330105943,17
ZFC3H1,Stim48hr,0.6427343293816612,0.8734022895639628,187
ZFYVE21,Stim48hr,0.2567254312444151,0.3739545681732315,86
ZHX3,Stim48hr,0.3567828081009319,,7
ZMAT1,Stim48hr,-0.465732159035903,,175
ZMYND8,Stim48hr,0.9297893203369108,0.9733987981171416,6
ZNF76,Stim48hr,0.5175324271163037,0.9237839384291078,25
ZNF92,Stim48hr,0.0535069356143023,0.5181007747727672,124
ZNF142,Stim48hr,0.6351601809119309,0.9329091016835588,20
ZNF148,Stim48hr,-0.0873889964514315,0.1848974670316401,276
ZNF160,Stim48hr,0.934288469725284,0.9794681892190064,3
ZNF200,Stim48hr,0.7883911049792847,0.9355481965562072,16
ZNF219,Stim48hr,0.3168681150695806,0.3496115453007981,17
ZNF274,Stim48hr,0.7551016267749674,0.8474813283678955,96
ZNF280D,Stim48hr,0.6274162033956734,0.7111483950025713,40
ZNF330,Stim48hr,0.5635106126329019,0.9354870570250452,26
ZNF384,Stim48hr,0.9744429636134936,0.8875040842424813,4
ZNF507,Stim48hr,0.6003846707228199,0.7147789600771659,57
ZNF554,Stim48hr,-0.2608002068454491,,1858
ZNF613,Stim48hr,-0.1648380849127869,,333
ZNF622,Stim48hr,0.751269859045624,0.801302121214263,43
ZNF644,Stim48hr,0.700514430704187,0.922456876447453,38
ZNF655,Stim48hr,0.7615694788057286,0.4813664095156092,20
ZNF658,Stim48hr,0.5389257364902456,,14
ZNF829,Stim48hr,0.628258514917329,0.8867456119595055,52
ZNF837,Stim48hr,0.5653836919798885,0.8631031903910895,83
ZSWIM9,Stim48hr,0.8762276149256082,0.9509313402393575,4
