gene,condition,activation_coef_rank,polarization_coef_rank,is_known_polarization_reg
ABHD13,Rest,0.1081574146468595,0.4459212926765702,False
ABHD13,Stim48hr,0.2931937172774869,0.2458115183246073,False
ABHD13,Stim8hr,0.0397350993377483,0.5899133978604177,False
ABHD14A,Rest,0.5798801146729216,0.5392233515767527,False
ABHD14A,Stim48hr,0.7473821989528796,0.4918848167539267,False
ABHD14A,Stim8hr,0.6431482424859908,0.4105960264900662,False
ABHD14B,Rest,0.6379984362783424,0.8543132655720616,False
ABHD14B,Stim48hr,0.768848167539267,0.7863874345549738,False
ABHD14B,Stim8hr,0.7328069281711665,0.7870606214977076,False
ABHD15,Stim48hr,0.6536649214659686,0.4272251308900524,False
ABHD16B,Rest,0.7693510555121188,0.3703414125618973,False
ABHD16B,Stim48hr,0.7078534031413612,0.2675392670157068,False
ABHD16B,Stim8hr,0.5825267447784004,0.3815588385124809,False
ABHD17A,Rest,0.9421422986708364,0.6713578316393015,False
ABHD17A,Stim48hr,0.9452879581151832,0.3701570680628272,False
ABHD17A,Stim8hr,0.8586347427407031,0.4882832399388691,False
ABHD2,Rest,0.3020589001824342,0.4735470419598644,False
ABHD2,Stim48hr,0.5007853403141361,0.8696335078534031,False
ABHD2,Stim8hr,0.1775343861436576,0.7896077432501274,False
ABHD6,Rest,0.5553818087047172,0.5259317174876206,False
ABHD6,Stim48hr,0.4578534031413612,0.856544502617801,False
ABHD6,Stim8hr,0.2631176770249618,0.304635761589404,False
ABI3,Rest,0.4454000521240552,0.8868908001042481,False
ABI3,Stim48hr,0.5410994764397906,0.2397905759162303,False
ABI3,Stim8hr,0.4518593988792664,0.9095771777890984,False
ABL2,Rest,0.9512640083398488,0.9056554599947876,False
ABL2,Stim48hr,0.8259162303664922,0.5599476439790576,False
ABL2,Stim8hr,0.8194090677534386,0.5298013245033113,False
ABT1,Stim8hr,0.8313805399898115,0.0799796230259806,False
ACACA,Rest,0.45426114151681,0.6035965598123534,False
ACACA,Stim48hr,0.8858638743455497,0.137696335078534,False
ACACA,Stim8hr,0.1011207335710647,0.9365766683647478,False
ACAD11,Rest,0.8686473807662236,0.8947094083919729,False
ACAD11,Stim48hr,0.6764397905759162,0.1170157068062827,False
ACAD11,Stim8hr,0.3331635252165053,0.0883851248089658,False
ACAD9,Rest,0.1138910607245243,0.711232733906698,False
ACAD9,Stim48hr,0.8997382198952879,0.0929319371727748,False
ACAD9,Stim8hr,0.1046867040244523,0.8446255731023943,False
ACADS,Rest,0.8139171227521501,0.8694292415949961,False
ACADS,Stim48hr,0.7439790575916231,0.1513089005235602,False
ACADS,Stim8hr,0.7460519612837494,0.544065206316862,False
ACD,Stim48hr,0.0232984293193717,0.4267015706806282,False
ACLY,Rest,0.7563200416992442,0.3200416992442011,False
ACLY,Stim48hr,0.6465968586387435,0.3175392670157068,False
ACLY,Stim8hr,0.2485990830361691,0.5468670402445237,False
ACO2,Rest,0.1561115454782382,0.1323951003388063,False
ACO2,Stim48hr,0.3764397905759162,0.1374345549738219,False
ACO2,Stim8hr,0.9811512990320936,0.0226693835965359,False
ACOT7,Rest,0.7915037789940057,0.8749022673964034,False
ACOT7,Stim48hr,0.8861256544502618,0.8264397905759162,False
ACOT7,Stim8hr,0.6278655119714722,0.8535404992358635,False
ACSL1,Rest,0.2879854052645296,0.0255407870732342,False
ACSL1,Stim48hr,0.0801047120418848,0.5916230366492147,False
ACSL1,Stim8hr,0.3224656138563423,0.5030565461029037,False
ACSL3,Rest,0.708105290591608,0.8248631743549648,False
ACSL3,Stim48hr,0.468586387434555,0.2986910994764398,False
ACSL3,Stim8hr,0.6765155374426898,0.7215995924605196,False
ACSL6,Rest,0.1196247068021892,0.8188689080010425,False
ACSL6,Stim48hr,0.6704188481675393,0.6010471204188481,False
ACSL6,Stim8hr,0.1171676006113092,0.7473255221599593,False
ACSM3,Rest,0.108418034923117,0.2585353140474329,False
ACSM3,Stim48hr,0.5785340314136126,0.1738219895287958,False
ACSM3,Stim8hr,0.0435557819663779,0.6370351502801834,False
ACSS1,Rest,0.0740161584571279,0.0409173833724263,False
ACSS1,Stim48hr,0.5280104712041885,0.169109947643979,False
ACSS1,Stim8hr,0.5045848191543556,0.0147733061640346,False
ACSS2,Rest,0.3896273130049518,0.942402918947094,False
ACSS2,Stim48hr,0.3397905759162303,0.762565445026178,False
ACSS2,Stim8hr,0.2244014263881813,0.8372389200203769,False
ACTB,Rest,0.9564764138649988,0.1819129528277299,False
ACTB,Stim48hr,0.9539267015706806,0.1819371727748691,False
ACTB,Stim8hr,0.7035150280183393,0.1158940397350993,False
ACTR2,Rest,0.0067761271826948,0.2772999739379724,False
ACTR2,Stim48hr,0.043979057591623,0.4541884816753926,False
ACTR2,Stim8hr,0.2350993377483443,0.7037697401935813,False
ACTR3,Rest,0.0119885327078446,0.4761532447224394,False
ACTR3,Stim48hr,0.2096858638743455,0.1853403141361256,False
ACTR3,Stim8hr,0.1479877738155884,0.3925114620478859,False
ACTR5,Rest,0.3523586135001303,0.6465989053948398,False
ACTR5,Stim48hr,0.3225130890052356,0.2366492146596858,False
ACTR5,Stim8hr,0.9640855832908812,0.1268466632705043,False
ACTR8,Rest,0.2058900182434193,0.3341151941621058,False
ACTR8,Stim48hr,0.2596858638743455,0.5424083769633508,False
ACTR8,Stim8hr,0.9587366276107998,0.0466123280692817,False
ACVR1,Rest,0.8610893927547563,0.6228824602554078,False
ACVR1,Stim48hr,0.4903141361256544,0.9575916230366492,False
ACVR1,Stim8hr,0.8930208863983699,0.6321956189505858,False
ACVR2A,Rest,0.4365389627313005,0.7224394057857702,False
ACVR2A,Stim48hr,0.8612565445026178,0.868586387434555,False
ACVR2A,Stim8hr,0.042791645440652,0.8810494141619969,False
ACYP2,Rest,0.3515767526713578,0.0440448266875162,False
ACYP2,Stim48hr,0.5350785340314136,0.0913612565445026,False
ACYP2,Stim8hr,0.5916963830871116,0.0366785532348446,False
ADAL,Rest,0.4568673442793849,0.7490226739640344,False
ADAL,Stim48hr,0.0960732984293193,0.3489528795811518,False
ADAL,Stim8hr,0.4083036169128884,0.3629648497198166,False
ADAM10,Rest,0.1342194422726088,0.6072452436799582,False
ADAM10,Stim48hr,0.1730366492146597,0.3235602094240837,False
ADAM10,Stim8hr,0.5511971472236373,0.1714212939378502,False
ADAM19,Rest,0.99583007557988,0.8295543393275997,False
ADAM19,Stim48hr,0.7806282722513089,0.8044502617801047,False
ADAM19,Stim8hr,0.5998471726948548,0.7193071828833418,False
ADAM9,Rest,0.2939796716184519,0.8921032056293979,False
ADAM9,Stim48hr,0.1615183246073298,0.9924083769633508,False
ADAM9,Stim8hr,0.2368823229750382,0.9974528782475802,False
ADAMTS6,Rest,0.0414386239249413,0.070367474589523,False
ADAMTS6,Stim48hr,0.7096858638743455,0.6143979057591623,False
ADAMTS6,Stim8hr,0.5,0.1584309730005094,False
ADAT2,Rest,0.2204847537138389,0.6359134740682825,False
ADAT2,Stim48hr,0.3164921465968586,0.8256544502617801,False
ADAT2,Stim8hr,0.3739174732552216,0.5320937340804891,False
ADAT3,Rest,0.507688298149596,0.7716966379984362,False
ADAT3,Stim48hr,0.3253926701570681,0.5191099476439791,False
ADAT3,Stim8hr,0.1482424859908303,0.6296484971981661,False
ADCY4,Rest,0.3489705499087829,0.7706541568934063,False
ADCY4,Stim48hr,0.1989528795811518,0.5939790575916231,False
ADCY4,Stim8hr,0.3866530820173204,0.5473764645950077,False
ADD1,Rest,0.8754235079489184,0.0891321344800625,False
ADD1,Stim48hr,0.3259162303664921,0.930890052356021,False
ADD1,Stim8hr,0.4910850738665308,0.467396841569027,False
ADGRG1,Rest,0.1261402137086265,0.2634870992963252,False
ADGRG1,Stim48hr,0.4856020942408377,0.3277486910994764,False
ADGRG1,Stim8hr,0.7279673968415691,0.1314314824248599,False
ADGRG5,Rest,0.8240813135261923,0.4112587959343237,False
ADGRG5,Stim48hr,0.9460732984293194,0.1858638743455497,False
ADGRG5,Stim8hr,0.5241976566479878,0.7801833927661742,False
ADGRL1,Rest,0.3296846494657284,0.5780557727391191,False
ADGRL1,Stim48hr,0.749738219895288,0.6301047120418848,False
ADGRL1,Stim8hr,0.1940906775343861,0.9291900152827304,False
ADHFE1,Rest,0.617670054730258,0.835548605681522,False
ADHFE1,Stim48hr,0.7028795811518325,0.4227748691099476,False
ADHFE1,Stim8hr,0.6760061130922058,0.696128374936322,False
ADM5,Rest,0.8691686213187386,0.3859786291373469,False
ADM5,Stim48hr,0.7722513089005235,0.6617801047120419,False
ADM5,Stim8hr,0.8991339786041773,0.6110545084055018,False
ADNP,Rest,0.1722700026062027,0.9236382590565546,False
ADNP,Stim48hr,0.1052356020942408,0.8617801047120419,False
ADNP,Stim8hr,0.206062149770759,0.9465104431991848,False
ADNP2,Rest,0.325775345321866,0.4360177221787855,False
ADNP2,Stim48hr,0.6756544502617801,0.6191099476439791,False
ADNP2,Stim8hr,0.4495669893020886,0.3772287315333673,False
ADO,Rest,0.7099296325254105,0.1047693510555121,False
ADO,Stim48hr,0.3795811518324607,0.0421465968586387,False
ADO,Stim8hr,0.4719816607233826,0.2692307692307692,False
ADORA2A,Rest,0.2955433932759969,0.8040135522543654,False
ADORA2A,Stim48hr,0.3759162303664921,0.9515706806282722,False
ADORA2A,Stim8hr,0.4796230259806419,0.9161996943453896,False
ADPRHL2,Rest,0.4503518373729476,0.7068021892103206,False
ADPRHL2,Stim48hr,0.2060209424083769,0.187434554973822,False
ADPRHL2,Stim8hr,0.7580234335201222,0.3173713703515028,False
ADPRM,Rest,0.0109460516028147,0.5340109460516028,False
ADPRM,Stim48hr,0.5984293193717277,0.8793193717277487,False
ADPRM,Stim8hr,0.4439633214467651,0.3886907794192562,False
ADRM1,Rest,0.948136565024759,0.9447485014334116,False
ADRM1,Stim48hr,0.6400523560209425,0.5554973821989528,False
ADRM1,Stim8hr,0.8211920529801324,0.8932755985736118,False
ADSS,Rest,0.1102423768569194,0.529841021631483,False
ADSS,Stim8hr,0.7903718797758533,0.4472745797249108,False
AEBP2,Rest,0.1548084440969507,0.0351837372947615,False
AEBP2,Stim48hr,0.0413612565445026,0.8479057591623037,False
AEBP2,Stim8hr,0.0832908813041263,0.0178298522669383,False
AFAP1,Rest,0.489184258535314,0.4834506124576492,False
AFAP1,Stim8hr,0.9258787570045848,0.3352012226184411,False
AFF1,Rest,0.9726348709929632,0.691164972634871,False
AFF1,Stim48hr,0.1945026178010471,0.8513089005235602,False
AFF1,Stim8hr,0.3336729495669893,0.91365257259297,False
AFF4,Rest,0.5212405525149857,0.0346624967422465,False
AFF4,Stim48hr,0.4787958115183246,0.2803664921465968,False
AFF4,Stim8hr,0.3321446765155374,0.0802343352012226,False
AFG3L2,Rest,0.0706280948657805,0.0870471722700026,False
AFG3L2,Stim48hr,0.7528795811518325,0.3746073298429319,False
AFG3L2,Stim8hr,0.2014773306164034,0.1214977075904228,False
AGAP6,Rest,0.273911910346625,0.2371644513943184,False
AGAP6,Stim48hr,0.3607329842931937,0.6586387434554973,False
AGAP6,Stim8hr,0.0713194090677534,0.1423841059602649,False
AGBL5,Rest,0.0638519676830857,0.2449830596820432,False
AGBL5,Stim48hr,0.2515706806282722,0.0837696335078534,False
AGBL5,Stim8hr,0.1097809475292919,0.2549668874172185,False
AGFG1,Rest,0.4558248631743549,0.3161323951003388,False
AGFG1,Stim48hr,0.4117801047120419,0.6926701570680628,False
AGFG1,Stim8hr,0.6143657666836475,0.1372898624554253,False
AGGF1,Rest,0.5347928068803753,0.6549387542350795,False
AGGF1,Stim48hr,0.9358638743455496,0.1829842931937172,False
AGGF1,Stim8hr,0.5603667855323484,0.6383087111563933,False
AGK,Rest,0.2455043002345582,0.6992442011988532,False
AGK,Stim48hr,0.2285340314136125,0.6413612565445026,False
AGK,Stim8hr,0.5056036678553235,0.7073357106469689,False
AGPAT1,Rest,0.0430023455824863,0.5037789940057337,False
AGPAT1,Stim48hr,0.7308900523560209,0.1130890052356021,False
AGPAT1,Stim8hr,0.4505858380030565,0.1968925114620479,False
AGRN,Rest,0.5376596299192077,0.5483450612457649,False
AGRN,Stim48hr,0.6918848167539267,0.6209424083769634,False
AGRN,Stim8hr,0.0035659704533876,0.9482934284258788,False
AHNAK,Rest,0.1553296846494657,0.3007557988011467,False
AHNAK,Stim48hr,0.0680628272251308,0.8458115183246073,False
AHNAK,Stim8hr,0.3245033112582781,0.1923076923076923,False
AHR,Rest,0.0294500912170966,0.6252280427417253,False
AHR,Stim48hr,0.3581151832460733,0.3196335078534031,False
AHR,Stim8hr,0.1658176260825267,0.6161487519103414,False
AHSA1,Rest,0.5220224133437581,0.9908782903309876,False
AHSA1,Stim48hr,0.7178010471204188,0.8931937172774869,False
AHSA1,Stim8hr,0.8996434029546613,0.9258787570045848,False
AIFM1,Rest,0.381808704717227,0.1000781860828772,False
AIFM1,Stim48hr,0.0363874345549738,0.3534031413612565,False
AIFM1,Stim8hr,0.0025471217524197,0.1181864493122771,False
AIMP1,Rest,0.0101641907740422,0.2866823038832421,False
AIMP1,Stim48hr,0.0853403141361256,0.4664921465968586,False
AIMP1,Stim8hr,0.2722873153336729,0.6212429954151808,False
AIP,Rest,0.0065155069064373,0.3450612457649205,False
AIP,Stim48hr,0.0149214659685863,0.312303664921466,False
AIP,Stim8hr,0.0934793683138054,0.1260825267447784,False
AK3,Rest,0.90852228303362,0.5228042741725306,False
AK3,Stim48hr,0.3560209424083769,0.0887434554973822,False
AK3,Stim8hr,0.6006113092205807,0.1479877738155884,False
AK5,Rest,0.0211102423768569,0.400833984884024,False
AK5,Stim8hr,0.152317880794702,0.3033622007131941,False
AK9,Rest,0.653635652853792,0.2426374771957258,False
AK9,Stim48hr,0.3994764397905759,0.806020942408377,False
AK9,Stim8hr,0.2333163525216505,0.4943963321446765,False
AKAP10,Rest,0.2663539223351577,0.9950482147511076,False
AKAP10,Stim48hr,0.4418848167539267,0.7675392670157068,False
AKAP10,Stim8hr,0.6334691798267957,0.9635761589403974,False
AKAP11,Rest,0.3140474328902788,0.6841282251759186,False
AKAP11,Stim48hr,0.2473821989528795,0.6256544502617801,False
AKAP11,Stim8hr,0.4279164544065206,0.0045848191543555,False
AKAP17A,Rest,0.3612197028928851,0.2405525149856658,False
AKAP17A,Stim48hr,0.6269633507853403,0.5921465968586388,False
AKAP17A,Stim8hr,0.4370860927152318,0.4172185430463576,False
AKIRIN1,Rest,0.0729736773520979,0.3784206411258796,False
AKIRIN1,Stim48hr,0.8007853403141362,0.0712041884816754,False
AKIRIN1,Stim8hr,0.4230769230769231,0.042791645440652,False
AKIRIN2,Rest,0.5428720354443576,0.9885327078446704,False
AKIRIN2,Stim48hr,0.8722513089005236,0.8706806282722513,False
AKIRIN2,Stim8hr,0.9508405501782984,0.5741212429954152,False
AKR1A1,Rest,0.8047954130831378,0.6046390409173834,False
AKR1A1,Stim48hr,0.9465968586387434,0.0293193717277486,False
AKR1A1,Stim8hr,0.9673968415690268,0.2124299541518084,False
AKR1C1,Rest,0.4779775866562418,0.6763096168881939,False
AKR1C1,Stim48hr,0.6882198952879581,0.6767015706806283,False
AKR1C1,Stim8hr,0.2883341823739174,0.9174732552215996,False
AKR1C3,Rest,0.8837633567891582,0.9927026322647902,False
AKR1C3,Stim48hr,0.5356020942408377,0.9591623036649216,False
AKR1C3,Stim8hr,0.7789098318899643,0.9903209373408048,False
AKR7A2,Rest,0.4936148032316914,0.6015115976022934,False
AKR7A2,Stim48hr,0.3447643979057591,0.1332460732984293,False
AKR7A2,Stim8hr,0.2073357106469689,0.5590932246561385,False
AKT2,Rest,0.0901746155850925,0.6664060463904091,False
AKT2,Stim48hr,0.5790575916230366,0.1356020942408377,False
AKT2,Stim8hr,0.0723382577687213,0.3757004584819154,False
AKTIP,Rest,0.7904612978889758,0.657284336721397,False
AKTIP,Stim48hr,0.21282722513089,0.3081151832460733,False
AKTIP,Stim8hr,0.4903209373408049,0.4546612328069281,False
ALAD,Rest,0.544175136825645,0.7928068803752932,False
ALAD,Stim48hr,0.1824607329842932,0.943979057591623,False
ALAD,Stim8hr,0.5853285787060621,0.8288334182373918,False
ALAS1,Rest,0.1154547823820693,0.7787333854573886,False
ALAS1,Stim48hr,0.2104712041884816,0.3510471204188481,False
ALAS1,Stim8hr,0.8298522669383597,0.8563423331635253,False
ALDH18A1,Rest,0.2095387021110242,0.054469637737816,False
ALDH18A1,Stim48hr,0.5413612565445026,0.1109947643979057,False
ALDH18A1,Stim8hr,0.1800815078960774,0.0445746306673459,False
ALDH1B1,Rest,0.5968204326296586,0.5725827469377117,False
ALDH1B1,Stim48hr,0.5293193717277487,0.9400523560209424,False
ALDH1B1,Stim8hr,0.4821701477330616,0.9406520631686196,False
ALDOA,Rest,0.2984102163148293,0.1522022413343758,False
ALDOA,Stim48hr,0.218848167539267,0.1693717277486911,False
ALDOA,Stim8hr,0.936321956189506,0.5114620478858889,False
ALG1,Rest,0.8921032056293979,0.3831118060985145,False
ALG1,Stim48hr,0.6955497382198953,0.5015706806282723,False
ALG1,Stim8hr,0.6344880285277636,0.0499235863474274,False
ALG12,Rest,0.252280427417253,0.1071149335418295,False
ALG12,Stim48hr,0.381413612565445,0.9136125654450262,False
ALG12,Stim8hr,0.0173204279164544,0.5489047376464595,False
ALG13,Rest,0.0172009382329945,0.1133698201720093,False
ALG13,Stim48hr,0.8507853403141361,0.0602094240837696,False
ALG13,Stim8hr,0.4460010188487009,0.0061130922058074,False
ALG14,Rest,0.1159760229345843,0.3132655720615064,False
ALG14,Stim48hr,0.1445026178010471,0.2371727748691099,False
ALG14,Stim8hr,0.1994396332144676,0.1051961283749363,False
ALG2,Rest,0.4023977065415689,0.1785248892363826,False
ALG2,Stim48hr,0.2494764397905759,0.3290575916230366,False
ALG2,Stim8hr,0.1714212939378502,0.0175751400916963,False
ALG3,Rest,0.6200156372165755,0.7154026583268178,False
ALG3,Stim48hr,0.6408376963350786,0.5892670157068063,False
ALG3,Stim8hr,0.1895058583800305,0.6388181355068773,False
ALG5,Rest,0.4534792806880375,0.3117018504039614,False
ALG5,Stim48hr,0.7191099476439791,0.5646596858638744,False
ALG5,Stim8hr,0.0415180845644421,0.4645950076413652,False
ALG6,Rest,0.2134480062548866,0.7964555642428981,False
ALG6,Stim48hr,0.824607329842932,0.0858638743455497,False
ALG6,Stim8hr,0.0277636271013754,0.1928171166581762,False
ALG8,Rest,0.7766484232473286,0.6270523846755277,False
ALG8,Stim48hr,0.7994764397905759,0.4803664921465969,False
ALG8,Stim8hr,0.1561385634233316,0.2345899133978604,False
ALG9,Rest,0.5053427156632786,0.746677091477717,False
ALG9,Stim48hr,0.7141361256544503,0.2034031413612565,False
ALG9,Stim8hr,0.315078960774325,0.4187468160978094,False
ALKBH2,Rest,0.9192077143601772,0.744070888715142,False
ALKBH2,Stim48hr,0.9528795811518324,0.8808900523560209,False
ALKBH2,Stim8hr,0.8000509424350484,0.8158430973000509,False
ALMS1,Rest,0.6656241855616367,0.1350013031013812,False
ALMS1,Stim48hr,0.819109947643979,0.4269633507853403,False
ALMS1,Stim8hr,0.6854304635761589,0.3306164034640856,False
ALOX5,Rest,0.4904873599166015,0.854573885848319,False
ALOX5,Stim48hr,0.1290575916230366,0.768586387434555,False
ALOX5,Stim8hr,0.2412124299541518,0.8744268976057056,False
ALPK1,Rest,0.105811832160542,0.6288767266093302,False
ALPK1,Stim48hr,0.7633507853403141,0.900261780104712,False
ALPK1,Stim8hr,0.6546102903718798,0.6688741721854304,False
ALS2,Rest,0.324732864216836,0.8722960646338285,False
ALS2,Stim48hr,0.7319371727748691,0.4968586387434555,False
ALS2,Stim8hr,0.1449312277126846,0.7941925624044829,False
ALX4,Rest,0.7070628094865781,0.0617670054730258,False
ALX4,Stim48hr,0.0484293193717277,0.6259162303664921,False
ALX4,Stim8hr,0.0677534386143657,0.3015792154865002,False
AMBRA1,Rest,0.3119624706802189,0.4824081313526192,False
AMBRA1,Stim48hr,0.3808900523560209,0.4387434554973822,False
AMBRA1,Stim8hr,0.8008150789607743,0.7429954151808457,False
AMD1,Rest,0.4709408391972896,0.6658848058378942,False
AMD1,Stim48hr,0.2162303664921466,0.5219895287958115,False
AMD1,Stim8hr,0.205552725420275,0.52190524707081,False
AMER1,Rest,0.4962210059942663,0.6810007818608288,False
AMER1,Stim48hr,0.2573298429319371,0.7916230366492146,False
AMER1,Stim8hr,0.6538461538461539,0.3841059602649007,False
AMIGO1,Rest,0.6432108418034923,0.0325775345321866,False
AMIGO1,Stim48hr,0.7832460732984293,0.3418848167539267,False
AMIGO1,Stim8hr,0.1854304635761589,0.3326541008660214,False
AMMECR1L,Stim48hr,0.4327225130890052,0.193979057591623,False
AMMECR1L,Stim8hr,0.3097300050942435,0.7567498726439124,False
ANAPC10,Rest,0.126922074537399,0.5053427156632786,False
ANAPC10,Stim48hr,0.3075916230366492,0.8081151832460733,False
ANAPC10,Stim8hr,0.2941925624044829,0.7949566989302088,False
ANAPC11,Rest,0.3322908522283033,0.6802189210320563,False
ANAPC11,Stim48hr,0.0269633507853403,0.9175392670157068,False
ANAPC11,Stim8hr,0.6754966887417219,0.6647987773815588,False
ANGPTL4,Rest,0.4680740161584571,0.8071409955694553,False
ANGPTL4,Stim48hr,0.2371727748691099,0.8803664921465969,False
ANGPTL4,Stim8hr,0.2465613856342333,0.7707590422822211,False
ANKAR,Rest,0.0291894709408391,0.2600990357049778,False
ANKAR,Stim48hr,0.0811518324607329,0.3138743455497382,False
ANKAR,Stim8hr,0.0020376974019358,0.3349465104431992,False
ANKFY1,Rest,0.1198853270784467,0.9145165493875425,False
ANKFY1,Stim48hr,0.5578534031413612,0.2918848167539267,False
ANKFY1,Stim8hr,0.0580743759551706,0.7070809984717269,False
ANKK1,Rest,0.6958561376075059,0.4704195986447745,False
ANKK1,Stim48hr,0.7261780104712042,0.2054973821989529,False
ANKK1,Stim8hr,0.3135506877228731,0.499490575649516,False
ANKLE2,Rest,0.4685952567109721,0.5235861350013031,False
ANKLE2,Stim48hr,0.4104712041884816,0.2214659685863874,False
ANKLE2,Stim8hr,0.2312786551197147,0.1917982679572083,False
ANKMY2,Rest,0.8290330987750847,0.8222569715923899,False
ANKMY2,Stim48hr,0.5481675392670157,0.9151832460732984,False
ANKMY2,Stim8hr,0.9095771777890984,0.8838512480896586,False
ANKRA2,Stim8hr,0.3239938869077942,0.4488028527763627,False
ANKRD10,Rest,0.673703414125619,0.3573103987490226,False
ANKRD10,Stim48hr,0.6958115183246073,0.3301047120418848,False
ANKRD10,Stim8hr,0.4969434538970962,0.6044319918492104,False
ANKRD11,Rest,0.5759708105290592,0.7954130831378681,False
ANKRD11,Stim48hr,0.8808900523560209,0.2984293193717277,False
ANKRD11,Stim8hr,0.9179826795720836,0.8209373408048904,False
ANKRD16,Rest,0.8066197550169403,0.4956997654417513,False
ANKRD16,Stim48hr,0.0329842931937172,0.9693717277486912,False
ANKRD16,Stim8hr,0.6411105450840551,0.6989302088639837,False
ANKRD17,Rest,0.3836330466510294,0.9416210581183216,False
ANKRD17,Stim48hr,0.3701570680628272,0.6952879581151833,False
ANKRD17,Stim8hr,0.4161996943453897,0.9159449821701476,False
ANKRD27,Rest,0.8569194683346364,0.9267657023716444,False
ANKRD27,Stim48hr,0.3578534031413612,0.881675392670157,False
ANKRD27,Stim8hr,0.5269994905756495,0.9923586347427408,False
ANKRD40,Rest,0.8491008600469117,0.9098253844149076,False
ANKRD40,Stim48hr,0.919109947643979,0.3704188481675393,False
ANKRD40,Stim8hr,0.8675496688741722,0.6006113092205807,False
ANKRD49,Rest,0.5715402658326818,0.8605681522022414,False
ANKRD49,Stim48hr,0.6212041884816754,0.8206806282722513,False
ANKRD49,Stim8hr,0.0142638818135506,0.9052470708099848,False
ANKRD54,Rest,0.3692989314568673,0.1357831639301537,False
ANKRD54,Stim48hr,0.6198952879581152,0.0180628272251308,False
ANKRD54,Stim8hr,0.4467651553744269,0.0129903209373408,False
ANKRD61,Rest,0.7761271826948136,0.4941360437842064,False
ANKRD61,Stim48hr,0.8164921465968586,0.3693717277486911,False
ANKRD61,Stim8hr,0.8036169128884361,0.1293937850229241,False
ANKS3,Rest,0.6776127182694813,0.0484753713838936,False
ANKS3,Stim48hr,0.7162303664921466,0.2743455497382199,False
ANKS3,Stim8hr,0.5685175751400917,0.0988283239938869,False
ANKZF1,Rest,0.0156372165754495,0.4370602032838155,False
ANKZF1,Stim48hr,0.375392670157068,0.387434554973822,False
ANKZF1,Stim8hr,0.7638818135506877,0.336220071319409,False
ANP32B,Rest,0.5569455303622621,0.1850403961428199,False
ANP32B,Stim48hr,0.7968586387434555,0.2392670157068062,False
ANP32B,Stim8hr,0.293173713703515,0.1337238920020377,False
ANXA6,Rest,0.8590044305446963,0.3226479020067761,False
ANXA6,Stim48hr,0.1384816753926701,0.7356020942408377,False
ANXA6,Stim8hr,0.2947019867549669,0.0687722873153336,False
AP1M1,Rest,0.1855616366953349,0.1727912431587177,False
AP1M1,Stim48hr,0.694240837696335,0.3054973821989529,False
AP1M1,Stim8hr,0.7330616403464085,0.3395313295975548,False
AP1S2,Rest,0.1996351316132395,0.2389887933281209,False
AP1S2,Stim48hr,0.8698952879581152,0.1141361256544502,False
AP1S2,Stim8hr,0.4643402954661232,0.3298522669383597,False
AP2A1,Rest,0.9768047954130832,0.6583268178264269,False
AP2A1,Stim48hr,0.693717277486911,0.3696335078534031,False
AP2A1,Stim8hr,0.7957208354559347,0.3647478349465104,False
AP2B1,Rest,0.6486838676048997,0.0252801667969768,False
AP2B1,Stim48hr,0.5554973821989528,0.0979057591623036,False
AP2B1,Stim8hr,0.2531839021905247,0.1650534895568008,False
AP2S1,Rest,0.7208756841282252,0.3964034401876466,False
AP2S1,Stim48hr,0.1479057591623036,0.2185863874345549,False
AP2S1,Stim8hr,0.978858889454916,0.1041772796739684,False
AP3D1,Rest,0.27130570758405,0.5428720354443576,False
AP3D1,Stim48hr,0.4513089005235602,0.3871727748691099,False
AP3D1,Stim8hr,0.3013245033112582,0.4763117677024961,False
AP3S1,Rest,0.0761011206671879,0.6439927026322648,False
AP3S1,Stim48hr,0.4026178010471204,0.1589005235602094,False
AP3S1,Stim8hr,0.6360163015792155,0.2626082526744778,False
AP4M1,Rest,0.1589783685170706,0.127443315089914,False
AP4M1,Stim48hr,0.4955497382198953,0.1136125654450261,False
AP4M1,Stim8hr,0.4424350483953133,0.0838003056546102,False
APAF1,Rest,0.0005212405525149,0.4162105811832161,False
APAF1,Stim48hr,0.2664921465968586,0.9222513089005236,False
APAF1,Stim8hr,0.1209882832399388,0.9656138563423332,False
APBB1IP,Rest,0.6223612197028929,0.7597081052905916,False
APBB1IP,Stim48hr,0.7793193717277487,0.8604712041884817,False
APBB1IP,Stim8hr,0.2068262862964849,0.8464085583290881,False
APC,Rest,0.3101381287464165,0.1219702892885066,False
APC,Stim48hr,0.0426701570680628,0.3552356020942408,False
APC,Stim8hr,0.5134997452878247,0.0993377483443708,False
APEX1,Rest,0.3171748762053687,0.4529580401355225,False
APEX1,Stim48hr,0.6361256544502618,0.3261780104712042,False
APEX1,Stim8hr,0.2152317880794702,0.1874681609780947,False
APEX2,Rest,0.4688558769872296,0.8219963513161324,False
APEX2,Stim48hr,0.2696335078534031,0.6376963350785341,False
APEX2,Stim8hr,0.9482934284258788,0.7315333672949567,False
APH1A,Rest,0.1407349491790461,0.2061506385196768,False
APH1A,Stim48hr,0.2984293193717277,0.0960732984293193,False
APH1A,Stim8hr,0.1054508405501783,0.0878757004584819,False
API5,Rest,0.3974459212926766,0.0531665363565285,False
API5,Stim48hr,0.8842931937172774,0.0638743455497382,False
API5,Stim8hr,0.7373917473255222,0.1979113601630158,False
APMAP,Rest,0.5029971331769612,0.8157414646859525,False
