,target_contrast_gene_name,logfc_pearson_r,logfc_pearson_pval,random_r1,random_r2,random_r3,comparison,condition,donor_correlation_mean,n_degs_MASH_K562,n_degs_MASH_Rest,n_degs_MASH_Stim48hr,n_degs_MASH_Stim8hr
1258,ADAM9,0.24537157715102778,1.1033305499526879e-82,0.001653927365459424,-0.0022894057559468494,0.008918809751206673,K562 vs CD4+T (Rest),Rest,0.7781042690615362,3.0,16.0,10.0,16.0
1259,ALDH9A1,0.24525179623456028,1.3306391247883094e-82,-0.009960494249390994,0.009651770353063902,0.005642067288489802,K562 vs CD4+T (Rest),Rest,,3.0,9.0,8.0,8.0
1260,KIAA0100,0.24517011186199245,1.511869707059554e-82,0.002372152429543072,0.05515426619750722,0.005225730244990925,K562 vs CD4+T (Rest),Rest,,4.0,6.0,8.0,8.0
1261,CCDC167,0.24513494850402184,1.5972752542195013e-82,-0.00983776491851371,0.0017015702517970258,-0.010226556149249574,K562 vs CD4+T (Rest),Rest,,6.0,7.0,4.0,7.0
1262,PTEN,0.24486602426030105,2.4309264573227242e-82,0.0010741411379071785,0.02804124227407553,0.24486602426030105,K562 vs CD4+T (Rest),Rest,0.7699189942989336,72.0,774.0,518.0,650.0
1263,CTSC,0.24472036191160473,3.051197858200189e-82,-0.02414946857704671,-0.02605018263377514,0.000758404752944657,K562 vs CD4+T (Rest),Rest,,5.0,19.0,22.0,18.0
1264,RRAGC,0.24448837202943277,4.3805344257067075e-82,-0.01236817137174508,0.008184422791242993,0.0773342959318045,K562 vs CD4+T (Rest),Rest,0.8585480032935352,32.0,136.0,243.0,152.0
1265,ZNF512B,0.24436405209819664,5.316461934298633e-82,0.012499376231665981,-0.023635812720361745,-0.003568183788356467,K562 vs CD4+T (Rest),Rest,0.460788796888861,5.0,40.0,34.0,30.0
1266,SLC35B2,0.24323365900878327,3.0766053109953582e-81,0.007195674976772216,0.05875767833975304,0.05728349417460274,K562 vs CD4+T (Rest),Rest,,4.0,16.0,16.0,16.0
1267,FCHO1,0.24311888755998554,3.6750522746355365e-81,-0.10894353756705212,-0.0023915395924715135,-0.00807290396361715,K562 vs CD4+T (Rest),Rest,,3.0,28.0,39.0,31.0
1268,FUNDC2,0.24304178169002696,4.1409466434493918e-81,0.0013325545514360619,0.008799599084071527,0.011147566536897633,K562 vs CD4+T (Rest),Rest,,7.0,30.0,36.0,36.0
1269,ALKBH7,0.24303812999883007,4.164416010045392e-81,9.210298531223127e-06,-0.05562976976587079,-0.010039558440000252,K562 vs CD4+T (Rest),Rest,,6.0,9.0,10.0,11.0
1270,EMC9,0.24301135461372114,4.340600711921582e-81,-0.02264319278429893,-0.01071759897751475,0.021388923694657377,K562 vs CD4+T (Rest),Rest,0.0282942523624616,8.0,72.0,70.0,71.0
1271,MIF4GD,0.24298755587282517,4.503426731655908e-81,-0.006568888611491854,0.010366741586992665,0.027624116426108597,K562 vs CD4+T (Rest),Rest,,14.0,24.0,23.0,22.0
1272,SPAG5,0.242878576518987,5.330367555648415e-81,-0.011729504468040608,-0.026944844076356226,0.025301685476523172,K562 vs CD4+T (Rest),Rest,,5.0,12.0,14.0,12.0
1273,AEN,0.2426436148985715,7.664485012611444e-81,0.008350985106021367,0.00772900232349627,-0.008329757208709227,K562 vs CD4+T (Rest),Rest,,10.0,5.0,5.0,3.0
1274,EI24,0.24216843482318295,1.5956632154079303e-80,0.004361025753601916,0.0027808375133224804,-0.03642845997138409,K562 vs CD4+T (Rest),Rest,0.0654559548145268,8.0,28.0,25.0,26.0
1275,ACBD5,0.24211481363838733,1.733139213904394e-80,0.010221329789834026,-0.01415759577976317,-0.02193872269861319,K562 vs CD4+T (Rest),Rest,,3.0,18.0,17.0,19.0
1276,LIME1,0.24202231724379478,1.9986029262615287e-80,0.006675249121952782,-0.01751667900772432,-0.0025732338071251222,K562 vs CD4+T (Rest),Rest,,7.0,6.0,4.0,6.0
1277,UBIAD1,0.24189684439655124,2.4246171636132542e-80,0.040184816395397456,-0.017959163304836618,-0.01181287430504987,K562 vs CD4+T (Rest),Rest,,5.0,35.0,60.0,58.0
1278,CRTAP,0.24180680242741995,2.7850534941659068e-80,0.0005421371500432367,-0.05337501682832988,0.007805210696238279,K562 vs CD4+T (Rest),Rest,0.2454268481804546,6.0,40.0,28.0,46.0
1279,COP1,0.24156526249922095,4.038052614303488e-80,-0.040328477667738935,0.05112600406389915,-0.03595672621398558,K562 vs CD4+T (Rest),Rest,0.3826660712095808,5.0,74.0,74.0,88.0
1280,ZBTB21,0.24154926592820747,4.138573170617548e-80,0.01492921487137427,0.027169787037195504,-0.03315271987169639,K562 vs CD4+T (Rest),Rest,,9.0,46.0,51.0,50.0
1281,MRM2,0.2414611500747787,4.738698171561842e-80,0.010462061512410987,0.0022516052961778924,0.021451387167986176,K562 vs CD4+T (Rest),Rest,,8.0,16.0,22.0,14.0
1282,RAB8B,0.24144028409320678,4.8930703944813136e-80,-0.017413426397914746,-0.0031104211965482806,-0.0038568987624731134,K562 vs CD4+T (Rest),Rest,,6.0,4.0,5.0,4.0
1283,DYNC1LI1,0.24087857659519374,1.1584154362950836e-79,0.017586180747865658,0.04068413335523554,-0.0032733157344044007,K562 vs CD4+T (Rest),Rest,,10.0,3.0,3.0,3.0
1284,MYO1D,0.2405760478840263,1.8409619660641062e-79,-0.0009296500083499542,0.0023324110138346257,-0.01699154573017324,K562 vs CD4+T (Rest),Rest,,4.0,4.0,4.0,7.0
1285,RIPK1,0.24035799702641875,2.56964236678375e-79,-0.01299431137231552,-0.02890738700083971,0.01455174953249302,K562 vs CD4+T (Rest),Rest,0.6837968499333839,23.0,127.0,116.0,117.0
1286,CSNK1D,0.24019050465760133,3.3191000844252084e-79,0.0008871997333009596,-0.005355752766031851,0.024138464662179317,K562 vs CD4+T (Rest),Rest,,10.0,22.0,21.0,22.0
1287,ZNF496,0.24002248305396476,4.289752948945874e-79,-0.0018869371380660568,0.026466332200780925,-0.02587985810087033,K562 vs CD4+T (Rest),Rest,,4.0,9.0,6.0,8.0
1288,HYAL2,0.23992824075217212,4.953183935494934e-79,0.001211466878275222,-0.02991277230779439,-0.03126414977731387,K562 vs CD4+T (Rest),Rest,,10.0,10.0,9.0,10.0
1289,SKI,0.23977843251509148,6.224472090772749e-79,0.046713678672504394,0.030435328074260703,-0.008259363135147468,K562 vs CD4+T (Rest),Rest,,8.0,38.0,36.0,39.0
1290,ATP2A2,0.23975720499310227,6.429185056210934e-79,-0.01485348373099531,0.09684285410833443,0.04771322074950789,K562 vs CD4+T (Rest),Rest,0.6598386913323104,71.0,1197.0,888.0,1201.0
1291,PCNX3,0.2395439081333224,8.897935122386779e-79,0.011021254357213513,0.040430416108538134,0.01959305634541013,K562 vs CD4+T (Rest),Rest,0.8478340695857348,26.0,80.0,87.0,74.0
1292,RLF,0.2392337307448293,1.426513508704392e-78,-0.03440738390338427,0.016075982863644332,0.042734385242089834,K562 vs CD4+T (Rest),Rest,,7.0,26.0,22.0,29.0
1293,MTMR9,0.23907484347226463,1.816204753678656e-78,-0.01579718391807306,-0.020820289936030106,0.01876381752029102,K562 vs CD4+T (Rest),Rest,,7.0,17.0,20.0,18.0
1294,PAIP2,0.23852268071913457,4.198256415361647e-78,-0.009576219942160475,0.009910348649549768,-0.02165531755204242,K562 vs CD4+T (Rest),Rest,,21.0,30.0,35.0,31.0
1295,B4GALT7,0.23847533058670597,4.510570752169808e-78,0.02906097787827977,0.015060634058886036,0.01668508068222458,K562 vs CD4+T (Rest),Rest,0.6681416825378473,6.0,36.0,21.0,24.0
1296,ROCK2,0.23836867975226844,5.301470434601144e-78,-0.008128556558530963,-0.0026646312931877473,0.00427119880718788,K562 vs CD4+T (Rest),Rest,,6.0,8.0,9.0,9.0
1297,NIPBL,0.23831553647247392,5.745738799278458e-78,-0.009336469326881402,-0.023505008643355974,-0.00752701082354085,K562 vs CD4+T (Rest),Rest,0.1896051414672765,23.0,196.0,201.0,194.0
1298,CCNG1,0.23810324246163764,7.922711100329159e-78,0.018943184147827197,0.023338418003768926,-0.013999208783598099,K562 vs CD4+T (Rest),Rest,,4.0,5.0,9.0,9.0
1299,ZNF486,0.2379899766742764,9.40285726902479e-78,-0.01180333858711729,0.011536702330890568,-0.02270177538230178,K562 vs CD4+T (Rest),Rest,,3.0,15.0,16.0,15.0
1300,DDA1,0.2377586735547217,1.3336536521464847e-77,0.020103323820462118,-0.002732587038086148,0.003032789677217488,K562 vs CD4+T (Rest),Rest,0.658120226211652,50.0,129.0,115.0,143.0
1301,TMPO,0.23775599449194448,1.3390602578739175e-77,-0.004397121764554996,0.010053383502062708,0.05044594503987318,K562 vs CD4+T (Rest),Rest,,3.0,5.0,6.0,8.0
1302,ECPAS,0.23756697242975738,1.781207390343157e-77,0.004870801376319555,-0.0312280139242859,0.02860873338703332,K562 vs CD4+T (Rest),Rest,,4.0,19.0,23.0,21.0
1303,HIRIP3,0.23726792419351062,2.795972452940294e-77,0.011641944397987663,-0.0010599411451910788,-0.010111278318934339,K562 vs CD4+T (Rest),Rest,,6.0,133.0,126.0,136.0
1304,RAB5IF,0.2372567352962575,2.84350573360726e-77,0.014195750841766927,0.04509020727640643,-0.016609661517749875,K562 vs CD4+T (Rest),Rest,,4.0,15.0,15.0,16.0
1305,MBD2,0.23717407476226504,3.2205450860162195e-77,0.004143156171641132,0.02044823684694622,0.012224555150629361,K562 vs CD4+T (Rest),Rest,0.4631765385574016,12.0,121.0,81.0,148.0
1306,MFSD6,0.23710768720338712,3.559130672974454e-77,-0.00014013119870083784,-0.03430330396220934,-0.001726427496332902,K562 vs CD4+T (Rest),Rest,,24.0,21.0,20.0,22.0
1307,LRRC20,0.23700631373277709,4.14583133522282e-77,0.04308682678253335,0.009622095775333895,-0.030001369882607966,K562 vs CD4+T (Rest),Rest,,5.0,9.0,9.0,12.0
1308,MTFR1L,0.2368447777671179,5.286184134689801e-77,-0.03487873959740499,-0.06812640978385665,0.02536664255272339,K562 vs CD4+T (Rest),Rest,,6.0,6.0,7.0,7.0
1309,AK3,0.23653281794329967,8.447291570426397e-77,0.0006979845294921843,0.04899111670577726,0.08316018630761754,K562 vs CD4+T (Rest),Rest,0.1291981741815893,14.0,166.0,138.0,157.0
1310,SFT2D1,0.23628755756662273,1.2205543090471006e-76,0.012628559683908842,0.0044519390216895775,-0.016192978568376003,K562 vs CD4+T (Rest),Rest,,3.0,19.0,18.0,21.0
1311,ANKRD27,0.23607829318702878,1.6702897207788198e-76,0.006633201517393059,0.003024235612719622,0.012800888903542553,K562 vs CD4+T (Rest),Rest,,5.0,21.0,21.0,20.0
1312,TMEM126A,0.2358157658133801,2.4746387170195406e-76,0.02941153300576159,-0.012898822917551327,0.044184291778692666,K562 vs CD4+T (Rest),Rest,,8.0,10.0,12.0,10.0
1313,ACAA2,0.23565240351266895,3.159648280804507e-76,0.010070085172397365,-0.026612326296104778,0.008637870323171589,K562 vs CD4+T (Rest),Rest,,4.0,7.0,7.0,7.0
1314,SHCBP1,0.2354521353804869,4.262159509332365e-76,0.014605417954063615,-0.005775757365882156,-0.005863235500972867,K562 vs CD4+T (Rest),Rest,,7.0,11.0,18.0,15.0
1315,ARID3B,0.23515756320864079,6.61620206716203e-76,0.003273693834567433,-0.0018100657871238015,-0.029139605897993526,K562 vs CD4+T (Rest),Rest,,6.0,21.0,27.0,24.0
1316,TSC22D4,0.23502069998091404,8.114289298553655e-76,0.015466941989547334,-0.022122356459212893,-0.02328916568947004,K562 vs CD4+T (Rest),Rest,,3.0,10.0,12.0,11.0
1317,ATRX,0.23493799076696928,9.178900930963034e-76,0.05322814464310981,0.08360815755151345,0.0341253061829613,K562 vs CD4+T (Rest),Rest,0.6058435947186227,54.0,228.0,236.0,275.0
1318,DNAJC1,0.2349196968538826,9.432570561234328e-76,0.012840327556168919,-0.003754019280494951,-0.00011962980163978971,K562 vs CD4+T (Rest),Rest,,3.0,5.0,5.0,5.0
1319,BRD1,0.2349023755115263,9.679191327225455e-76,-0.01617874768980293,0.01728173280778001,0.04516193416409567,K562 vs CD4+T (Rest),Rest,0.5300888927412902,25.0,77.0,90.0,95.0
1320,ERAP1,0.23472319151066112,1.2639765411244366e-75,-0.07613765012525117,0.006269490967728415,-0.006128376779091798,K562 vs CD4+T (Rest),Rest,,10.0,3.0,3.0,3.0
1321,UBE3C,0.23460841852370945,1.4994257363005716e-75,0.0023928433639747084,0.011883026272413645,-0.02970388830467026,K562 vs CD4+T (Rest),Rest,,13.0,23.0,21.0,22.0
1322,SEL1L3,0.23433769432924412,2.242609573476791e-75,0.00720904425455117,0.001756658625921382,0.020861744869241746,K562 vs CD4+T (Rest),Rest,,3.0,4.0,3.0,5.0
1323,FLI1,0.23408676371641135,3.255366850981648e-75,-0.008723293375961744,0.01438072746298996,0.016886032219646623,K562 vs CD4+T (Rest),Rest,0.6504133974674295,10.0,100.0,80.0,105.0
1324,POLD4,0.23378451609955522,5.096703304676621e-75,-0.01756715671327414,0.010232044616436224,0.075880790552911,K562 vs CD4+T (Rest),Rest,,15.0,10.0,10.0,10.0
1325,TSPAN32,0.23358478888212716,6.851540797791848e-75,0.05180677835952119,-0.0004178806947647156,-0.061505407082321245,K562 vs CD4+T (Rest),Rest,,3.0,7.0,9.0,9.0
1326,PDLIM2,0.23328304289402008,1.0707599041565847e-74,0.002807303856762433,-0.02547484502333517,0.00566567718190648,K562 vs CD4+T (Rest),Rest,0.2521731788395752,12.0,55.0,64.0,75.0
1327,PXN,0.232767206454446,2.2936552036753917e-74,-0.00030943351200814185,0.027991201696837734,0.007416435420138894,K562 vs CD4+T (Rest),Rest,,23.0,6.0,6.0,6.0
1328,SFXN4,0.23263748227226888,2.7771546814011334e-74,0.051843624105929666,-0.005986536971364517,0.024001808063847753,K562 vs CD4+T (Rest),Rest,,6.0,15.0,21.0,17.0
1329,AKAP1,0.23260564032693176,2.9106029420595854e-74,0.009690127744224595,-0.020102338624090093,-0.0008748512591192685,K562 vs CD4+T (Rest),Rest,,3.0,21.0,23.0,23.0
1330,TRMT61B,0.23227612458720753,4.7286088726443514e-74,-0.014546397503505896,0.015211529167484973,0.010514292376079383,K562 vs CD4+T (Rest),Rest,,7.0,12.0,9.0,12.0
1331,CIAO1,0.23190357115923166,8.177321082147748e-74,-0.0512597974774421,-0.07760960120874838,-0.021856356872231537,K562 vs CD4+T (Rest),Rest,,66.0,21.0,26.0,25.0
1332,DHCR7,0.2313985861701331,1.7154262591638203e-73,0.00543450498012534,-0.003258425510032825,0.029776794096035723,K562 vs CD4+T (Rest),Rest,,4.0,19.0,17.0,20.0
1333,GNB2,0.2309632637228255,3.244315510020517e-73,-0.00966572694368789,0.014450551996383267,0.029960092891438167,K562 vs CD4+T (Rest),Rest,,3.0,12.0,12.0,12.0
1334,ZMYM3,0.23081168138646857,4.0490615411003185e-73,-0.010850647359102104,-0.021600926991336596,0.012280336710914667,K562 vs CD4+T (Rest),Rest,,58.0,24.0,27.0,27.0
1335,CASP6,0.23071393550931807,4.670579784817738e-73,-0.012377381267009654,0.015468865781193868,-0.016573526847437955,K562 vs CD4+T (Rest),Rest,,11.0,9.0,10.0,12.0
1336,TIMM8A,0.23061256160599136,5.415747084466447e-73,-0.012279732604993439,0.0016632220445378185,0.0017628277748167943,K562 vs CD4+T (Rest),Rest,,9.0,4.0,6.0,4.0
1337,CENPF,0.23053173523569903,6.093868471282152e-73,0.0016372893275751104,0.012228150301563745,-0.0009143042398020371,K562 vs CD4+T (Rest),Rest,,4.0,9.0,9.0,7.0
1338,MSI2,0.23041996843805276,7.173114361519681e-73,0.02377353945754061,0.017745013470169553,0.055192439727801794,K562 vs CD4+T (Rest),Rest,,17.0,43.0,50.0,47.0
1339,TXNDC17,0.23041179748632984,7.259109109978108e-73,-0.01784103268623446,0.0004445704916518304,0.014899931099369547,K562 vs CD4+T (Rest),Rest,,6.0,16.0,17.0,16.0
1340,CNOT6,0.23023052487998386,9.454774177880024e-73,0.001175679284983318,0.001840817828940829,-0.00010346256147731681,K562 vs CD4+T (Rest),Rest,,42.0,13.0,12.0,13.0
1341,FBXO3,0.230090467932727,1.1594606805671043e-72,0.035544618105050066,0.026525689381109194,-0.006061012880403342,K562 vs CD4+T (Rest),Rest,0.3476606847543418,21.0,23.0,12.0,27.0
1342,ZHX3,0.22976130797741198,1.8717995803735134e-72,0.029118528868566668,-0.017950601213176223,0.005412028918168948,K562 vs CD4+T (Rest),Rest,0.5324283251603684,14.0,77.0,76.0,69.0
1343,VHL,0.2294453708928701,2.9620836965120767e-72,0.013611636946681667,0.006045745072263181,-0.023839550872884443,K562 vs CD4+T (Rest),Rest,0.8086326286236548,7.0,178.0,181.0,186.0
1344,CHID1,0.22930635931407306,3.624178348482818e-72,0.001608475141107883,-0.007943342180883923,0.010806424246483912,K562 vs CD4+T (Rest),Rest,,4.0,17.0,15.0,17.0
1345,TFB2M,0.22930214068949278,3.6464262834550666e-72,0.011030276475163367,0.011249193694495388,0.043269422933249584,K562 vs CD4+T (Rest),Rest,,11.0,4.0,8.0,5.0
1346,SEC23A,0.2290130442838651,5.544716138956405e-72,-0.0046759360581276254,0.01685398629873619,0.005422026896319979,K562 vs CD4+T (Rest),Rest,,4.0,16.0,22.0,22.0
1347,SCAPER,0.2289681719572097,5.917083499383489e-72,-0.008786825823002976,0.00793683086815475,0.07826920267626228,K562 vs CD4+T (Rest),Rest,,3.0,37.0,46.0,41.0
1348,SLC2A1,0.22892057450374212,6.339335408914488e-72,0.0025613261618792,-0.04067447611024563,-0.0244464315191548,K562 vs CD4+T (Rest),Rest,,5.0,84.0,80.0,79.0
1349,DHX34,0.22811629745393625,2.0269749720245417e-71,0.22811629745393625,0.030938340127917886,0.10981403394027925,K562 vs CD4+T (Rest),Rest,,3.0,20.0,19.0,21.0
1350,HMGXB4,0.22775220802114807,3.4255045672486937e-71,0.030139085874582916,-0.020263933527433525,-0.018731910273772304,K562 vs CD4+T (Rest),Rest,,4.0,46.0,50.0,48.0
1351,SPIN1,0.2277038180914722,3.672658882583692e-71,0.007290351896040252,-0.0007527010865750025,0.004108958194878831,K562 vs CD4+T (Rest),Rest,,4.0,4.0,5.0,4.0
1352,SAFB,0.22754338736318394,4.626365821704202e-71,0.03763349041716686,0.04245683067016387,-0.03340227534382373,K562 vs CD4+T (Rest),Rest,,3.0,20.0,21.0,18.0
1353,ATF2,0.2275293203831198,4.720926679254507e-71,0.006014228160582805,0.04619180592799071,0.04718123815505078,K562 vs CD4+T (Rest),Rest,,5.0,16.0,16.0,16.0
1354,THAP3,0.22746941153412847,5.1456954707194416e-71,0.01487817367439451,0.021948634753651945,0.007803787117545543,K562 vs CD4+T (Rest),Rest,,5.0,12.0,13.0,12.0
1355,MIDN,0.22731427069530746,6.431151535829309e-71,0.009277607040455702,-0.002949818366410489,-0.004193464529795207,K562 vs CD4+T (Rest),Rest,,15.0,21.0,18.0,28.0
1356,DHX30,0.22715605538857847,8.07193344850344e-71,0.037496464091886866,5.748954808672876e-05,0.021769617256351247,K562 vs CD4+T (Rest),Rest,,40.0,38.0,61.0,46.0
1357,RBM12B,0.22712055886251387,8.493928135616126e-71,0.025933501252836052,-0.009376876429326575,0.012069237469410285,K562 vs CD4+T (Rest),Rest,,3.0,12.0,12.0,12.0
1358,RPUSD2,0.2270969465188069,8.786745593311256e-71,-0.01816796434690392,0.014471851672378286,-0.006213944239357099,K562 vs CD4+T (Rest),Rest,,6.0,14.0,12.0,14.0
1359,ZNF552,0.22696389129553102,1.0635074150564716e-70,0.0010996229098803791,0.010247871349882661,0.0010996229098803791,K562 vs CD4+T (Rest),Rest,,7.0,5.0,4.0,4.0
1360,FAM3C,0.22680570311837345,1.3342731182171836e-70,0.017908738698141434,0.009838126037734275,-0.006932805786908385,K562 vs CD4+T (Rest),Rest,0.5080321562039928,4.0,42.0,45.0,43.0
1361,ZNF414,0.22671155480387106,1.5269865891072315e-70,0.0873643439017664,0.039266137876167104,0.009142811715673846,K562 vs CD4+T (Rest),Rest,0.3194681950333719,8.0,34.0,26.0,36.0
1362,CDKN2C,0.2266887099524375,1.577785699298729e-70,0.018064912566464884,0.01826516671629199,0.0001290265289694728,K562 vs CD4+T (Rest),Rest,,4.0,11.0,11.0,11.0
1363,GAB2,0.22665130983974857,1.6646114321359926e-70,0.002824810734104584,-0.032064284329584275,0.0661645831467165,K562 vs CD4+T (Rest),Rest,,426.0,15.0,25.0,16.0
1364,NDFIP2,0.22654885617423848,1.927626259216173e-70,-0.004272539378162954,9.236546573197172e-05,0.00541773060413245,K562 vs CD4+T (Rest),Rest,,6.0,50.0,106.0,131.0
1365,ICK,0.22639675262363096,2.3963410749290537e-70,-0.03153850371394387,-0.03597979483532517,-0.005630823708199161,K562 vs CD4+T (Rest),Rest,,7.0,54.0,57.0,61.0
1366,SLC2A3,0.22638686633272914,2.430469160271465e-70,-0.020379852203795224,0.01980928539728657,-0.022223953491592337,K562 vs CD4+T (Rest),Rest,,3.0,15.0,15.0,15.0
1367,SNAPIN,0.2263526932472979,2.5522109697106913e-70,0.0033148532190080534,-0.045345811205724715,0.025905128815649908,K562 vs CD4+T (Rest),Rest,,3.0,12.0,9.0,12.0
1368,TAX1BP1,0.22628504736128097,2.811409418677273e-70,0.031499663363304634,0.012317418234013859,0.049623116390844504,K562 vs CD4+T (Rest),Rest,,8.0,31.0,25.0,31.0
1369,ATP5MC1,0.22580794873753243,5.556555319693702e-70,-0.0015976565373059918,0.04140021729819206,0.08349548861122633,K562 vs CD4+T (Rest),Rest,,7.0,41.0,32.0,43.0
1370,SFXN1,0.2257946900712574,5.6626331816423566e-70,-0.01095657898724165,0.00402718101760837,0.029223985515753694,K562 vs CD4+T (Rest),Rest,-0.1290291707293755,7.0,80.0,125.0,83.0
1371,GPATCH11,0.22576448405427443,5.911897487753572e-70,0.008701331173718097,-0.022851203224366838,0.0007205417031434236,K562 vs CD4+T (Rest),Rest,,3.0,7.0,10.0,9.0
1372,PPIB,0.2256833672475257,6.63672684674708e-70,-0.002492292563002551,-0.014564639976655106,-0.035132677398752685,K562 vs CD4+T (Rest),Rest,,3.0,10.0,10.0,10.0
1373,CWC27,0.22550950590520463,8.502388200065715e-70,-0.015337848961713979,0.0055819978349394665,-0.010767486066797925,K562 vs CD4+T (Rest),Rest,0.9397333898636578,3.0,138.0,137.0,143.0
1374,CLN6,0.22519708103665492,1.3263036626934948e-69,-0.017953871146752405,0.06847273292277498,0.011645873966535186,K562 vs CD4+T (Rest),Rest,,5.0,10.0,9.0,11.0
1375,ILVBL,0.22492012359350136,1.9659713026428801e-69,0.017854567062997692,-0.03478823174063754,-0.033640821664126117,K562 vs CD4+T (Rest),Rest,-0.2660999574284874,5.0,26.0,25.0,27.0
1376,SLC35A3,0.2247439110443134,2.524716465777017e-69,0.04803564888957126,0.015393663903375111,0.0050866233401693,K562 vs CD4+T (Rest),Rest,,18.0,8.0,8.0,8.0
1377,NDUFC2,0.22455318635200266,3.3089430467778033e-69,0.01368186246885882,0.003971783498715218,-0.010339276618402612,K562 vs CD4+T (Rest),Rest,,3.0,7.0,7.0,7.0
1378,TGFB1,0.2243399880202409,4.475883455763167e-69,0.07216928433860405,-0.044158824035085975,-0.013674583281972762,K562 vs CD4+T (Rest),Rest,,6.0,8.0,9.0,9.0
1379,VKORC1L1,0.22426180935866563,4.999780074639627e-69,-0.009111436505288013,0.01640614689009101,0.031015384945434682,K562 vs CD4+T (Rest),Rest,,5.0,7.0,6.0,7.0
1380,KIAA2013,0.2242186031526877,5.315088920753484e-69,0.014847584359566086,0.015306217899803435,-0.007442083321793432,K562 vs CD4+T (Rest),Rest,,3.0,3.0,4.0,4.0
1381,DAG1,0.22356566941273873,1.337198796303499e-68,-0.0007492741399870858,0.03293103745058903,-0.017977140573840665,K562 vs CD4+T (Rest),Rest,,3.0,14.0,15.0,13.0
1382,CDC14A,0.22330698740809835,1.925688924499957e-68,0.029748975000958845,-0.024990312590870624,-0.018744482825610503,K562 vs CD4+T (Rest),Rest,,9.0,12.0,19.0,15.0
1383,ZNF620,0.22314048133223394,2.4346173966136846e-68,-0.0076899280574356625,-0.0379038922526778,-0.021772886632398916,K562 vs CD4+T (Rest),Rest,,3.0,4.0,4.0,6.0
