,variable,gene_name,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ENSG00000008128,ENSG00000008128,CDK11A,13.76692834017956,-0.0028629247322627,0.0084857687781328,-0.3373795359166884,0.7358308092562328,0.8436741087536859,age_bin (Yaza2022 Discovery),-0.33737953591668035
ENSG00000078369,ENSG00000078369,GNB1,8.314143241792195,0.0004240364906192,0.0083200485993522,0.0509656266493746,0.9593529108952228,0.9783569578981024,age_bin (Yaza2022 Discovery),0.05096562664937024
ENSG00000178821,ENSG00000178821,TMEM52,0.0697319514650537,0.0496963095578833,0.0808325572275032,0.6148056088094932,0.5386831047747487,1.0,age_bin (Yaza2022 Discovery),0.6148056088094932
ENSG00000271806,ENSG00000271806,RP5-892K4.1,0.4830106815653857,0.0331289647667484,0.0299734884953704,1.1052755761767747,0.2690401976326518,0.4539885420008539,age_bin (Yaza2022 Discovery),1.105275576176773
ENSG00000162585,ENSG00000162585,FAAP20,21.97393423059023,-0.0129346496535896,0.0056808992143444,-2.2768665955081904,0.0227941932079636,0.0868296385996776,age_bin (Yaza2022 Discovery),-2.27686659550821
ENSG00000157933,ENSG00000157933,SKI,2.897836590597169,0.0119778872184218,0.0123213865882059,0.9721216952876904,0.3309900101647444,0.5195122786330904,age_bin (Yaza2022 Discovery),0.9721216952876959
ENSG00000116151,ENSG00000116151,MORN1,0.3199435557182665,-0.0047095302957809,0.0326921111723358,-0.1440570867679577,0.8854553909797038,0.9355023881940124,age_bin (Yaza2022 Discovery),-0.14405708676795775
ENSG00000272420,ENSG00000272420,RP4-740C4.7,0.1057859341478539,0.042707333187687,0.0592922866350911,0.7202848061928421,0.4713496576480113,1.0,age_bin (Yaza2022 Discovery),0.7202848061928415
ENSG00000149527,ENSG00000149527,PLCH2,0.5197477677999212,0.064726165441419,0.0304839738444103,2.1232850340241147,0.0337299740341036,0.113584914553265,age_bin (Yaza2022 Discovery),2.1232850340241165
ENSG00000157881,ENSG00000157881,PANK4,1.254578647615416,-0.0061445794761707,0.0191591628706258,-0.320712314920157,0.7484284139379171,0.8506149676300057,age_bin (Yaza2022 Discovery),-0.3207123149201559
ENSG00000272449,ENSG00000272449,RP3-395M20.12,6.418686588301003,-0.040296720464075,0.0096692843628557,-4.167497712537403,3.079616021210579e-05,0.0005042572822327,age_bin (Yaza2022 Discovery),-4.167497712537423
ENSG00000238164,ENSG00000238164,TNFRSF14-AS1,1.5004719030439462,-0.0334878281460495,0.0205419217365365,-1.630218855643238,0.1030552501638014,0.244643698516677,age_bin (Yaza2022 Discovery),-1.6302188556432387
ENSG00000228037,ENSG00000228037,RP3-395M20.9,0.9919303006202872,0.0795084262359881,0.0222405654405278,3.574928274579919,0.0003503239226846,0.003760974361833,age_bin (Yaza2022 Discovery),3.5749282745799316
ENSG00000142606,ENSG00000142606,MMEL1,0.4052871256114733,0.038689680385914,0.0310351720698392,1.246639789811692,0.2125296051311481,0.3909604341662223,age_bin (Yaza2022 Discovery),1.2466397898116908
ENSG00000215912,ENSG00000215912,TTC34,0.3143394411987159,0.0025035090405729,0.0352335513616825,0.0710546891760555,0.9433542297727264,0.9689545447003466,age_bin (Yaza2022 Discovery),0.07105468917605445
ENSG00000162591,ENSG00000162591,MEGF6,1.171094534044709,0.0215798291826996,0.0194127264184365,1.1116330966373165,0.2662959362506876,0.4512503741239589,age_bin (Yaza2022 Discovery),1.111633096637316
ENSG00000238260,ENSG00000238260,RP11-46F15.2,0.117574755961319,0.0535094227921987,0.0567658193421936,0.9426345538965126,0.3458678592879221,1.0,age_bin (Yaza2022 Discovery),0.9426345538965129
ENSG00000235169,ENSG00000235169,SMIM1,0.8489138876719605,0.0397035292598718,0.021071549425078,1.8842244800763968,0.0595346175885423,0.1688512870109414,age_bin (Yaza2022 Discovery),1.8842244800764019
ENSG00000116198,ENSG00000116198,CEP104,3.4005428106597204,-0.0115349170450903,0.0114219004872813,-1.0098947244317886,0.31254573047985,0.5006064221467778,age_bin (Yaza2022 Discovery),-1.009894724431792
ENSG00000198912,ENSG00000198912,C1orf174,4.632490688752377,-0.0060125908317001,0.0107230288988064,-0.5607175816125388,0.5749900796959357,0.7252735377142171,age_bin (Yaza2022 Discovery),-0.5607175816125398
ENSG00000131697,ENSG00000131697,NPHP4,0.2623101811429505,0.0206655008826702,0.0390952008422776,0.5285943143262354,0.5970869053070527,0.741687738515488,age_bin (Yaza2022 Discovery),0.5285943143262357
ENSG00000069424,ENSG00000069424,KCNAB2,13.520195138816892,0.0225509296178957,0.0087158203508435,2.587355947018034,0.0096715626111163,0.0471795799661211,age_bin (Yaza2022 Discovery),2.58735594701803
ENSG00000158286,ENSG00000158286,RNF207,0.720468538374019,0.0133522182814664,0.0286127983083059,0.4666519554499648,0.6407489086977928,0.77305262453058,age_bin (Yaza2022 Discovery),0.466651955449965
ENSG00000271746,ENSG00000271746,RP1-202O8.3,0.7567031096038473,0.049541443832752,0.0240130800517301,2.0631024310928625,0.0391028972555888,0.1260993812643015,age_bin (Yaza2022 Discovery),2.063102431092867
ENSG00000069812,ENSG00000069812,HES2,0.084209567884007,0.0859567499545487,0.0668055207759349,1.28667135524393,0.1982088612359417,1.0,age_bin (Yaza2022 Discovery),1.2866713552439302
ENSG00000187017,ENSG00000187017,ESPN,0.4460139979356747,-0.0059005389944111,0.0356327337772255,-0.1655932163751759,0.8684770861361295,0.925149734181461,age_bin (Yaza2022 Discovery),-0.16559321637517474
ENSG00000215788,ENSG00000215788,TNFRSF25,19.96795576266592,-0.0008471924984277,0.0061554792166767,-0.1376322571494522,0.8905310606077659,0.9391109608798206,age_bin (Yaza2022 Discovery),-0.13763225714944308
ENSG00000162408,ENSG00000162408,NOL9,4.462215590050724,-0.015596569428883,0.0109582354779175,-1.4232737980774712,0.1546567995537253,0.3183179779365226,age_bin (Yaza2022 Discovery),-1.4232737980774774
ENSG00000116273,ENSG00000116273,PHF13,0.458392445417813,-0.0078571051143916,0.030424303797575,-0.2582509419662693,0.7962132449154469,0.8825015356953131,age_bin (Yaza2022 Discovery),-0.2582509419662664
ENSG00000237436,ENSG00000237436,CAMTA1-DT,0.0941757075525413,0.0491130925342339,0.0651234166838113,0.7541541128391489,0.4507566876099447,1.0,age_bin (Yaza2022 Discovery),0.7541541128391482
ENSG00000171735,ENSG00000171735,CAMTA1,12.125522582807202,0.0084530971690948,0.0066656393459244,1.2681599964245376,0.2047408195755952,0.382203973617809,age_bin (Yaza2022 Discovery),1.268159996424546
ENSG00000049246,ENSG00000049246,PER3,0.4845384850783779,-0.0292696282634402,0.0294844795689433,-0.9927130711260904,0.3208498031512555,0.5084133508673965,age_bin (Yaza2022 Discovery),-0.9927130711260914
ENSG00000284747,ENSG00000284747,CTA-215D11.6,0.1828020877011034,0.0608642916213051,0.0453493118038586,1.3421216155286038,0.1795565663377266,1.0,age_bin (Yaza2022 Discovery),1.342121615528604
ENSG00000116285,ENSG00000116285,ERRFI1,0.1171859633965471,0.0510114423063818,0.0665591855385381,0.766407249332189,0.4434340206894768,1.0,age_bin (Yaza2022 Discovery),0.7664072493321891
ENSG00000162426,ENSG00000162426,SLC45A1,0.1341295903123187,0.0643573706711953,0.0514608951117071,1.2506072918376854,0.2110777889306008,1.0,age_bin (Yaza2022 Discovery),1.2506072918376874
ENSG00000142599,ENSG00000142599,RERE,5.847095628165064,6.0436786452703696e-05,0.0088586772748082,0.0068223262432835,0.9945566134480434,0.9975081703493018,age_bin (Yaza2022 Discovery),0.0068223262432835635
ENSG00000232912,ENSG00000232912,RERE-AS1,0.3178751855123357,0.0177335591250641,0.0349766897254746,0.5070107910225778,0.6121472470343361,0.7534001061075556,age_bin (Yaza2022 Discovery),0.5070107910225765
ENSG00000074800,ENSG00000074800,ENO1,64.29723394518707,0.0124128943211162,0.0052006489118287,2.386797211571716,0.0169958633037488,0.0703912005163599,age_bin (Yaza2022 Discovery),2.386797211571712
ENSG00000230679,ENSG00000230679,ENO1-AS1,1.4406535100445046,0.04634251834142,0.0173797332989333,2.6664689005477613,0.0076652698037821,0.040604303806994,age_bin (Yaza2022 Discovery),2.6664689005477618
ENSG00000131686,ENSG00000131686,CA6,0.5711941262546272,0.0912958756594632,0.0337071257951324,2.70850372156759,0.0067587354108767,0.036865432851193,age_bin (Yaza2022 Discovery),2.7085037215675953
ENSG00000180758,ENSG00000180758,GPR157,0.5177300963063073,0.0876454603950465,0.0294219200223861,2.9789170906711733,0.0028926903772371,0.0196782133633467,age_bin (Yaza2022 Discovery),2.9789170906711786
ENSG00000049239,ENSG00000049239,H6PD,1.754957745811941,0.0303452119746054,0.0165479821820519,1.8337711293596848,0.0666879750124269,0.1821094702262428,age_bin (Yaza2022 Discovery),1.8337711293596937
ENSG00000171608,ENSG00000171608,PIK3CD,5.740175907838375,-0.0029370318126686,0.0095064295272585,-0.3089521469913694,0.7573579283046591,0.8564350084114947,age_bin (Yaza2022 Discovery),-0.30895214699136286
ENSG00000179840,ENSG00000179840,PIK3CD-AS1,0.1048681372581327,0.0436367793714588,0.0530262182942126,0.8229283696857838,0.4105487286015612,1.0,age_bin (Yaza2022 Discovery),0.8229283696857828
ENSG00000231789,ENSG00000231789,PIK3CD-AS2,0.3753326762083869,0.1168798397934773,0.0318149455549443,3.673740053762661,0.0002390259056275,0.0027932640064274,age_bin (Yaza2022 Discovery),3.6737400537626637
ENSG00000171603,ENSG00000171603,CLSTN1,6.67814336172131,0.029624217677666,0.0089469550492063,3.311094949593367,0.0009293167014931,0.0081054202051078,age_bin (Yaza2022 Discovery),3.3110949495933832
ENSG00000162441,ENSG00000162441,LZIC,5.865298857916379,0.0059987740436602,0.0086261896973277,0.6954141114608863,0.4867958195469051,0.6542041719202547,age_bin (Yaza2022 Discovery),0.6954141114608869
ENSG00000173614,ENSG00000173614,NMNAT1,1.1836240499609338,0.0048127221648928,0.0187415452207731,0.2567943095512988,0.7973375631293232,0.883060847372199,age_bin (Yaza2022 Discovery),0.25679430955129495
ENSG00000054523,ENSG00000054523,KIF1B,1.2411958212076435,0.0178859251106881,0.0210236148735088,0.8507540315165097,0.3949060018701392,0.5790629659494632,age_bin (Yaza2022 Discovery),0.8507540315165113
ENSG00000284735,ENSG00000284735,RP4-736L20.4,0.0909720150117114,0.0499582452056308,0.0618200137608149,0.8081241359622153,0.4190191245663036,1.0,age_bin (Yaza2022 Discovery),0.8081241359622153
ENSG00000241563,ENSG00000241563,CORT,0.063125504283339,0.0292878394738543,0.0680644978998786,0.4302953871331879,0.6669807822042119,1.0,age_bin (Yaza2022 Discovery),0.4302953871331876
ENSG00000160049,ENSG00000160049,DFFA,4.183029138060828,-0.0292288765537497,0.0103875071413182,-2.813848997271577,0.0048952217145651,0.0291500608365446,age_bin (Yaza2022 Discovery),-2.8138489972715903
ENSG00000130940,ENSG00000130940,CASZ1,0.4025218780694947,-0.0103284250006578,0.0355390084543838,-0.2906222050036918,0.7713402756157054,0.8659386113044241,age_bin (Yaza2022 Discovery),-0.29062220500369
ENSG00000120948,ENSG00000120948,TARDBP,10.326875423402678,0.0222220889749866,0.0071897364418019,3.090807174208051,0.001996132171834,0.0148509292380689,age_bin (Yaza2022 Discovery),3.0908071742080816
ENSG00000116649,ENSG00000116649,SRM,8.345146425252016,-0.0118516939180278,0.0124635536488532,-0.9509080838367718,0.3416510378037537,0.5299448537550789,age_bin (Yaza2022 Discovery),-0.9509080838367716
ENSG00000171824,ENSG00000171824,EXOSC10,3.3686259227004234,-0.0059993647015854,0.0117620551095106,-0.5100609243646955,0.6100087798378411,0.7517447662755384,age_bin (Yaza2022 Discovery),-0.5100609243646899
ENSG00000226849,ENSG00000226849,RP4-635E18.7,0.0806218697184093,0.0629634228172967,0.0600111961790067,1.0491945974461796,0.2940885646565697,1.0,age_bin (Yaza2022 Discovery),1.0491945974461803
ENSG00000198793,ENSG00000198793,MTOR,1.375248903058909,0.0104301796049755,0.0174421548215209,0.5979868721326926,0.5498486926601289,0.7064585772940131,age_bin (Yaza2022 Discovery),0.5979868721326956
ENSG00000116661,ENSG00000116661,FBXO2,1.2475494296054637,0.0452804317790226,0.0219770910856073,2.06034691318527,0.0393653880614385,0.1267040623737502,age_bin (Yaza2022 Discovery),2.060346913185274
ENSG00000132879,ENSG00000132879,FBXO44,5.729705978465603,0.0481170834431045,0.0094749147294981,5.078365855188358,3.806950795048342e-07,1.1168377523390084e-05,age_bin (Yaza2022 Discovery),5.07836585518837
ENSG00000116663,ENSG00000116663,FBXO6,1.7954229635422565,0.0771807138401754,0.0179519456543159,4.299295203226055,1.7134212295621037e-05,0.000308671555833,age_bin (Yaza2022 Discovery),4.299295203226068
ENSG00000162490,ENSG00000162490,DRAXIN,0.1817402279555867,0.0558856489179352,0.0461171345088571,1.2118196308836564,0.2255814320474706,1.0,age_bin (Yaza2022 Discovery),1.2118196308836577
ENSG00000177000,ENSG00000177000,MTHFR,2.1275747644782474,0.0026615570473562,0.015133202897923,0.1758753295854828,0.8603918873576024,0.920769423715344,age_bin (Yaza2022 Discovery),0.17587532958548338
ENSG00000011021,ENSG00000011021,CLCN6,0.6298495231275194,0.0278100493268382,0.0263609669597105,1.0549707592040325,0.2914386982627962,0.4782220939254933,age_bin (Yaza2022 Discovery),1.0549707592040323
ENSG00000285646,ENSG00000285646,RP5-934G17.7,6.946059444418155,0.0234711177035366,0.0143036205427675,1.6409214459624764,0.1008137226012597,0.2407504641769484,age_bin (Yaza2022 Discovery),1.6409214459624744
ENSG00000116685,ENSG00000116685,KIAA2013,2.3785673491769104,0.0024221190749947,0.0149354632498853,0.1621723433997478,0.8711701382481396,0.9263172033801323,age_bin (Yaza2022 Discovery),0.16217234339974698
ENSG00000083444,ENSG00000083444,PLOD1,0.2486565835773989,0.0293829458843633,0.0426556442606679,0.6888407476582618,0.490923490094712,0.6574588382934216,age_bin (Yaza2022 Discovery),0.6888407476582612
ENSG00000116688,ENSG00000116688,MFN2,1.4232704010353554,0.0270901158193238,0.0184390703722719,1.4691692841555113,0.1417868792443836,0.3012593446070908,age_bin (Yaza2022 Discovery),1.4691692841555113
ENSG00000116691,ENSG00000116691,MIIP,5.110899359386955,0.0224315741311144,0.0097123433209733,2.30959443975529,0.0209106177303861,0.0815292151379937,age_bin (Yaza2022 Discovery),2.309594439755294
ENSG00000028137,ENSG00000028137,TNFRSF1B,8.925078141903505,0.0417116773204772,0.00961904701605,4.336362765550292,1.4485979785977634e-05,0.0002720551492103,age_bin (Yaza2022 Discovery),4.336362765550327
ENSG00000048707,ENSG00000048707,VPS13D,3.483132823349416,0.0181517159031349,0.0119273579146022,1.52185555536255,0.1280452775703566,0.2823948186353284,age_bin (Yaza2022 Discovery),1.521855555362555
ENSG00000162496,ENSG00000162496,DHRS3,5.471819726384635,0.0373445554807478,0.0101743416948641,3.670464055635037,0.0002421105160043,0.0028074831611729,age_bin (Yaza2022 Discovery),3.6704640556350623
ENSG00000116731,ENSG00000116731,PRDM2,11.838947749186852,0.0245572905287116,0.0066224372979924,3.708195249527842,0.000208741681453,0.0025412946204565,age_bin (Yaza2022 Discovery),3.7081952495278703
ENSG00000142634,ENSG00000142634,EFHD2,7.892898824275941,0.0356014813608618,0.0103842779198911,3.428402209138387,0.000607145225756,0.005718807148732,age_bin (Yaza2022 Discovery),3.4284022091384045
ENSG00000116138,ENSG00000116138,DNAJC16,1.460394620731052,0.0190449298608171,0.0178464905168218,1.0671526619121947,0.2859029047725537,0.472718912411606,age_bin (Yaza2022 Discovery),1.0671526619121934
ENSG00000272510,ENSG00000272510,RP4-680D5.8,0.0495497751852243,0.0590308414967507,0.0704769425629414,0.83759083964279,0.4022605393152558,1.0,age_bin (Yaza2022 Discovery),0.8375908396427889
ENSG00000116771,ENSG00000116771,AGMAT,3.1042597123442515,-0.0517669213974339,0.011178915906237,-4.630764005349731,3.64318927360407e-06,8.27454467007548e-05,age_bin (Yaza2022 Discovery),-4.630764005349734
ENSG00000197312,ENSG00000197312,DDI2,1.743823912244514,0.0430716118970234,0.0163475709528177,2.634740783284349,0.008420155921226,0.043299998404406,age_bin (Yaza2022 Discovery),2.6347407832843506
ENSG00000116786,ENSG00000116786,PLEKHM2,1.44706755143869,-0.0064589970357483,0.0175558554622547,-0.3679112675332311,0.7129393983430498,0.8277621240346883,age_bin (Yaza2022 Discovery),-0.3679112675332297
ENSG00000162458,ENSG00000162458,FBLIM1,0.4540930054315452,-0.0039772747376933,0.0316573191776113,-0.1256352351056363,0.9000206703495364,0.9447477505010852,age_bin (Yaza2022 Discovery),-0.12563523510563426
ENSG00000179743,ENSG00000179743,FLJ37453,4.2493549710421465,0.0055873098805797,0.0105839108953304,0.5279059825649869,0.5975645921876247,0.741928470153305,age_bin (Yaza2022 Discovery),0.5279059825649902
ENSG00000065526,ENSG00000065526,SPEN,4.49065327293181,0.0019738275333724,0.0106255165319117,0.1857629723171062,0.8526306428745536,0.9172848432258128,age_bin (Yaza2022 Discovery),0.18576297231709987
ENSG00000288398,ENSG00000288398,RP4-733M16.8,0.271152879165071,0.0475068843264825,0.0393251498088033,1.2080534863174928,0.2270266895387043,0.4070439065375398,age_bin (Yaza2022 Discovery),1.2080534863174925
ENSG00000037637,ENSG00000037637,FBXO42,2.6577055548222157,0.0095063581437323,0.0129782421290553,0.7324842647564535,0.463873043449947,0.6371749868490656,age_bin (Yaza2022 Discovery),0.7324842647564533
ENSG00000187144,ENSG00000187144,SPATA21,0.0980701209211597,0.0886981096919155,0.0613605509879761,1.445523357658511,0.1483109370045162,1.0,age_bin (Yaza2022 Discovery),1.4455233576585114
ENSG00000226029,ENSG00000226029,LINC01772,1.0222661981490404,0.0275217620762478,0.0202243904887355,1.3608203466787636,0.1735704703201113,0.344374753429057,age_bin (Yaza2022 Discovery),1.3608203466787672
ENSG00000261135,ENSG00000261135,RP4-798A10.7,0.5053803479412731,-0.0203867891383933,0.0289859232128273,-0.7033341318371912,0.4818475446523107,0.6502365327677405,age_bin (Yaza2022 Discovery),-0.7033341318371885
ENSG00000219481,ENSG00000219481,NBPF1,1.7628598678717995,-0.0187532376586208,0.0180192529449621,-1.0407333598069055,0.297999316016887,0.4845851354899503,age_bin (Yaza2022 Discovery),-1.0407333598069008
ENSG00000238142,ENSG00000238142,RP11-108M9.4,6.102255696367941,0.0168350830386326,0.0125182245447434,1.3448459067385743,0.1786750018509493,0.3501797936995293,age_bin (Yaza2022 Discovery),1.3448459067385814
ENSG00000272426,ENSG00000272426,RP11-108M9.6,2.9684202703454385,0.03599671092232,0.018852214444587,1.9094155240025743,0.0562085097351267,0.1626142707036704,age_bin (Yaza2022 Discovery),1.9094155240025747
ENSG00000159339,ENSG00000159339,PADI4,0.985623170207626,-0.0542128280557732,0.0241227221312307,-2.2473760532019744,0.0246160040965709,0.090980148124203,age_bin (Yaza2022 Discovery),-2.2473760532019758
ENSG00000179051,ENSG00000179051,RCC2,3.33064419367982,-0.0064048354434879,0.0128744676116733,-0.497483518283946,0.6188481227216067,0.7589712413140276,age_bin (Yaza2022 Discovery),-0.49748351828394255
ENSG00000159423,ENSG00000159423,ALDH4A1,0.1057441825894497,0.0448216585551116,0.055475890591106,0.8079484272812649,0.4191202715489287,1.0,age_bin (Yaza2022 Discovery),0.8079484272812647
ENSG00000169991,ENSG00000169991,IFFO2,0.7608348886148231,0.0114699621284353,0.024578533139778,0.4666658528076386,0.6407389641731991,0.77305262453058,age_bin (Yaza2022 Discovery),0.4666658528076383
ENSG00000127481,ENSG00000127481,UBR4,2.122527665149134,0.0205074065622049,0.0148051075967954,1.385157549725866,0.1660042977623468,0.3332312453775405,age_bin (Yaza2022 Discovery),1.3851575497258646
ENSG00000230424,ENSG00000230424,EMC1-AS1,0.3009854365685054,0.0792863701842661,0.0379298461686516,2.090342518968477,0.0365870423912927,0.1203285018155051,age_bin (Yaza2022 Discovery),2.090342518968479
ENSG00000127463,ENSG00000127463,EMC1,1.4835592767143466,-0.00131370030966,0.0166492165012716,-0.0789046325128694,0.9371084785202044,0.9662716054451068,age_bin (Yaza2022 Discovery),-0.0789046325128672
ENSG00000169914,ENSG00000169914,OTUD3,0.9394553361668108,0.0074967284308625,0.0211218916616685,0.3549269426690332,0.722644323509312,0.8344433359751505,age_bin (Yaza2022 Discovery),0.35492694266903096
ENSG00000187980,ENSG00000187980,PLA2G2C,0.8946975291608893,-0.0676317221146738,0.0267556764693059,-2.5277522768770537,0.0114795317747074,0.0532915186618149,age_bin (Yaza2022 Discovery),-2.527752276877054
ENSG00000226664,ENSG00000226664,RP4-745E8.2,0.1807070849442763,0.0952094506505206,0.0518235726892463,1.8371842331564516,0.0661827024563683,1.0,age_bin (Yaza2022 Discovery),1.8371842331564519
ENSG00000162545,ENSG00000162545,CAMK2N1,0.5948453488401033,-0.00360903408086,0.0338703566821533,-0.1065543570954396,0.9151425301117888,0.9531606554381784,age_bin (Yaza2022 Discovery),-0.10655435709543747
ENSG00000158828,ENSG00000158828,PINK1,1.5096051841787246,-0.0039751089922856,0.0171257487351033,-0.2321130044456205,0.8164502445971453,0.8965308716973845,age_bin (Yaza2022 Discovery),-0.23211300444561977
ENSG00000117242,ENSG00000117242,PINK1-AS,0.143000370335864,0.0497870116824423,0.0477609120185268,1.042421712196985,0.2972162044353853,1.0,age_bin (Yaza2022 Discovery),1.0424217121969859
ENSG00000127483,ENSG00000127483,HP1BP3,27.782325984337344,-0.0021960301836896,0.0048392993471945,-0.4537909366905971,0.6499793075519754,0.7799567063636756,age_bin (Yaza2022 Discovery),-0.4537909366905997
ENSG00000075151,ENSG00000075151,EIF4G3,1.491292144222147,0.0362989332128629,0.0188476598481368,1.925911943728723,0.0541153698444671,0.1584820657940737,age_bin (Yaza2022 Discovery),1.9259119437287202
ENSG00000117298,ENSG00000117298,ECE1,3.54902598735035,0.015771635285539,0.0108535160789202,1.4531360317575612,0.1461859885916051,0.3069035017468374,age_bin (Yaza2022 Discovery),1.4531360317575626
ENSG00000231105,ENSG00000231105,ECE1-AS1,0.1639562193711918,0.0682123304747386,0.0483851655029455,1.4097777648520398,0.1586053141181187,1.0,age_bin (Yaza2022 Discovery),1.4097777648520413
ENSG00000090686,ENSG00000090686,USP48,7.589823159798547,0.0086136825361683,0.0079979026899107,1.0769926654689563,0.2814835424081017,0.4676080318140093,age_bin (Yaza2022 Discovery),1.0769926654689614
ENSG00000142798,ENSG00000142798,HSPG2,0.090776141450657,0.0345411639423946,0.0538654743758335,0.6412486725985528,0.5213611311984412,1.0,age_bin (Yaza2022 Discovery),0.641248672598553
ENSG00000218510,ENSG00000218510,LINC00339,3.404190314940685,0.0237859562177419,0.0132622753194125,1.7935049337217035,0.072892222452943,0.1934867936962891,age_bin (Yaza2022 Discovery),1.7935049337217035
ENSG00000070831,ENSG00000070831,CDC42,91.23947340847482,0.0041346784636651,0.0052336429789224,0.7900192046566532,0.4295165527477,0.6097955670090863,age_bin (Yaza2022 Discovery),0.7900192046566434
ENSG00000285752,ENSG00000285752,CDC42-AS1,0.4107666733535236,0.0182264817341711,0.0315807421022597,0.5771391208969406,0.56384547878016,0.7164882614248116,age_bin (Yaza2022 Discovery),0.5771391208969386
ENSG00000230068,ENSG00000230068,CDC42-IT1,1.1000397125203858,0.0320189205354794,0.0199994375947557,1.6009910470620123,0.1093789021180615,0.2546035526729469,age_bin (Yaza2022 Discovery),1.6009910470620172
ENSG00000184677,ENSG00000184677,ZBTB40,1.4613310875927672,-0.0112173365791719,0.0171375190764679,-0.6545484517986511,0.512758522183126,0.6769213678008174,age_bin (Yaza2022 Discovery),-0.6545484517986504
ENSG00000169641,ENSG00000169641,LUZP1,5.316430056856762,-0.0189864667827898,0.0115844196176718,-1.6389657323726754,0.1012203965851858,0.2414486535144649,age_bin (Yaza2022 Discovery),-1.638965732372671
ENSG00000261326,ENSG00000261326,LINC01355,0.343538394793036,0.0824604254375822,0.0335877001230887,2.455078053435923,0.0140854001250454,0.0616939065093359,age_bin (Yaza2022 Discovery),2.4550780534359258
ENSG00000125945,ENSG00000125945,ZNF436,0.1459146344462836,0.0921011380806708,0.050845816874795,1.811380832123608,0.0700819209818328,1.0,age_bin (Yaza2022 Discovery),1.811380832123609
ENSG00000249087,ENSG00000249087,ZNF436-AS1,0.2392033583838955,0.0427020674681875,0.0370650358923922,1.1520848810766235,0.2492861952353097,0.4331110556329697,age_bin (Yaza2022 Discovery),1.1520848810766249
ENSG00000204219,ENSG00000204219,TCEA3,8.523011697636106,0.0349296339785257,0.0083349501615675,4.190742992032059,2.7804246539630545e-05,0.0004606236843398,age_bin (Yaza2022 Discovery),4.190742992032086
ENSG00000007968,ENSG00000007968,E2F2,0.1139872355674492,0.0808897617934465,0.0548334911694984,1.4751889779077607,0.1401617439031684,1.0,age_bin (Yaza2022 Discovery),1.4751889779077594
ENSG00000117318,ENSG00000117318,ID3,4.023271801651321,0.0029445300887469,0.0149809627368534,0.1965514593733953,0.844178559310738,0.9113445151147924,age_bin (Yaza2022 Discovery),0.1965514593733893
ENSG00000197880,ENSG00000197880,MDS2,6.376953196309779,0.0692986350815502,0.0099612834518336,6.956797827974073,3.4809392709066797e-12,2.855384067950537e-10,age_bin (Yaza2022 Discovery),6.9567978279740865
ENSG00000236810,ENSG00000236810,ELOA-AS1,1.213101786880292,-0.0026084516358781,0.0174191243913597,-0.1497464268164925,0.8809646778216669,0.932460996692248,age_bin (Yaza2022 Discovery),-0.14974642681649108
ENSG00000188822,ENSG00000188822,CNR2,0.1888744527837167,0.0504746000458213,0.0537664704329261,0.9387746608509208,0.3478464512697441,1.0,age_bin (Yaza2022 Discovery),0.9387746608509215
ENSG00000189266,ENSG00000189266,PNRC2,17.970149212135965,0.0136119544159323,0.0057226103946239,2.3786267939400427,0.0173772594990076,0.0714107322505427,age_bin (Yaza2022 Discovery),2.3786267939400583
ENSG00000188529,ENSG00000188529,SRSF10,25.48610920102614,0.0050541530827934,0.004822380362459,1.0480618912059838,0.2946100926786471,0.4812650307785341,age_bin (Yaza2022 Discovery),1.0480618912059887
ENSG00000185436,ENSG00000185436,IFNLR1,0.1723263628333399,-0.0044399100528502,0.0500988232437529,-0.0886230407298822,0.9293814962773876,1.0,age_bin (Yaza2022 Discovery),-0.08862304072988056
ENSG00000001460,ENSG00000001460,STPG1,1.04051079109764,0.0475785075742445,0.0207793659969266,2.28969967521057,0.0220387322608064,0.0847882604263648,age_bin (Yaza2022 Discovery),2.2896996752105747
ENSG00000001461,ENSG00000001461,NIPAL3,8.024746208729354,0.0059353334334258,0.007698041337651,0.771018649171997,0.4406958777001146,0.6186185718846671,age_bin (Yaza2022 Discovery),0.7710186491719883
ENSG00000286061,ENSG00000286061,RCAN3AS,0.6071725256285704,0.049986324869589,0.0230816270082726,2.165632641566971,0.0303392699981011,0.1057930219620125,age_bin (Yaza2022 Discovery),2.1656326415669738
ENSG00000117602,ENSG00000117602,RCAN3,45.20820710552655,-0.0026626399695401,0.0039581178801362,-0.6727035551170865,0.5011359054120041,0.6666819815503107,age_bin (Yaza2022 Discovery),-0.6727035551170796
ENSG00000264443,ENSG00000264443,NCMAP-DT,14.92680929319294,-0.0246230800859212,0.0091851314286811,-2.680754246916296,0.0073456439637062,0.0392805986388315,age_bin (Yaza2022 Discovery),-2.6807542469162953
ENSG00000133226,ENSG00000133226,SRRM1,57.82142282235747,-0.0039750478373307,0.003689867455091,-1.077287432600395,0.2813518750187486,0.4674812177056847,age_bin (Yaza2022 Discovery),-1.0772874326003852
ENSG00000020633,ENSG00000020633,RUNX3,11.959747363192308,-0.0254111086067062,0.0088433858870718,-2.8734592079550367,0.004060035051882,0.0254286405881034,age_bin (Yaza2022 Discovery),-2.87345920795505
